394 4595
384 160 -5
121 178 38
155 374 4
357 36 6
349 234 -19
231 367 -49
109 233 -33
211 64 10
169 387 4
173 68 5
169 390 -45
214 296 -12
313 15 -23
357 255 -44
149 248 -6
320 294 22
146 194 -15
221 379 -31
31 169 23
123 303 -20
219 268 30
392 237 8
17 320 34
224 163 27
331 29 42
262 388 8
365 152 36
212 348 23
76 48 42
276 116 -12
95 282 2
267 353 -2
277 296 -22
191 206 -10
382 167 -12
118 308 33
333 38 21
178 147 34
1 289 -42
105 28 28
21 299 -6
259 323 29
373 290 -14
168 138 41
145 355 -31
97 153 10
315 382 -26
226 284 9
358 353 -34
348 63 -2
1 364 13
357 132 -46
358 344 33
7 360 15
154 381 30
172 105 -18
284 29 47
205 325 22
119 213 32
247 339 34
98 204 28
64 273 -49
45 318 9
1 310 16
80 10 49
180 262 39
15 375 -45
232 8 -2
40 331 -39
199 27 49
87 271 38
106 102 -17
306 364 41
120 124 29
338 382 15
108 109 -8
104 239 -19
194 248 25
206 234 -24
355 79 12
334 237 -42
97 119 -18
246 329 16
21 130 -31
262 332 14
351 48 -8
359 311 12
109 336 3
279 117 -17
335 25 -9
244 168 -30
200 385 -28
371 257 44
84 239 45
324 238 26
55 331 23
305 307 25
238 244 -39
371 85 38
282 337 -46
100 20 -42
1 269 6
201 392 -12
236 369 22
112 121 -4
84 166 -2
282 144 -44
252 109 -35
110 298 -7
313 92 1
283 201 29
86 358 -26
46 180 -23
383 312 -35
382 190 42
230 188 6
91 155 -50
263 358 -47
115 221 39
75 73 -21
50 324 41
240 284 -18
29 58 -20
13 274 15
342 248 -42
215 120 -25
146 269 -18
117 169 -41
379 50 7
125 97 -8
385 42 8
308 357 42
377 285 -32
337 264 -30
238 184 -26
179 378 -42
195 346 -17
27 180 -22
2 59 3
38 228 40
169 303 24
382 82 28
199 144 44
344 41 -28
158 31 36
167 260 13
275 12 -25
247 165 4
174 296 10
248 55 -13
47 297 -50
329 151 -32
224 212 -25
29 234 3
236 318 -27
379 262 -6
257 289 17
89 292 39
260 266 42
234 210 -23
97 102 -47
89 33 27
330 19 12
86 38 22
239 266 -36
292 82 -12
26 271 -42
250 64 -49
219 94 -25
357 341 1
171 193 9
21 309 23
219 52 -8
133 51 30
218 64 41
207 368 -26
273 51 -6
295 125 2
181 360 -38
29 210 -23
85 157 33
332 102 -11
350 185 43
392 384 -2
95 134 -29
130 289 -37
352 340 16
276 72 -41
73 377 11
361 1 -32
79 197 37
146 184 -27
293 30 47
158 11 10
345 122 -31
0 166 -47
100 91 -6
305 380 33
314 243 47
310 28 34
336 93 -8
269 348 -22
23 64 -28
106 16 9
162 391 -18
367 43 2
226 210 -42
379 171 -33
290 78 -41
22 315 -47
379 308 -7
335 40 13
273 209 29
303 274 -32
24 109 47
14 311 -10
71 233 -3
376 38 -8
212 56 10
217 185 -6
124 254 -24
34 329 2
255 171 2
367 243 22
65 178 10
85 234 12
175 195 2
109 244 -7
77 315 10
88 148 -43
388 197 -32
391 378 -50
340 37 -30
303 81 46
93 339 45
234 274 -41
109 77 -34
12 84 41
162 219 -41
380 105 -5
283 13 -13
119 393 46
242 114 13
360 345 -24
326 94 25
182 207 -44
81 66 -43
81 123 -43
18 295 1
64 274 18
112 186 -23
63 180 -6
135 55 29
131 96 -24
166 392 17
51 365 -44
194 219 -5
163 147 -49
174 64 1
71 360 29
47 170 -27
165 302 29
78 305 42
298 302 26
269 322 32
112 164 17
315 365 24
317 128 45
85 342 48
292 85 1
227 96 -5
250 381 -42
239 11 -33
282 84 37
65 23 -49
217 117 -47
290 63 10
191 135 30
292 351 34
333 119 45
238 271 -41
38 318 -15
392 309 11
243 45 -8
260 257 2
61 276 -21
252 279 -35
178 123 28
54 239 37
352 275 25
128 39 -24
269 6 2
96 348 -1
108 378 -44
316 16 17
250 24 6
13 356 -22
349 286 38
349 96 49
292 99 -41
276 8 23
28 98 41
165 93 -50
258 361 20
366 66 -2
129 178 46
25 329 49
105 231 -20
70 388 -5
124 358 -7
164 280 -3
325 185 23
367 358 48
276 335 -40
161 251 34
281 113 -16
209 104 -49
232 149 -10
335 373 -25
80 264 4
22 31 -40
146 307 39
247 10 -19
161 195 -36
26 182 36
182 376 46
191 77 -36
179 195 22
287 374 39
62 126 32
352 289 -8
391 256 -8
166 30 -26
360 325 29
360 191 18
107 139 36
385 85 -31
239 148 -27
97 70 23
179 104 18
376 388 38
193 380 3
18 107 -40
264 69 47
358 182 9
55 282 -15
327 355 1
112 332 41
235 152 14
284 257 -10
154 348 36
55 241 26
25 56 6
331 368 -30
170 308 -5
307 206 -16
36 322 -29
110 198 14
285 8 -9
346 351 6
66 21 25
142 377 4
130 224 -49
74 261 -5
9 195 -28
194 360 -21
25 70 -30
171 252 -27
279 197 -14
327 198 24
276 18 -27
297 59 -20
258 364 -33
26 249 -49
187 55 -8
276 353 -42
216 371 12
5 77 -28
121 108 -48
363 327 5
80 109 19
56 241 36
214 144 -50
110 88 44
304 47 34
350 149 25
17 220 17
17 308 9
387 302 -20
264 375 -26
140 145 18
278 3 9
206 144 9
43 37 29
72 234 36
256 237 -39
217 216 30
16 98 -9
372 299 -33
211 121 4
142 36 11
182 47 -40
183 242 41
359 53 40
124 298 -6
330 348 48
167 247 -36
98 150 -15
35 266 -42
332 299 -3
392 154 28
339 223 -50
225 13 2
204 273 -40
252 328 33
275 350 -30
308 285 -12
292 51 -12
364 90 2
104 354 -6
190 372 -28
329 368 -1
268 237 41
338 192 -2
129 66 -26
195 252 -7
121 18 -49
253 234 -14
102 16 -36
112 173 42
8 321 -1
42 82 28
156 290 2
177 48 30
371 320 40
69 95 15
84 33 -49
327 311 -10
86 154 28
341 127 -23
259 188 -4
367 391 48
51 204 34
300 368 29
369 64 -7
220 40 13
38 100 -20
115 123 30
204 193 8
176 60 26
144 44 -38
113 228 37
271 159 -4
350 253 8
259 225 30
333 34 -35
165 91 -3
216 320 -13
373 314 -35
142 265 37
361 202 40
219 167 42
143 26 -29
55 195 -6
30 58 39
312 9 28
17 189 7
73 64 43
259 172 -31
85 326 -38
126 197 44
342 95 48
238 155 20
227 217 -24
294 14 19
64 15 -9
88 261 28
46 231 -29
82 87 37
339 163 15
262 339 -39
255 339 5
376 174 -2
108 45 -33
286 197 -35
26 129 32
246 265 -2
310 260 27
158 126 12
175 332 -23
282 263 -29
193 222 -11
31 140 13
311 113 -47
157 389 -17
370 51 -14
176 368 -1
236 27 14
47 177 -26
49 389 30
171 341 -44
70 391 -24
48 23 -22
80 368 47
261 183 -8
372 378 13
162 49 -30
243 293 7
324 253 -34
70 152 -25
140 251 14
187 136 -37
343 3 2
335 193 13
87 38 -47
272 201 -18
168 365 -24
192 361 6
209 127 -33
359 388 17
101 91 27
233 167 -22
213 219 49
204 175 -37
289 20 -11
358 127 32
75 38 -3
130 118 -18
356 294 -48
210 263 19
335 185 46
329 73 49
203 144 -32
92 4 26
167 322 -19
115 45 15
246 2 26
234 321 -34
245 198 8
48 170 10
129 358 25
343 341 9
264 318 29
27 94 -46
181 145 -9
79 163 20
280 109 7
68 249 -40
29 392 -7
12 44 3
81 331 14
62 225 -13
28 68 26
218 328 13
318 163 1
316 181 8
371 313 -15
131 227 -37
94 358 38
104 116 -38
72 159 46
336 295 -18
390 190 -39
102 63 32
152 19 -22
368 31 25
34 90 -10
185 61 -30
279 317 29
253 337 40
364 331 -35
82 239 -21
200 23 -6
106 182 7
271 223 28
326 176 9
182 245 -3
5 79 -29
96 99 -24
163 259 45
294 162 8
22 249 -9
37 9 32
271 105 -6
243 188 -29
19 393 -19
23 183 -12
175 356 29
85 248 7
369 51 -13
157 391 -38
310 377 22
55 349 42
362 361 -8
253 125 17
311 350 -26
362 34 -5
389 348 -47
150 381 -35
54 105 7
125 264 12
141 334 48
216 334 -42
373 68 48
49 163 -24
273 251 23
209 193 47
172 327 -46
210 223 -37
318 306 46
226 265 -26
88 241 23
17 66 -28
257 49 -30
1 160 -49
247 216 30
183 261 7
391 154 -30
187 269 -8
230 92 39
241 31 8
286 36 36
247 353 8
87 226 -9
75 156 9
77 196 47
32 4 44
309 327 43
319 228 38
89 228 -3
372 303 23
101 96 10
168 259 21
122 45 -40
252 389 26
354 167 21
297 371 -8
282 194 47
178 77 -33
191 30 -6
336 378 31
36 137 12
319 70 -13
15 390 29
168 57 -48
346 210 8
227 113 34
16 386 48
108 319 14
324 262 -5
117 146 -4
68 277 9
223 35 9
112 199 49
206 310 6
272 219 -50
185 325 36
28 127 2
87 293 -50
4 205 -11
242 32 -43
148 217 47
186 177 -38
20 172 -22
324 246 36
96 117 5
104 315 -17
54 347 6
253 112 19
78 74 -28
300 145 -6
266 260 -14
227 16 -32
331 38 -39
8 201 -40
135 12 -38
62 132 17
63 340 13
84 287 -9
206 109 40
20 330 8
261 7 -1
198 371 -6
3 389 -27
92 34 -12
261 351 -35
312 41 13
191 332 34
52 241 14
98 341 -42
202 359 2
219 295 -41
127 164 -7
255 198 43
372 286 -20
35 320 22
291 248 -44
4 283 -20
293 43 -50
360 361 7
27 359 -4
51 116 -26
191 41 -28
232 318 -38
265 69 -10
359 185 35
48 152 6
335 154 29
254 152 -35
103 262 34
139 132 42
354 257 15
97 84 17
148 83 15
192 54 44
243 25 22
300 297 -24
300 17 -29
94 70 -35
205 353 -16
67 263 38
121 368 -31
219 165 37
109 62 -49
112 174 -48
147 95 28
61 14 -6
219 98 -34
69 170 25
76 43 19
11 59 29
163 368 -32
89 281 -3
89 303 -20
314 163 5
12 107 -16
239 89 -4
209 366 -6
252 56 40
11 240 -1
295 72 -14
157 65 19
75 159 -42
376 349 48
237 360 2
183 113 13
52 336 37
39 130 -6
41 181 -31
97 111 32
382 367 -34
256 44 19
119 381 32
96 7 -7
329 332 37
280 79 47
106 376 31
315 127 19
315 242 40
122 197 31
139 260 49
338 149 28
181 315 30
140 40 -19
1 376 -31
143 384 -42
325 244 49
160 273 -25
310 35 -22
198 150 48
388 74 10
281 381 13
39 322 6
135 385 -33
164 68 4
158 145 -5
58 235 26
178 54 47
124 168 45
122 189 47
154 133 3
188 145 -49
162 75 47
248 293 -33
6 51 -30
141 87 -48
205 187 8
393 15 -36
339 239 34
336 152 -29
263 347 5
22 190 -40
134 55 -47
235 254 -38
319 276 49
253 370 -46
142 386 -24
341 157 2
49 69 -5
268 2 12
343 149 -19
167 254 10
131 159 21
289 91 45
192 325 -16
200 244 23
299 325 -8
290 306 29
353 253 -50
289 386 48
240 300 -44
23 151 42
3 386 22
84 316 -22
23 0 -34
283 44 45
269 114 -35
67 100 17
147 48 -11
209 179 18
374 290 -31
347 169 -46
2 186 39
30 119 25
299 162 48
31 208 45
256 30 -28
189 111 -29
281 310 -34
362 388 -10
223 264 -48
4 2 -3
320 43 -4
235 164 -7
300 244 16
33 78 -32
275 100 -49
325 393 -1
112 289 2
153 107 37
54 277 22
187 235 -28
177 228 15
42 266 -8
279 127 -38
51 299 15
235 370 -19
250 99 44
361 389 -36
168 332 17
0 231 17
101 106 26
106 336 12
277 287 46
28 389 -49
40 369 -49
85 221 37
174 118 -11
5 116 48
308 138 24
323 101 -41
38 338 -12
215 171 42
1 380 -43
108 104 -16
183 151 23
3 301 -14
295 36 -15
159 227 30
146 52 29
77 68 -24
134 60 -47
172 151 -33
289 271 -43
326 46 -41
317 99 7
262 118 42
350 141 -40
139 332 29
226 221 -43
391 40 22
92 216 27
150 43 14
2 209 -17
206 244 -37
99 36 13
100 323 14
51 109 -43
332 262 46
342 103 12
117 339 -8
3 240 12
149 113 -8
101 113 39
388 41 33
102 267 33
255 11 19
67 233 -46
101 332 -25
352 131 45
73 34 -31
300 264 27
162 39 5
26 135 36
62 103 25
299 345 -42
52 54 24
144 186 22
11 133 -24
229 17 -7
68 101 -17
178 135 20
29 342 2
212 266 -45
68 306 46
345 107 -5
63 274 47
55 21 -27
297 227 20
99 206 13
169 243 11
266 62 -43
89 160 -41
145 45 -26
355 331 -48
26 386 5
85 345 -34
226 11 -22
88 371 6
159 265 11
232 111 11
108 275 -48
126 253 34
95 176 20
70 220 2
297 292 11
281 225 11
14 130 -33
235 18 -43
161 299 41
252 318 6
326 256 22
110 9 6
136 84 -41
166 331 29
19 78 -16
264 256 -38
135 30 -25
380 142 22
325 295 -36
246 380 36
129 175 -28
11 241 20
115 48 -7
135 128 9
5 54 -47
267 307 45
113 255 31
325 124 41
171 372 22
179 157 -6
225 62 -18
368 237 -30
109 35 11
10 45 -50
243 215 15
286 200 -16
379 90 31
65 322 -12
19 364 -23
135 203 49
78 244 49
33 115 -41
71 321 2
54 281 -17
121 386 -46
84 83 -33
128 218 -7
48 259 6
77 391 42
154 295 3
325 210 -34
80 53 33
38 126 42
84 364 46
323 319 38
36 325 -24
324 189 32
131 195 -47
388 113 -42
96 159 14
357 207 -49
40 19 -32
192 202 -4
41 50 -15
337 310 -14
47 336 9
377 366 23
121 24 -18
274 57 -30
378 64 22
161 261 -41
354 391 -24
117 240 -19
263 224 29
356 130 -19
77 374 40
11 360 43
92 190 25
283 324 -2
57 41 19
35 378 -47
301 250 -41
2 367 29
180 293 -38
239 287 26
329 29 -8
59 124 -18
238 170 -41
317 168 -31
160 329 40
388 182 31
277 70 48
310 371 -48
163 144 25
164 368 30
235 361 -11
211 214 9
141 88 -26
373 282 -23
83 45 -25
220 58 -28
