174 6587
132 28 39
31 77 16
162 107 -3
149 73 22
7 12 -40
54 52 -28
98 67 -48
154 151 -45
0 44 7
111 135 -5
153 126 1
118 6 29
11 91 14
29 154 14
162 137 15
125 95 27
98 47 20
84 116 -30
112 118 8
98 84 48
130 83 39
173 74 -28
47 97 -38
24 157 -10
2 123 -30
67 11 -34
72 121 -43
106 61 -5
9 152 1
25 101 8
121 66 -7
110 138 -43
34 9 18
90 155 17
28 40 -21
63 164 -26
162 66 46
20 44 -7
82 13 -8
52 118 -18
117 97 -39
68 36 40
129 96 -5
104 24 16
124 158 39
145 20 -2
109 119 -10
51 101 -12
84 151 29
23 139 10
65 49 35
71 89 -25
160 39 -8
28 7 -3
49 140 -28
48 42 -9
22 166 13
106 48 19
109 79 20
131 29 18
15 88 44
138 45 -7
29 10 45
85 53 17
24 147 27
56 46 10
47 46 -44
46 13 18
73 107 -40
133 137 9
5 173 23
126 93 -5
47 86 -16
106 9 16
44 9 -21
65 29 43
122 76 24
10 145 -5
118 121 33
92 16 -26
117 164 37
77 67 -44
41 118 20
134 117 -48
39 142 -25
107 81 -29
92 9 34
124 17 -25
115 158 30
64 73 -46
118 155 3
34 15 15
51 165 19
87 131 14
105 121 -17
128 29 17
38 43 -22
109 87 -19
70 113 -17
95 48 4
53 43 8
130 23 40
163 118 -4
97 147 -22
116 42 15
15 17 49
3 142 -8
168 134 21
7 23 -34
124 102 -50
139 170 46
132 43 -14
113 127 -11
83 114 -46
92 147 -36
142 41 -47
111 22 31
48 76 21
67 160 5
133 72 40
20 88 23
74 149 -17
15 53 -47
68 136 2
19 91 27
54 106 -46
20 39 -3
48 39 32
22 58 42
69 74 -20
167 158 16
0 95 -50
157 106 26
38 16 36
35 48 23
165 115 -41
93 158 -12
116 9 34
23 146 -9
70 144 -33
155 19 -12
173 56 -6
10 5 -32
4 135 3
80 93 -11
137 168 -46
148 81 18
44 48 -28
33 104 13
151 78 -1
73 35 -45
63 156 -3
145 52 26
158 121 -1
8 156 -17
47 161 -30
78 48 10
106 156 -7
137 114 2
105 92 14
71 32 25
82 84 41
8 15 41
162 118 8
154 103 45
143 149 -12
155 1 -28
83 59 11
87 62 49
62 6 39
125 69 23
128 41 25
91 58 3
71 138 -16
123 38 -1
102 54 1
66 81 5
61 104 -46
10 155 -40
92 145 5
91 132 -20
144 133 -45
33 155 38
7 164 35
159 80 -12
98 164 -20
120 117 -7
36 135 21
12 32 -17
120 113 38
75 127 -5
34 102 41
103 65 19
47 157 -24
73 75 -32
135 161 49
73 124 -22
37 40 1
162 27 35
19 101 15
76 70 45
13 161 39
164 122 26
82 122 -16
117 159 -49
108 171 17
130 148 -43
63 70 -19
14 7 -5
118 146 -6
59 42 9
37 155 30
16 132 -15
137 56 -44
105 147 -35
77 80 3
153 132 38
18 65 -19
25 173 15
124 107 -33
80 103 -26
110 49 28
142 16 -29
86 23 45
173 48 -35
146 167 37
172 4 -49
121 109 -42
150 127 49
154 21 26
171 55 -6
9 112 -8
154 106 41
44 155 -12
78 3 -10
120 18 -3
30 5 -43
130 13 -14
82 131 20
166 10 14
57 141 -5
57 84 22
78 67 -17
68 140 -8
89 9 -50
53 144 37
64 109 1
13 169 27
90 91 -17
46 109 -7
101 123 -43
129 32 -40
14 82 44
71 155 -1
165 3 25
114 147 34
1 34 -30
171 117 14
44 165 -27
172 149 -15
159 93 44
121 133 18
32 165 9
88 75 26
44 53 -38
148 83 17
87 30 -45
118 32 -41
158 53 -12
94 171 12
53 52 -49
58 110 7
109 81 -21
25 30 6
96 54 -17
144 84 47
165 90 -3
4 27 -20
59 137 -16
114 143 4
124 16 2
17 44 14
154 52 7
133 70 -50
53 11 -49
98 81 -11
167 51 -14
130 41 25
25 58 -40
113 145 -9
114 133 47
64 129 38
16 123 -35
90 163 27
141 40 -50
111 19 9
16 119 47
21 150 -22
141 147 19
97 32 7
72 56 7
131 85 39
24 19 35
101 53 -20
62 19 -24
