627 5725
617 492 22
118 498 10
60 86 35
34 139 -41
471 77 5
320 295 28
158 579 9
51 12 37
26 223 49
408 459 -7
234 618 4
108 199 31
269 447 -25
381 521 -11
591 522 17
179 602 -34
458 79 37
60 561 -7
517 597 -35
387 136 27
90 441 -9
133 572 40
560 178 -31
141 227 48
278 544 21
70 425 -36
74 186 -43
270 316 17
504 240 27
169 509 23
201 589 -13
89 14 -47
512 42 41
185 13 6
535 187 5
34 377 -37
91 197 33
426 66 -20
312 574 29
381 78 -12
293 22 24
589 198 13
242 511 -40
354 88 40
454 601 11
159 447 -43
621 182 -10
128 254 32
326 309 -18
339 486 -31
87 124 -39
225 243 -17
452 407 46
457 63 -37
126 125 23
428 624 -30
256 489 -15
104 617 30
466 624 -40
591 25 -42
495 432 42
352 426 -1
409 512 -38
400 178 -45
405 533 18
346 48 16
582 178 -7
468 12 7
20 175 -37
105 113 11
8 487 -4
543 590 39
95 407 24
220 409 -27
294 217 -36
134 386 -1
557 66 26
502 584 21
261 203 24
624 80 -35
75 453 -26
609 426 42
325 284 -39
16 457 -22
495 363 47
463 606 -29
401 211 33
199 254 -48
446 582 32
235 341 -10
612 22 -16
285 291 49
519 160 -33
384 399 14
467 455 -33
335 555 14
120 72 -7
548 540 -49
403 254 -27
232 609 17
591 63 34
384 576 48
98 106 23
617 277 -24
25 177 -4
43 313 -5
269 345 -9
236 594 -43
234 150 29
162 224 5
272 151 -47
50 623 -8
443 66 34
334 449 29
158 362 35
320 26 17
150 302 -16
584 2 -13
329 521 40
27 133 43
125 523 49
157 533 14
110 369 -7
391 521 18
117 125 35
21 114 -9
354 14 -24
524 185 48
446 470 -27
538 311 25
291 135 -35
496 248 12
348 564 -41
39 59 22
519 404 42
365 581 4
20 466 -43
198 522 36
496 81 34
345 172 -35
315 136 40
624 350 25
190 41 34
520 274 -35
95 510 -28
607 298 19
14 383 23
235 9 -25
171 244 -30
263 410 44
564 408 12
456 14 -29
470 454 -36
296 540 -2
526 592 -24
345 223 30
32 582 -18
269 484 -46
124 506 47
273 519 28
11 381 -11
14 305 24
46 625 -36
524 290 18
114 69 -43
621 120 -28
349 579 -41
66 243 -16
509 431 -12
38 94 -23
183 282 3
493 273 14
484 506 45
141 382 7
615 142 -3
139 621 -8
393 362 44
183 433 5
117 164 34
31 491 13
65 77 -39
210 232 13
54 184 -1
73 394 -19
59 86 -8
280 80 25
14 285 -48
276 580 27
526 59 49
204 228 49
408 217 -10
402 539 33
383 494 -34
461 357 34
602 163 -1
539 269 -45
556 335 -9
466 473 -14
480 245 -19
480 408 -37
515 32 21
366 431 -19
155 67 -10
333 256 -21
451 508 11
225 194 48
159 176 -17
127 321 -35
422 264 9
336 28 -34
407 40 24
155 572 27
338 472 -46
59 379 15
181 410 44
529 455 -20
580 396 46
130 300 34
198 237 42
464 472 -22
267 155 45
31 105 4
534 558 -1
107 351 43
263 269 44
470 554 -2
130 582 -45
325 363 37
