443 5875
43 338 17
285 309 32
355 354 -9
359 16 12
429 157 -3
14 404 -37
188 34 -6
34 97 -27
373 245 -25
392 412 20
19 17 -42
13 367 27
70 275 17
71 262 36
132 417 33
27 243 8
367 113 -14
294 12 -11
398 334 -26
202 335 19
140 172 48
391 56 -40
331 71 46
428 125 -38
194 230 15
360 153 -22
210 427 -15
92 385 -42
168 205 -50
396 96 10
96 87 -48
284 237 37
22 175 14
297 350 -4
41 22 26
400 390 -6
440 292 -48
242 55 11
51 283 30
380 35 -39
69 74 -36
46 350 -2
352 164 -37
55 91 42
26 251 39
391 363 17
356 21 -8
349 31 -15
308 220 -18
80 192 44
107 141 -38
179 244 -34
44 23 8
442 124 -24
249 389 -2
328 171 -2
262 100 21
18 336 6
269 233 44
78 239 -9
295 270 23
160 4 42
82 237 -39
97 204 -19
28 226 -3
415 32 -19
214 2 37
217 183 -34
227 57 27
118 377 -36
296 15 -48
227 90 4
106 53 35
52 249 -22
324 53 15
333 260 41
218 220 27
134 39 20
65 190 20
247 15 12
245 173 37
130 300 32
89 251 12
108 107 -36
325 313 -35
327 326 19
46 70 17
328 339 22
98 152 -6
226 240 -36
198 113 32
389 85 -28
438 223 18
30 182 31
233 123 31
349 357 24
258 90 -25
227 274 -12
20 438 9
24 372 -36
267 211 -35
161 68 -24
74 200 2
105 384 14
16 53 49
168 411 38
272 305 -18
343 127 5
160 197 18
288 47 30
17 207 45
229 146 6
114 140 -46
163 434 -48
143 92 -45
422 190 5
318 261 -16
147 391 29
187 156 -30
407 290 -47
235 42 -13
163 413 -47
74 394 24
329 436 -31
365 393 -11
182 199 2
357 427 -30
279 137 39
131 405 -35
322 299 12
347 152 -13
378 22 23
116 155 29
206 249 42
300 309 -29
426 219 21
66 240 -9
269 377 -47
2 289 13
188 38 -41
303 397 -26
333 180 24
82 318 -29
439 240 46
380 292 30
442 34 3
204 44 -30
411 206 -2
46 171 -36
181 95 -14
143 90 -34
358 79 7
60 273 -8
128 352 -7
118 140 10
440 428 -29
75 353 28
75 274 -37
136 307 -25
80 141 -26
106 204 -32
434 286 40
407 280 40
249 103 -35
283 390 -43
440 379 34
43 360 31
371 392 -25
11 351 46
215 381 -41
8 323 -50
367 173 43
131 125 44
400 388 25
136 271 21
357 24 -34
46 40 -21
50 75 -33
262 289 31
216 381 19
177 130 38
287 376 16
286 160 -47
156 432 27
382 180 13
414 387 -17
361 24 -34
13 174 -49
10 93 4
223 204 47
18 157 -36
242 319 20
211 189 8
308 433 39
148 129 24
178 228 -41
369 301 43
179 395 48
57 306 -15
78 194 36
289 347 21
387 16 -25
360 240 3
121 93 -17
83 409 9
186 89 35
278 77 37
321 248 1
391 78 13
418 269 -37
418 214 44
163 30 34
144 379 31
134 28 24
110 310 35
211 115 -19
28 111 9
156 332 -42
200 295 5
50 232 22
303 333 -11
61 69 32
323 401 -26
313 123 -4
355 220 6
100 229 36
24 186 -41
369 235 42
379 222 -25
408 334 37
402 178 -48
192 293 12
408 184 18
215 365 -27
296 73 -33
26 118 40
244 89 22
374 313 28
302 246 -14
254 262 -36
325 204 8
105 135 -27
252 269 -43
33 115 -23
63 112 3
37 322 -13
398 70 -34
213 10 -43
100 33 -26
203 312 31
304 294 25
276 84 -46
135 220 49
275 295 25
124 263 -40
264 218 38
134 124 -41
421 328 -11
241 111 18
303 83 -13
78 197 39
387 173 32
209 82 -25
183 263 31
138 87 20
412 279 -8
142 120 49
298 43 9
323 341 -19
221 205 -5
427 146 -7
250 53 -43
91 385 -25
344 276 15
316 104 4
386 345 48
24 55 31
421 241 10
287 48 -2
84 410 3
183 223 -24
229 369 -32
171 389 -48
213 411 3
406 25 -42
387 418 4
303 338 9
412 384 -28
287 409 46
38 62 -47
267 118 -6
356 418 33
164 415 46
33 150 -31
190 257 -37
309 48 17
346 34 19
329 55 -19
69 85 22
249 378 31
235 39 3
138 328 -42
413 94 -12
60 197 41
230 369 21
255 364 -35
348 236 -50
281 204 -8
86 382 34
278 97 35
152 156 -40
335 363 -33
386 72 -29
371 181 -37
401 45 18
424 339 -37
335 219 -12
172 290 36
78 41 46
325 255 26
157 280 16
212 274 -38
200 234 -18
204 96 20
30 185 -17
402 370 36
109 129 29
123 305 -35
267 140 -40
111 98 21
369 400 41
185 138 43
392 371 -27
320 58 -34
346 60 -40
217 350 -13
122 403 19
403 382 18
11 191 21
