666 4263
431 651 5
127 233 27
218 587 -7
403 410 -30
34 153 11
450 449 -38
299 232 15
254 500 -1
317 214 17
75 374 -11
237 356 -6
256 181 7
42 362 -12
232 306 19
177 428 -22
546 596 -26
416 112 1
491 346 -45
507 362 -36
373 130 -7
3 663 -20
514 187 -45
611 84 -35
169 152 6
45 67 -2
514 105 21
232 284 -47
369 560 -42
35 269 17
647 160 -48
63 88 3
117 191 -10
459 435 -37
509 643 -45
456 58 -17
565 164 7
182 346 38
312 358 10
203 307 29
406 619 -23
360 635 49
398 294 -3
313 656 -8
160 220 26
574 258 21
135 185 -17
642 48 -37
652 75 23
336 365 -7
482 634 -15
30 119 23
457 37 4
259 613 -49
156 535 -3
321 310 15
595 135 -39
424 215 44
637 325 6
504 388 -43
325 110 48
340 192 43
283 555 -30
290 625 2
568 7 30
555 153 33
412 655 -10
100 172 34
98 387 -48
437 451 -19
163 244 -26
168 230 13
182 297 -49
577 532 -37
175 636 44
640 505 31
518 274 -20
15 347 -41
519 336 -32
238 252 30
254 477 26
407 183 -14
447 363 26
414 206 -38
603 175 9
415 368 40
185 328 -33
75 208 9
116 610 12
303 89 41
547 288 -46
162 216 -40
136 397 29
393 233 10
62 509 27
609 310 3
6 31 8
476 144 -37
288 166 -34
139 9 29
283 193 22
306 172 -40
261 372 -14
143 494 24
364 83 -25
310 568 -47
387 321 -31
15 94 -3
123 219 42
127 171 -28
513 245 4
119 510 -13
403 355 46
568 41 9
573 654 36
225 535 47
504 6 26
421 290 16
0 277 -12
576 278 -13
151 608 -32
352 44 20
189 113 46
335 30 -36
61 301 7
606 307 39
542 466 -19
142 99 -41
652 618 9
322 428 3
417 621 29
349 602 31
665 591 12
197 69 -8
328 83 6
399 462 -34
57 141 15
427 71 -16
631 129 17
77 241 -5
205 168 -29
505 534 -9
488 601 2
465 547 -41
238 507 39
418 91 -25
545 379 -3
338 559 -43
466 83 -18
224 591 -10
500 411 39
567 88 27
341 369 -18
174 272 -8
427 255 38
150 43 21
499 299 -20
500 365 15
60 251 -18
64 55 -33
576 230 39
230 124 -32
442 314 43
630 137 31
485 277 -2
588 195 18
526 389 -28
85 573 17
122 511 24
442 88 12
135 629 -28
231 359 42
11 364 -22
557 193 -42
322 285 18
479 566 4
197 472 15
96 56 49
116 532 14
376 330 42
199 205 16
267 526 47
36 599 -38
171 502 -2
563 126 46
481 623 -44
316 108 39
290 398 -44
569 661 -31
662 59 -29
79 239 9
473 275 -37
342 536 16
21 595 -43
581 15 -6
296 422 -41
376 205 47
565 270 -46
487 625 34
205 245 -2
585 357 -38
320 316 -27
342 356 28
169 512 9
665 185 23
571 437 -23
297 106 -3
408 95 36
644 95 43
373 561 38
114 287 34
166 189 45
331 301 15
322 254 -3
376 44 -22
391 283 25
646 642 -30
374 114 -19
179 580 -14
102 632 -16
112 498 -37
294 602 -5
395 288 43
655 304 37
80 248 -41
108 654 9
179 72 10
171 382 39
542 229 -44
531 652 -40
186 317 38
497 124 -33
498 271 -26
611 664 36
135 223 -20
243 249 10
638 154 -36
183 37 -15
204 591 -31
20 524 30
590 210 -7
286 212 8
260 481 5
640 241 -23
122 516 33
633 461 43
111 485 37
442 199 -6
451 99 29
561 215 -26
546 156 30
580 93 -19
622 409 38
139 604 -5
358 252 -19
314 124 -49
88 593 -7
23 41 -43
60 384 10
177 582 19
357 383 -18
388 202 21
495 148 -20
567 92 -29
559 405 -16
373 516 34
333 4 23
413 20 30
320 636 33
335 263 -40
446 349 -1
466 610 -45
568 302 -41
541 226 40
580 308 -22
314 432 -48
10 404 -11
460 498 42
482 368 1
181 166 33
275 455 -44
459 617 -48
503 99 -49
97 129 -20
79 392 -14
618 480 27
487 383 9
186 324 5
433 605 -10
135 345 -20
617 654 -5
315 64 -29
165 231 -9
475 464 -10
226 513 -48
239 350 -24
285 631 -33
353 409 -10
566 304 -18
168 641 30
200 421 -32
460 382 24
359 646 -27
28 325 14
639 94 -11
175 289 -7
240 576 46
127 322 48
653 603 3
49 455 -45
130 407 44
359 557 22
216 278 -1
334 269 2
49 501 22
617 555 -4
112 569 20
458 254 -37
281 490 8
420 11 -47
379 359 46
632 38 31
584 500 -48
392 339 -37
126 514 -39
589 197 -7
420 592 -14
447 67 -17
117 455 -23
87 482 -43
376 582 5
644 246 33
638 572 39
385 614 -50
119 97 -20
573 183 12
306 460 29
530 94 44
278 89 12
541 286 11
381 56 12
145 333 44
217 259 24
32 663 48
103 404 -18
2 639 24
5 655 -37
288 353 32
