551 9045
520 527 17
292 52 33
72 483 -15
285 169 -23
163 6 23
537 322 37
311 107 -50
424 527 32
234 51 20
519 407 -12
102 399 21
164 47 -40
399 470 -39
331 253 44
452 107 35
497 375 -6
34 392 -12
141 301 -40
402 508 8
254 126 -26
421 155 46
4 352 -42
226 454 -7
83 91 -25
396 323 38
17 219 -40
489 450 -40
256 62 43
182 311 4
77 144 -42
85 39 -9
526 412 -28
486 505 31
87 289 -38
510 440 -22
138 243 18
118 433 -28
153 245 -30
118 422 -17
233 176 -7
359 489 23
283 134 -42
354 131 -33
470 197 -12
392 33 9
236 292 -30
363 155 47
496 303 33
14 418 -3
106 533 27
483 8 -48
225 129 39
71 218 -13
412 508 -27
496 81 -39
166 67 24
475 200 31
292 454 25
45 147 38
157 128 -5
181 445 -15
360 30 -31
333 218 41
283 371 -46
214 58 -21
154 399 -24
222 518 -22
487 450 17
393 46 25
418 532 -19
412 315 23
170 436 -50
516 81 44
385 222 1
504 315 23
124 454 -9
419 39 8
35 152 -34
414 122 -48
82 488 37
109 346 41
200 79 -48
52 100 -18
311 58 -45
65 238 7
333 492 40
509 140 -2
412 16 -41
330 282 -49
442 206 36
260 221 7
257 344 24
385 400 -30
467 510 -30
501 250 -7
2 486 22
43 392 -48
259 10 -24
204 253 -1
316 28 -30
166 529 30
377 61 -36
381 206 -38
308 140 -30
406 178 25
363 248 -48
489 219 28
178 185 -47
65 19 -13
6 76 26
361 378 16
258 66 32
443 3 -44
298 523 3
239 318 5
364 239 41
401 82 23
286 117 -33
176 209 10
81 282 49
401 37 20
499 540 -35
34 404 -44
410 291 2
179 402 21
349 144 -16
361 49 -49
331 53 -26
506 257 -47
326 335 -42
294 402 -37
352 286 -4
185 341 12
547 239 24
274 75 15
190 401 49
352 284 -11
31 433 23
311 492 -32
143 19 22
238 527 19
434 145 -2
394 91 -4
370 20 9
374 360 26
398 117 14
201 75 34
479 397 -42
354 338 22
422 423 48
166 516 -26
499 400 1
487 294 10
161 397 -35
137 11 -14
257 338 -50
160 360 28
176 185 -47
19 313 -13
170 437 40
20 472 22
4 437 25
85 180 -45
294 35 2
166 226 24
80 264 34
511 302 -36
16 97 -12
223 452 44
420 101 11
380 48 31
202 514 -17
334 337 -14
176 223 -6
266 364 48
199 515 29
448 310 -6
374 268 -47
195 127 32
221 190 -3
329 193 21
206 332 -7
427 286 1
221 414 38
40 487 -43
105 452 -8
540 81 -24
542 433 35
194 82 40
169 150 3
136 32 -46
87 131 -46
179 281 27
495 410 34
523 264 -49
64 19 -7
88 109 -35
14 54 -8
29 355 12
199 543 43
110 127 -18
152 429 8
325 459 -40
291 319 -37
461 241 15
215 66 -9
483 178 -8
35 4 37
512 435 -9
520 355 44
44 66 6
224 371 24
259 33 20
526 89 -37
344 319 -2
234 153 45
195 347 -34
137 76 49
416 346 -40
347 239 40
314 511 -29
126 546 -35
7 367 20
465 328 -7
540 434 -10
205 350 -40
174 360 -40
444 30 -32
522 360 28
357 106 -46
319 21 27
116 373 34
442 274 -28
195 341 7
496 524 28
274 286 -45
180 267 20
349 417 -41
236 478 7
89 156 33
378 253 -26
532 262 2
490 212 2
514 29 35
59 73 -32
332 3 23
482 469 46
320 150 46
115 469 40
259 171 13
150 225 45
547 346 23
229 193 6
392 192 -35
265 113 -23
39 317 13
345 365 33
394 383 48
547 291 36
215 403 -19
540 537 10
92 294 21
287 411 -33
108 383 -16
402 72 40
216 245 38
92 189 -31
446 65 21
21 546 37
88 532 7
104 418 10
489 494 8
436 225 -21
229 417 -23
550 209 -15
143 300 -38
98 103 -48
508 410 17
147 62 29
378 516 -42
274 367 10
342 81 8
82 152 43
458 477 -9
525 200 -18
326 164 11
484 317 17
531 348 -16
414 76 6
88 330 -21
522 494 4
174 458 15
27 210 -30
114 151 -10
436 407 -10
81 289 28
326 41 -41
164 440 -31
54 411 6
79 545 -24
301 211 12
267 266 -24
143 184 -17
226 10 1
