128 2491
106 126 -50
70 91 40
116 31 -27
115 118 -24
37 106 -50
4 78 -22
82 3 -23
16 109 12
108 22 -21
21 60 19
13 67 37
42 80 -19
22 111 -33
0 120 2
50 21 5
47 79 -50
61 5 -32
57 75 -26
68 74 -34
58 111 8
50 22 3
18 56 -18
10 109 35
1 37 -40
51 25 46
3 102 -34
77 43 21
91 109 37
32 118 -23
82 87 -40
58 55 14
121 97 -18
105 120 33
6 76 -8
62 25 23
113 5 34
122 38 34
75 34 23
22 90 10
126 67 -1
39 19 37
69 107 48
78 107 11
20 21 6
68 0 43
91 19 -36
34 73 -40
4 116 43
5 54 12
101 32 24
119 9 27
67 125 13
47 15 1
57 65 33
87 114 3
56 54 43
5 63 47
103 33 21
88 13 31
99 45 -8
101 112 -25
31 62 11
52 124 19
87 30 20
3 44 -44
93 32 -2
15 111 -34
27 80 29
85 86 9
12 64 -33
106 7 -18
124 9 -9
66 19 -42
94 14 10
118 125 29
54 10 -34
105 88 -35
82 98 47
87 98 4
47 85 32
109 123 42
112 64 -42
124 103 44
46 27 -22
123 58 -20
112 81 -50
55 73 17
116 110 -12
59 124 -5
2 23 13
119 58 45
43 59 33
7 107 5
84 19 36
60 19 31
125 96 14
52 36 -6
23 2 26
92 120 -22
49 23 17
82 31 -7
69 53 7
29 79 -27
84 3 41
38 69 23
126 28 -4
125 25 -36
76 41 -2
89 69 -28
67 39 46
81 94 9
60 20 -38
124 8 -45
115 56 -46
124 109 -43
51 96 16
74 87 -17
12 89 -20
87 53 -48
51 44 -16
49 54 49
111 73 29
57 48 -23
12 121 36
96 75 10
111 126 35
31 3 -36
79 112 24
90 61 14
124 89 -1
82 123 21
113 125 17
62 3 48
26 18 -33
108 91 29
79 75 -6
16 22 -34
52 120 21
119 110 -30
18 78 -35
80 107 14
120 72 -40
92 106 24
10 5 25
60 58 37
75 14 39
122 75 41
64 118 34
6 54 4
124 102 19
28 16 31
72 94 43
35 31 -20
124 23 10
84 107 44
114 102 49
7 97 42
122 31 3
42 120 -42
52 37 -47
0 107 11
16 3 37
6 57 -6
120 79 -25
119 35 -10
36 127 -37
60 97 14
107 109 14
81 62 -22
38 42 -23
124 19 -15
3 116 -3
40 107 12
59 11 11
90 118 -24
5 47 -24
67 36 -11
54 100 -25
49 97 41
110 76 -28
11 99 16
20 88 23
1 77 -28
117 23 8
95 68 9
76 17 -15
15 58 41
86 83 38
96 8 30
56 77 -16
52 96 11
24 49 27
0 57 21
61 94 -13
70 61 34
0 68 -17
104 28 32
12 30 12
90 5 1
56 102 33
60 36 -4
71 81 12
114 81 31
103 81 4
5 65 -9
118 87 19
124 29 -10
98 22 30
21 34 32
30 105 -50
108 115 39
97 91 31
74 1 18
45 100 -27
98 76 25
9 102 20
114 40 7
46 94 -15
69 36 23
92 25 3
1 28 -21
82 81 17
61 48 -47
68 105 17
8 114 -22
8 108 8
90 65 10
42 89 -46
72 11 -40
85 95 -26
73 34 37
81 41 22
15 12 -13
114 84 37
119 36 -43
88 41 36
59 3 2
49 68 35
90 82 -50
77 91 -6
59 73 48
49 28 -38
10 81 -21
111 17 24
42 16 -23
1 46 15
48 30 20
71 44 17
40 38 -20
83 34 -12
101 23 -37
76 83 -46
16 89 -44
21 70 46
23 27 -30
69 61 22
28 2 -29
22 17 -46
53 31 -24
91 2 -42
29 72 34
52 72 -48
29 107 -22
94 79 -4
44 33 -23
127 66 48
108 90 15
92 58 17
84 38 10
73 90 -41
95 112 -4
22 105 -37
20 96 -28
78 48 18
67 35 -27
48 75 29
99 26 -49
73 124 -34
66 28 25
70 2 -39
32 64 3
26 126 -49
1 96 -32
93 5 32
127 52 33
67 120 32
102 67 -36
122 47 -10
99 3 -18
43 66 16
64 1 -11
46 118 42
20 52 32
42 75 15
54 18 -11
47 68 46
68 63 32
102 13 46
103 109 6
107 39 -32
40 78 -26
51 1 8
22 123 34
113 122 12
58 76 -38
127 5 4
115 25 30
2 102 -16
44 77 -33
54 120 -37
44 1 27
63 91 2
72 65 -30
45 28 -35
13 98 -35
40 20 3
9 99 42
46 64 -35
118 82 -13
114 51 -29
5 98 17
110 37 41
118 84 31
116 39 36
47 90 -19
97 78 -38
4 109 -2
83 74 13
82 78 4
100 0 8
4 95 -23
2 66 -44
0 3 39
52 59 3
65 45 11
116 90 1
101 60 -19
103 70 15
91 47 -46
79 45 49
12 70 -6
68 92 29
99 20 -11
68 56 -8
94 81 -5
113 26 5
60 26 -13
125 60 49
77 117 19
122 65 -45
106 38 -17
117 103 -5
95 17 -30
64 112 26
90 57 31
106 1 -26
3 58 14
47 108 11
66 93 34
118 120 29
61 95 45
26 22 24
56 38 -6
82 38 7
38 118 18
