205 1281
26 138 15
62 26 -18
119 151 14
161 34 -10
120 10 -34
22 124 30
115 23 14
87 131 26
2 101 2
89 75 43
70 26 38
176 45 22
21 92 -12
107 86 -47
193 96 -43
79 145 43
75 54 18
7 185 -49
184 187 -9
156 148 27
99 97 19
28 130 26
123 171 45
14 90 -2
1 100 -15
69 151 -35
60 154 18
69 185 18
100 185 -23
42 183 -25
70 4 -39
114 71 -28
102 179 35
27 69 28
141 193 45
153 141 33
28 128 -12
163 12 -41
150 174 25
80 145 -46
166 4 -35
201 176 37
102 132 -24
81 123 -43
90 10 21
118 17 -13
81 31 4
117 148 1
192 106 -38
189 6 -11
174 191 -28
25 71 -15
28 174 20
65 9 10
191 16 32
66 65 17
165 158 -16
167 152 -32
94 113 47
99 151 24
133 114 -43
148 53 21
182 89 -44
51 90 19
21 199 -26
28 152 -47
64 115 44
124 131 12
149 139 8
58 70 36
188 106 4
54 6 9
84 12 8
110 185 -34
97 196 2
195 187 2
59 19 -41
176 41 -29
115 0 -40
148 6 -34
167 143 35
109 183 -11
199 43 44
63 38 33
24 174 -21
80 98 -42
160 54 -36
201 114 37
15 160 -6
53 65 -22
14 44 12
19 33 -48
88 193 15
177 54 32
159 119 -11
69 41 18
188 141 -43
69 122 -14
26 98 -7
90 152 44
202 166 -25
116 175 27
175 151 -29
178 187 -20
204 49 -33
118 172 17
83 5 -17
105 187 21
53 43 12
103 28 -22
61 113 -34
24 140 -36
129 191 -31
117 170 30
165 178 -10
167 204 6
48 71 -45
1 96 -18
83 100 -6
55 5 -8
121 26 -39
37 169 -5
68 0 43
141 13 37
142 115 -31
63 202 13
48 61 -21
11 128 -3
74 26 -28
156 196 -3
42 135 -25
44 104 28
138 174 -2
134 74 -14
15 28 -13
59 185 -2
34 5 -41
152 73 25
140 22 -38
53 173 -40
44 157 -45
101 95 -28
17 100 23
99 91 -12
133 174 -25
153 176 27
19 161 -15
191 83 45
150 14 2
204 132 -11
14 43 -19
166 191 22
107 88 -44
107 99 -49
167 131 14
103 143 -40
55 145 -14
81 157 49
70 42 -19
24 40 28
26 196 25
47 167 -11
14 24 7
19 148 39
178 127 -30
70 202 -39
79 96 17
174 50 21
188 184 -33
146 20 -22
160 196 39
44 154 -40
97 138 -41
50 14 -12
32 87 12
53 38 18
57 157 -13
100 14 -23
24 169 -18
8 144 -25
53 31 33
133 12 -47
2 29 -35
108 190 -47
168 36 27
54 58 -21
85 179 -18
190 74 -47
125 94 47
143 78 -24
136 198 11
55 12 39
146 51 -31
153 99 44
113 172 -17
172 40 31
156 68 29
48 149 15
125 50 39
145 16 -29
158 82 -14
8 68 27
113 99 45
39 156 32
186 138 -41
55 103 -44
95 124 25
142 49 -17
87 122 -47
19 128 13
96 67 24
202 198 31
184 0 4
126 77 -36
32 117 16
84 174 40
78 100 -43
54 170 33
191 27 5
44 56 -21
164 36 35
22 13 -14
108 8 7
170 80 48
145 14 -47
113 37 -48
160 96 17
185 158 -33
45 25 -40
167 16 -13
51 134 16
105 48 -12
14 93 -22
157 151 -49
118 119 1
189 116 7
185 180 4
72 195 -6
153 123 -46
0 110 -36
121 22 -41
169 54 33
110 63 -20
194 93 -5
197 63 36
23 74 -39
181 54 -49
150 6 24
155 105 -15
107 22 20
20 184 46
181 125 -19
124 87 2
169 27 40
135 43 37
137 167 44
40 169 6
182 9 -29
169 30 -40
171 18 -26
169 78 -50
104 25 -33
32 126 -6
132 3 -35
51 7 49
43 131 -15
56 170 38
184 138 3
94 82 2
19 97 -42
147 127 29
96 165 39
17 143 -5
118 35 29
157 88 13
154 124 25
153 127 42
75 33 39
145 56 -34
196 150 -17
168 65 34
42 186 -39
79 125 -32
6 2 -6
72 13 -20
145 64 35
126 78 -7
71 166 -29
137 127 -20
27 200 -13
130 46 -47
78 132 6
186 160 -48
133 120 10
190 115 40
149 62 14
187 165 -21
49 202 40
184 2 -9
104 125 35
195 88 -1
77 172 31
127 195 -36
22 168 -39
11 117 41
117 165 32
153 160 -16
69 110 -50
45 54 -14
108 150 42
144 48 47
60 77 3
1 72 -27
30 9 -12
201 107 -12
186 14 -47
155 192 46
105 197 18
174 2 6
140 11 42
56 30 10
63 45 -19
111 161 -1
172 42 -29
157 171 9
159 127 -12
155 130 -9
139 83 36
79 101 -31
201 95 -41
146 44 -43
185 35 -44
168 191 39
77 189 -14
69 165 -34
23 174 9
151 204 38
131 48 12
164 141 -37
111 180 -1
3 100 36
193 63 -23
195 27 -6
119 116 -44
171 29 -3
43 133 -38
171 187 30
27 139 -50
136 16 -46
29 42 37
173 195 -4
196 109 -35
113 112 -3
57 67 9
33 49 2
106 76 -50
108 91 43
68 28 4
56 135 18
173 23 38
89 172 39
127 196 -6
199 16 5
193 187 -3
0 191 4
33 93 -32
188 35 -34
67 194 -38
100 133 -29
100 151 -39
38 166 30
197 187 -20
178 45 -38
16 91 -3
23 4 37
145 170 6
102 59 31
140 54 -46
183 115 -31
142 79 40
138 108 29
123 132 -44
10 137 -36
116 157 14
60 139 -2
21 125 -48
113 14 20
22 95 -30
84 61 39
188 166 47
45 199 35
78 17 20
9 52 -26
188 20 -37
113 169 -37
37 154 -38
13 202 9
175 155 -33
165 198 21
123 41 -26
138 200 1
179 141 -8
197 165 22
151 73 -44
22 48 -19
181 26 -14
108 178 48
147 166 -49
125 18 -19
91 44 -29
147 52 31
9 124 -22
19 0 -33
169 17 -3
183 48 -49
199 58 3
102 148 5
186 55 19
90 114 23
135 157 30
49 5 -49
122 188 4
26 186 -10
96 81 -5
84 191 -44
146 7 -3
33 126 -17
139 15 34
122 20 8
135 4 -45
51 27 -5
196 148 -24
203 83 34
37 111 -21
144 62 29
66 92 23
16 191 9
98 115 -48
182 20 36
90 58 11
128 110 -5
120 168 14
119 182 -14
98 36 24
119 49 -49
26 172 -11
109 90 29
131 75 -38
121 58 -10
59 202 9
60 183 -40
61 161 -44
147 13 -50
29 189 -50
23 67 -24
146 191 -35
171 165 39
185 115 40
17 119 -28
86 36 36
3 191 30
200 101 4
176 89 -2
192 69 42
21 151 19
55 23 19
81 50 7
24 30 14
168 37 23
52 182 2
16 140 -25
192 125 -39
9 11 -44
165 104 18
185 122 -48
124 62 -2
159 125 -27
181 3 5
83 64 -49
