562 6173
123 556 32
309 472 -21
233 125 -48
247 503 27
36 173 -18
37 199 13
415 410 12
491 511 48
523 388 -41
305 491 47
379 181 11
287 216 -41
481 206 16
441 8 -23
265 561 -46
268 107 -41
371 2 -39
132 479 13
50 347 1
387 45 -1
267 554 -21
452 432 -49
184 403 -3
396 368 -24
85 3 47
553 128 40
468 258 -40
168 520 43
212 259 -21
216 343 10
470 494 -42
413 404 -26
69 461 2
270 313 34
323 38 47
175 143 33
24 47 29
352 402 -38
97 90 23
525 78 14
426 457 20
253 445 -11
411 535 -37
13 110 -35
4 136 42
135 503 -29
323 199 -49
215 244 -48
120 525 -44
191 21 -25
135 115 35
459 130 -14
334 116 -19
115 331 -17
84 109 17
367 393 30
428 165 -42
240 522 24
416 494 30
267 416 -50
340 457 8
523 44 -48
538 540 -32
18 363 28
47 242 -2
93 533 -29
272 106 -11
264 290 -39
410 443 -38
463 273 -21
91 254 15
279 430 -1
201 557 6
16 13 7
484 101 41
435 398 -31
303 278 46
448 270 -7
309 468 -30
49 171 40
364 359 -8
249 497 45
117 128 31
407 458 -33
141 183 10
61 384 -19
44 492 -19
192 308 -24
249 95 43
30 322 26
523 435 9
180 450 -29
59 353 23
348 293 -34
40 177 -11
10 389 30
317 527 12
361 183 -43
138 522 29
272 366 34
542 319 -48
419 193 26
166 529 34
171 497 -8
128 74 21
477 362 38
108 114 -6
408 496 15
111 224 13
29 274 1
206 137 -11
65 275 18
351 281 -25
397 525 -19
481 9 13
442 30 -29
376 418 47
63 400 -16
434 25 -42
168 62 43
449 456 14
108 65 34
465 354 48
363 179 10
532 386 -39
37 77 35
75 334 -6
356 368 22
409 39 -36
376 454 47
196 331 -49
453 548 28
110 44 35
15 447 12
80 133 16
444 342 7
294 465 41
168 348 42
95 103 10
232 460 -43
549 161 -23
238 186 -26
134 343 -34
516 59 -39
403 128 -45
381 387 -23
480 445 7
197 311 -26
463 123 -45
299 29 12
78 44 -41
67 123 -50
211 359 5
548 169 28
341 130 35
128 175 -6
290 52 5
501 489 -17
475 51 21
25 159 42
522 215 14
160 142 19
17 546 24
358 190 43
206 362 39
446 343 4
157 338 -9
332 252 -19
226 465 -46
376 243 -2
452 407 22
5 475 31
169 459 1
29 423 -23
347 137 47
553 13 25
316 33 42
184 117 -13
429 395 -3
345 101 -36
130 340 -18
270 333 -4
515 200 8
238 529 -23
482 322 31
351 324 -28
116 391 -31
354 496 21
365 305 -44
25 490 -5
81 94 20
291 223 2
316 378 2
39 280 35
506 488 39
231 469 -34
323 517 9
204 154 47
56 74 -7
531 232 -19
189 95 -1
65 159 21
105 361 -47
453 559 41
132 546 49
22 133 37
88 554 -30
258 444 -2
362 377 -35
274 201 33
333 511 -16
208 83 16
144 35 21
97 334 -48
77 330 -35
139 211 49
364 308 -1
108 302 2
107 152 26
320 51 -43
415 299 -23
183 513 15
99 452 -43
461 520 20
198 324 -24
183 170 -7
295 437 -35
193 306 3
71 357 -28
218 467 12
47 339 13
290 216 23
123 277 -6
361 328 25
125 429 -23
13 511 14
197 388 2
318 41 -5
97 316 14
525 163 45
332 215 -40
165 254 -3
395 489 20
318 279 43
411 424 24
62 374 -47
329 352 -17
35 527 -3
267 54 -33
40 216 -45
379 209 32
347 428 -10
530 206 -23
477 281 -10
57 355 -30
94 133 -26
303 552 11
392 56 -28
41 403 6
478 480 -36
328 92 -48
429 120 -32
12 95 19
301 55 16
15 380 21
353 231 -11
180 185 -9
140 104 -37
108 191 4
134 324 -50
210 55 -10
428 136 -19
114 336 23
488 121 5
179 534 41
360 223 -47
142 450 49
292 299 35
364 170 48
214 422 9
236 443 25
290 251 -23
58 336 -27
323 369 -38
387 196 -37
294 526 -35
394 487 -26
54 335 -13
53 392 -40
206 462 -21
307 128 -35
197 328 10
171 522 -2
165 454 39
91 12 -41
505 101 -42
328 80 -38
208 355 -47
71 444 46
485 472 8
107 457 -23
139 242 11
178 132 33
373 546 38
430 79 42
73 452 44
238 303 -10
207 304 34
533 99 -18
65 311 -35
9 540 -30
485 345 45
34 270 46
281 498 -47
161 17 -42
327 338 -9
333 365 7
107 251 -1
145 125 29
9 454 -24
13 287 -48
158 11 48
103 542 -1
12 268 20
548 60 13
224 540 -48
260 41 -23
269 63 31
484 130 35
112 9 -24
443 117 -17
213 507 37
324 122 -25
441 262 -43
477 92 12
488 544 -31
365 292 49
79 257 9
140 368 24
451 294 30
130 232 -49
66 104 -12
357 323 -8
464 380 14
436 232 -50
167 317 24
151 334 -14
96 559 -2
357 443 -18
58 117 28
50 142 -40
229 553 -13
541 493 -3
466 141 22
162 269 -8
69 297 46
77 556 -41
449 239 14
353 149 -21
266 292 -7
395 145 -36
492 206 22
362 66 29
35 36 46
296 397 -23
306 35 -28
547 185 29
269 42 10
403 331 -34
476 4 44
547 47 43
176 140 43
56 132 6
323 268 -9
101 240 30
389 459 32
477 241 26
213 523 -45
423 204 47
332 450 -30
356 388 33
398 430 -46
226 267 -32
350 76 8
72 224 -29
272 7 -40
75 299 -16
327 477 -7
205 231 -24
364 71 28
197 293 24
472 65 -32
115 188 38
219 277 38
135 11 -16
207 80 43
253 199 -18
190 464 -30
414 102 -30
128 295 22
117 35 2
203 502 25
484 326 22
537 543 -9
545 59 -12
316 536 -40
539 231 3
435 143 -2
310 282 10
438 436 42
549 534 10
46 315 -38
275 511 42
528 362 21
75 537 -19
49 283 -36
464 474 -31
539 364 -47
544 305 -36
432 268 14
112 426 -11
169 2 -20
181 207 -16
277 545 40
102 390 -38
152 333 -44
301 265 2
132 356 48
273 164 40
182 25 -23
499 355 -23
464 149 1
25 314 13
554 334 21
133 252 23
400 37 -17
211 293 -6
172 186 28
433 439 19
386 255 13
169 420 -18
432 72 -49
315 148 -7
135 229 6
223 312 -16
73 170 -15
166 275 -34
112 414 23
86 312 -27
87 16 -19
358 167 48
298 310 -49
421 409 37
138 97 -4
33 70 44
262 149 26
32 214 43
205 314 -2
505 471 16
404 199 -4
488 347 -25
17 494 -22
553 163 -50
231 530 16
270 529 -1
49 137 -16
309 422 -35
202 10 -36
341 364 36
184 253 5
364 422 -16
281 119 -27
489 471 -47
88 312 -1
5 554 48
132 77 31
167 100 9
494 469 39
340 437 -11
448 15 5
463 256 -21
445 219 -46
401 40 41
495 398 47
8 181 6
38 481 12
280 304 37
162 460 25
74 234 -25
253 505 28
135 301 -39
51 418 -7
92 417 -26
332 300 23
308 78 47
143 559 49
244 304 29
188 536 -31
116 14 -4
77 124 -22
2 302 19
80 71 -46
527 422 35
55 339 -43
18 263 -5
69 426 -46
39 521 -25
168 63 -21
181 510 -8
151 149 -34
547 79 15
376 232 49
540 488 -9
172 341 -6
203 490 37
106 436 -34
82 352 -7
538 71 -20
458 369 -44
541 221 -43
68 108 -24
35 525 -40
316 410 28
472 400 11
421 16 32
42 404 -17
52 463 25
374 555 -47
127 130 -6
144 470 43
96 526 -33
252 412 4
279 404 4
172 171 -24
554 435 33
458 421 42
357 235 29
98 78 -3
192 497 4
473 223 22
472 175 -7
441 86 -2
21 226 36
341 265 33
357 484 8
560 214 33
315 407 -46
239 527 35
98 275 29
412 264 -28
142 214 -19
231 404 12
159 368 -7
344 426 -15
57 508 3
171 148 23
97 130 10
193 368 46
484 456 -33
434 163 40
94 215 -38
102 220 13
135 202 -30
323 140 23
32 183 -19
312 60 37
224 480 -33
95 463 -10
407 526 32
423 362 -25
131 508 36
17 476 27
520 114 -49
425 115 -1
172 436 10
104 120 47
26 151 22
321 453 -38
473 160 10
513 25 49
520 184 32
20 7 7
93 312 -25
319 169 2
304 246 -44
424 510 47
521 291 -1
484 116 -32
47 85 32
186 524 -34
50 34 46
308 16 -26
89 204 -40
498 460 -35
310 357 14
488 541 -4
134 507 -1
318 158 1
234 231 -25
264 504 -34
187 502 -19
504 93 12
220 284 -21
420 56 -32
480 48 8
333 4 33
166 345 39
550 120 47
391 28 -18
145 187 -17
529 339 12
170 415 -18
489 217 -12
178 280 -9
294 109 22
102 375 -20
470 476 -20
293 132 9
534 430 1
144 400 -30
72 275 41
143 295 22
554 451 19
79 54 49
175 53 -8
436 499 -16
139 386 17
4 63 23
541 132 -36
167 421 14
443 207 -41
120 210 -33
311 482 23
267 3 30
489 386 40
143 120 38
418 200 3
93 243 6
280 550 2
113 420 16
301 125 -32
447 317 47
193 467 -8
250 422 -19
101 110 -12
222 511 -39
547 187 -36
158 43 -30
217 385 14
513 354 28
315 327 5
62 17 -40
326 204 1
43 337 -33
171 294 -34
73 393 23
218 372 4
286 346 -32
201 210 -15
207 543 -12
6 457 -21
367 305 15
