220 6231
118 137 -25
106 104 12
60 79 -44
68 153 -40
163 149 -34
101 88 -41
101 107 -2
189 148 -2
107 195 -1
110 72 -22
209 112 22
9 36 -33
94 136 -2
38 144 -23
122 154 -26
171 69 -11
120 2 -14
197 140 29
117 151 -23
208 185 -40
133 194 36
46 56 -45
60 80 3
171 87 32
31 134 -36
79 67 12
6 207 -48
21 3 -8
136 63 -30
169 213 -11
97 129 33
71 149 -26
45 120 -24
100 46 -13
83 211 -24
6 193 -25
53 142 7
128 94 44
177 206 -18
65 2 -4
214 176 13
184 38 29
36 111 46
178 138 -26
26 143 -23
157 205 35
14 134 -32
35 145 2
2 147 13
72 163 30
13 158 -5
63 104 -16
78 17 33
181 143 -42
51 213 -47
157 151 10
217 62 -17
183 190 -14
31 46 -46
74 80 -33
211 198 -11
97 87 15
135 212 -19
91 8 38
29 41 40
179 18 -47
167 0 35
122 176 4
196 54 -33
10 76 32
162 44 -15
209 63 25
11 113 -40
62 197 -11
36 74 17
145 54 43
207 208 26
21 210 -43
37 55 24
213 45 18
33 39 17
38 134 -21
145 20 -25
147 46 -39
31 130 30
17 144 19
201 59 40
29 64 -35
3 115 -25
173 87 7
37 212 -35
166 155 -4
86 144 -21
144 210 42
35 163 33
99 131 -7
65 11 2
206 3 -20
85 210 -29
173 47 39
54 77 5
58 183 -48
27 77 19
12 31 -3
153 63 -50
63 123 10
113 58 -45
149 182 16
206 51 -16
11 199 4
36 191 -6
111 66 -44
164 167 -39
114 156 -48
184 153 9
28 78 -31
85 39 28
152 212 9
161 182 13
171 207 -26
169 108 6
197 206 15
19 72 45
1 195 -28
179 178 48
19 63 -31
56 182 -27
145 154 45
71 127 44
43 5 30
104 178 -2
98 174 48
34 212 10
44 47 -33
50 156 8
60 143 -35
182 41 -14
177 70 36
2 181 -17
103 160 26
102 0 28
113 171 38
51 156 -17
67 162 32
36 134 11
177 161 -27
118 30 -44
5 83 -7
74 49 -38
104 34 -48
69 105 -38
100 31 16
58 71 -11
55 75 -30
102 171 41
33 147 39
140 17 -27
88 170 -39
128 25 -3
60 202 25
11 89 8
88 60 9
30 209 -18
160 133 -39
5 47 30
193 119 -19
196 130 24
131 16 35
26 121 39
151 133 -46
207 98 -4
187 35 8
9 11 11
58 75 46
115 85 15
13 1 45
163 206 19
152 50 -31
98 83 41
196 165 -47
128 16 -38
15 26 29
166 148 -33
8 193 -36
195 23 44
40 143 -6
175 112 28
84 179 -27
178 190 14
69 47 5
115 126 17
3 120 -44
38 1 -33
87 93 -5
128 192 14
24 65 14
196 0 41
25 208 29
136 125 14
55 31 -21
195 212 -49
137 194 7
144 74 -8
53 92 -21
55 26 -14
205 19 -37
66 186 -12
86 7 -28
180 1 -28
201 137 24
197 40 -8
9 39 -48
100 187 -15
154 15 39
32 173 -17
172 68 -11
68 70 -21
201 163 -27
