159 3379
148 138 -21
119 25 -43
98 6 40
146 59 30
90 116 5
70 110 25
40 154 49
103 110 -23
135 150 -48
134 45 25
37 3 4
155 62 14
155 147 -13
154 38 -41
18 107 -49
0 92 29
76 153 11
109 115 -22
105 145 -5
97 86 44
28 85 -20
141 106 1
82 5 -36
134 13 6
128 102 -38
55 122 -20
116 141 45
143 60 18
98 73 6
131 48 -34
107 72 30
141 146 8
149 145 -22
107 148 -47
76 97 6
16 101 44
106 30 37
134 6 -49
49 53 48
36 59 32
133 120 -18
101 147 -28
17 142 -15
91 117 -3
121 133 49
5 74 12
9 68 -6
82 23 -45
114 104 -40
132 84 1
149 90 29
68 143 -14
63 67 30
11 55 -15
74 72 -25
89 100 -47
91 135 38
75 128 -50
8 95 6
109 145 -42
145 150 -13
117 154 3
67 29 36
23 12 39
126 48 24
115 117 7
147 48 -39
26 68 7
72 62 -22
138 134 24
58 27 26
71 133 7
56 21 19
91 113 -18
121 64 -28
157 121 -37
74 28 -16
54 14 -43
121 59 -42
39 25 45
82 72 10
56 114 40
95 84 22
55 153 12
67 27 33
27 30 -15
90 16 28
145 118 3
17 50 13
150 83 -11
63 120 11
39 103 -40
143 70 -10
59 85 -48
132 43 22
83 73 16
104 12 41
149 134 -47
14 13 -8
90 66 8
150 138 5
141 37 31
106 79 14
133 67 42
7 18 -16
7 37 -5
148 102 -29
68 7 30
21 136 17
84 136 21
51 143 -49
102 152 -4
122 148 -41
30 87 -42
26 132 -6
151 129 -21
151 126 -41
52 75 6
109 27 4
144 105 27
54 55 -8
64 63 -20
40 113 18
3 95 -24
30 35 -1
53 118 -13
114 126 -20
31 26 4
16 11 -38
113 98 -24
32 100 -14
47 55 44
111 156 -47
68 102 -26
156 22 33
40 71 -21
15 93 48
125 119 -2
122 17 -38
145 23 -26
59 53 21
64 99 -31
48 70 -31
27 65 48
10 143 2
63 132 -20
9 41 21
53 49 -18
85 79 -20
3 8 -45
51 79 9
83 38 32
122 62 -5
116 109 33
123 115 27
100 3 -32
16 76 21
146 36 4
110 129 -1
74 150 46
34 72 32
146 50 -44
22 80 -30
52 19 -18
122 50 11
131 18 22
81 14 -2
154 5 -2
24 112 25
64 97 24
123 72 25
140 35 13
29 74 34
8 27 33
35 30 -7
41 108 7
22 40 46
157 110 46
154 76 39
75 18 -40
131 40 -5
129 132 2
158 54 -43
77 144 2
57 70 25
154 126 -9
49 87 36
69 113 -30
144 14 23
71 82 35
72 96 -23
114 121 1
131 67 11
53 138 -28
54 17 15
137 88 -33
156 66 1
139 77 -10
100 154 -29
119 0 30
92 4 5
63 13 43
115 92 13
0 86 -47
11 52 39
9 102 27
73 9 31
131 78 -16
38 47 35
2 87 7
25 104 35
39 117 30
9 70 8
32 27 -27
67 23 -42
41 126 5
123 98 -4
115 95 35
116 0 -44
92 70 -43
55 134 47
6 147 3
147 6 -24
98 46 11
142 139 -3
39 129 23
32 8 38
12 45 -47
154 11 -43
155 1 19
89 132 -40
48 134 2
101 109 34
135 52 43
82 3 -12
129 158 28
120 41 -34
39 30 -45
120 43 -1
6 98 -23
57 144 -5
88 120 21
101 68 4
12 106 -19
63 72 26
63 94 43
5 102 -42
59 56 -37
27 55 47
59 155 26
37 156 28
0 26 41
109 152 -29
28 68 -5
147 11 26
27 111 41
35 104 22
45 27 -19
97 125 25
126 129 10
94 15 30
11 53 -48
26 126 5
54 38 -44
17 113 -27
93 99 18
26 122 -13
11 108 -10
124 76 26
95 122 -13
70 126 -29
32 65 -37
22 42 41
46 23 -5
45 114 48
146 1 23
52 106 -47
52 45 -8
138 29 -42
107 153 44
87 71 -15
137 74 25
33 86 25
109 55 35
135 64 -49
129 9 -41
137 17 23
34 142 -43
103 33 9
157 114 -30
78 15 5
70 22 -47
84 95 9
120 29 -8
70 53 -8
109 147 -13
118 2 -41
72 146 3
93 14 32
134 49 16
132 154 45
44 17 -8
86 11 -12
157 118 19
146 33 -22
133 129 -25
92 94 1
60 102 -12
73 44 -7
64 24 -20
5 128 -25
84 126 5
64 40 -8
130 104 -50
85 130 6
0 125 -24
155 56 -5
88 23 -43
89 102 42
41 95 -18
0 96 45
9 51 -9
40 64 46
139 53 21
24 97 -21
130 37 -45
113 36 -22
129 68 5
4 140 -21
33 104 12
61 7 32
146 100 -29
139 81 -38
112 92 -20
153 71 33
8 74 -2
63 121 48
3 136 -29
40 122 40
136 111 -26
116 88 -30
35 96 -31
33 114 18
155 120 -16
0 81 33
80 22 -48
10 74 -24
148 106 15
118 96 6
96 97 32
96 40 47
114 131 2
110 4 -12
112 99 -14
143 105 -39
77 118 -48
91 145 22
88 102 30
58 139 4
122 123 -22
44 27 33
139 36 -28
116 144 -25
107 133 7
158 35 -16
101 137 10
83 30 37
105 85 7
11 127 8
128 89 37
85 52 8
11 130 -47
29 59 -21
69 0 -27
67 117 33
44 59 -4
31 119 9
52 147 31
31 14 9
23 90 40
124 3 33
19 122 18
43 71 -39
149 12 -13
80 28 24
49 103 10
3 46 -38
30 77 -15
140 132 -20
67 75 42
77 68 -35
13 104 -25
92 133 -11
97 124 36
89 74 44
130 36 23
100 26 2
116 151 20
36 138 19
21 135 5
49 6 46
40 63 -30
108 102 -27
77 69 3
126 119 -2
130 30 -6
54 4 -15
72 73 29
48 15 9
44 68 -27
158 86 -1
139 96 -27
78 155 37
20 148 -47
48 9 40
92 75 29
61 68 18
61 18 -32
155 36 -12
