124 8905
16 106 -10
1 102 -10
110 11 4
21 60 -15
18 117 -23
16 103 -37
35 46 21
60 120 -29
107 72 17
56 121 -6
46 75 -34
15 104 41
104 116 4
72 112 -45
91 81 8
67 116 24
78 60 -41
14 27 -6
3 57 26
58 55 -30
62 91 10
97 83 -49
53 110 -31
65 82 19
87 43 -1
94 33 -50
48 28 -44
18 23 -16
67 88 -6
42 66 26
92 30 -26
98 60 -46
57 44 -18
76 112 -18
69 123 -28
35 13 -9
46 14 -32
9 67 5
31 7 -40
59 11 -2
122 102 6
69 121 15
39 44 44
107 7 45
2 120 34
21 29 -26
35 32 47
111 100 -45
73 82 45
67 0 -29
123 50 -22
24 57 6
72 93 -37
38 66 46
84 101 3
65 11 -41
15 7 -7
30 119 8
2 30 -30
120 110 -23
21 70 -21
109 104 48
62 13 20
37 114 -45
104 69 -28
117 42 30
33 119 36
56 58 1
97 31 -45
52 59 49
59 1 38
102 59 -31
83 17 27
33 62 -4
91 109 8
69 88 -35
88 52 17
106 30 -28
84 62 42
36 45 11
63 11 -3
74 0 -48
100 96 -44
101 49 -23
77 114 11
38 98 38
21 65 22
94 108 27
5 16 -4
58 75 3
88 38 -3
115 98 -9
80 12 39
85 102 -5
66 39 47
82 1 9
76 29 17
70 114 14
66 50 5
11 86 38
89 111 19
29 116 -28
77 82 47
7 66 45
107 25 5
98 38 46
61 86 21
60 75 29
2 38 24
49 36 7
105 70 21
42 61 -18
0 81 -20
40 58 -17
30 56 30
34 16 -50
109 29 -24
118 1 26
48 7 -21
8 52 12
104 9 15
20 49 -40
52 114 46
71 123 2
4 8 -39
98 47 -11
98 57 -32
117 80 29
45 49 48
32 19 12
108 46 -23
20 9 14
90 43 16
123 1 30
60 33 -36
6 31 -50
15 56 49
120 20 -30
19 17 -15
88 5 6
79 52 11
71 25 -29
10 44 4
41 67 -47
9 85 -19
85 37 43
123 66 -10
122 69 23
60 14 -4
0 7 -26
98 108 -19
94 97 -20
88 110 -30
102 90 43
98 22 -45
93 86 44
120 46 -30
20 22 -17
11 46 6
61 29 -50
74 67 13
89 53 20
39 100 -37
81 56 38
89 90 35
13 88 -21
21 94 29
70 47 -28
9 92 4
15 54 39
104 28 -5
119 41 30
49 105 -31
92 11 -14
16 33 -24
102 101 12
92 41 40
41 65 -32
62 81 -43
68 113 7
77 79 -21
40 24 39
34 45 17
47 66 33
114 107 -48
40 55 49
111 63 44
34 53 -10
64 95 40
61 123 28
62 0 3
91 62 -32
114 86 26
11 39 -2
43 112 23
69 28 -47
119 55 -37
91 106 -14
114 10 1
9 66 -38
102 13 29
23 54 -37
90 53 -30
49 5 41
22 49 -31
19 45 13
60 76 -4
120 94 -8
7 102 -34
13 18 -30
26 96 -10
26 22 -15
36 17 20
82 21 -39
10 69 40
52 61 22
97 76 -38
80 29 -38
107 5 -48
41 85 29
101 20 -35
80 96 -38
76 108 -11
115 44 -14
2 91 -3
49 65 32
102 12 -27
72 9 -47
98 49 9
99 94 -26
67 93 14
58 40 -22
11 44 -13
53 104 5
3 19 5
66 96 4
94 111 -22
46 65 -9
95 104 29
2 7 -26
12 11 38
123 60 42
69 105 15
26 45 -26
89 113 -18
75 76 -42
89 101 11
99 68 -32
29 58 44
122 72 38
24 46 19
0 75 -47
74 49 3
108 7 18
50 86 -42
48 104 8
26 42 29
25 121 8
63 66 18
21 47 -18
20 121 6
26 114 25
32 54 -7
20 45 -36
107 80 -30
86 71 -14
18 106 -5
106 37 -31
45 110 -48
91 114 -47
40 54 37
21 122 42
92 119 -17
101 12 -8
71 87 -26
13 4 -31
20 11 -11
87 74 13
3 76 -50
26 9 30
94 17 -17
27 113 -49
8 4 -21
95 23 -46
34 118 -39
66 93 42
34 61 19
42 55 5
84 47 33
119 54 14
106 63 48
75 28 28
62 1 10
23 63 -46
5 112 3
0 23 -19
37 56 -9
45 112 -26
33 87 -6
94 65 -18
42 0 42
14 44 -34
28 41 48
78 104 37
95 58 9
99 26 -27
12 9 -44
44 31 -40
32 122 7
73 116 -19
80 101 1
65 23 29
95 16 40
44 80 -16
89 121 -46
101 119 49
79 63 39
57 17 23
53 5 -42
14 19 -47
14 76 37
29 88 -25
85 120 -48
3 65 6
88 2 -5
51 80 34
94 104 32
32 4 -50
93 108 21
107 24 -14
39 71 -44
90 91 -17
6 99 12
101 112 8
26 113 -13
30 38 -7
74 39 46
16 44 23
36 64 44
111 84 -3
40 99 -12
27 65 25
91 113 24
113 6 28
46 44 -37
54 109 -28
103 120 -3
6 80 -50
57 51 -28
123 117 42
25 14 2
24 66 8
66 94 -6
28 54 7
25 43 -3
122 73 3
85 21 8
31 63 -17
82 32 41
6 47 -16
95 44 -31
53 43 16
27 10 -32
94 8 -10
99 97 -29
57 98 -14
0 62 -18
27 64 44
71 18 -15
107 94 -19
28 71 32
120 88 -11
116 4 -46
30 77 11
23 74 -23
36 82 -6
20 68 -7
46 84 18
50 63 38
87 30 -6
38 117 -50
50 49 -34
33 77 21
66 63 -28
50 114 41
21 24 1
58 110 39
104 70 -27
15 91 -36
120 38 -29
35 2 -28
118 19 -16
14 26 -46
33 99 21
87 105 24
51 97 9
87 23 -7
37 31 -12
89 36 3
51 110 -40
69 58 -37
69 45 -25
32 53 -10
63 104 -7
75 41 43
67 61 30
27 77 17
1 121 -45
105 65 -37
101 17 3
52 103 -44
8 119 -21
5 64 34
20 29 10
31 74 -49
98 82 -34
6 45 49
88 93 -16
9 11 -45
73 16 25
8 9 15
63 1 -27
119 62 -2
51 48 15
63 94 -40
38 93 23
3 26 28
85 36 -43
56 105 1
80 93 19
108 116 47
84 111 -28
90 105 34
30 18 33
55 50 -45
36 83 -22
22 81 -10
70 15 -17
77 58 2
3 60 -15
2 5 -16
119 36 13
42 47 29
85 26 40
56 115 19
28 15 -27
2 70 -46
96 56 -42
93 85 13
19 94 -5
47 98 -50
94 55 -46
28 107 6
23 9 48
108 104 -29
48 67 48
14 45 -11
75 88 47
41 38 49
37 13 22
110 60 -40
99 110 -36
90 18 -10
79 91 -33
72 35 -8
66 70 23
109 83 44
11 60 34
68 38 27
30 21 -22
55 92 -27
75 2 -1
48 30 -15
11 18 -35
97 81 19
25 22 46
44 51 -18
106 16 33
56 71 -50
23 39 -19
94 6 42
108 92 30
7 11 -46
76 16 -1
110 31 22
44 88 4
92 101 35
8 99 -37
115 48 -32
9 14 -24
57 34 35
52 101 43
103 47 38
27 60 34
14 116 10
8 2 14
22 107 -19
112 91 -34
83 2 41
97 87 43
82 34 9
107 115 -28
6 104 -14
25 57 7
85 90 21
122 97 -39
90 30 25
118 120 25
117 110 46
1 117 -3
35 19 46
52 44 -23
11 21 -34
109 44 -40
112 116 31
27 84 11
52 18 14
33 11 -47
62 101 13
35 116 -33
25 4 43
122 29 -30
75 5 -35
9 27 -48
104 62 -2
21 25 -29
67 117 -46
61 16 -3
40 35 9
74 99 -38
30 101 1
45 3 -22
5 51 -28
17 22 47
69 2 24
110 97 -34
58 113 2
63 69 -19
48 103 -49
102 77 42
110 12 -50
60 70 23
26 49 -20
53 17 -14
85 30 -48
93 1 42
49 95 3
28 70 19
11 43 -42
7 34 -19
3 106 -38
12 62 48
71 48 -10
2 50 -41
110 119 -3
15 18 48
75 39 44
116 34 -18
84 89 -17
30 98 -49
22 2 16
111 3 -4
8 59 18
70 39 8
7 51 12
66 25 15
113 53 14
66 81 -38
92 21 -29
42 118 6
63 26 34
123 20 43
1 76 -11
84 43 -20
98 107 28
120 59 28
1 100 -43
85 65 37
100 70 -50
53 88 -22
106 65 44
14 84 34
64 96 1
1 44 10
88 84 42
97 22 -48
23 24 12
120 83 18
3 116 24
112 13 16
84 8 17
112 38 17
12 37 24
92 14 -38
103 115 35
38 36 10
5 13 -42
85 88 11
13 33 21
114 8 35
91 16 -29
36 20 -27
101 24 -48
30 52 33
4 2 34
33 74 35
68 50 -28
102 109 -22
15 33 -29
19 91 20
49 1 10
106 89 -23
42 114 18
109 71 6
34 30 14
2 95 36
119 38 14
77 63 6
27 1 -39
90 95 -4
112 79 -41
48 57 -6
108 82 17
56 21 4
72 96 35
23 77 -17
25 20 -43
91 41 47
96 4 33
91 100 -33
72 34 18
74 68 48
2 106 17
12 119 19
19 114 -48
45 42 -24
43 76 -48
85 96 -50
20 59 1
118 58 -11
73 114 41
120 95 -15
1 52 -38
75 94 16
31 117 10
103 123 -32
8 13 42
96 90 18
117 18 -50
30 96 -48
20 34 -12
12 20 -48
101 115 -41
93 44 -20
84 56 20
122 55 -50
64 1 10
47 43 13
15 99 -6
0 6 -49
45 11 -33
40 9 43
30 29 -38
49 22 -16
96 104 34
81 77 4
98 78 -14
19 95 21
93 105 -39
4 47 -33
110 67 -49
89 1 -33
30 6 46
119 30 45
113 40 22
86 54 42
1 10 47
35 24 9
113 100 38
58 37 -33
34 77 -9
92 111 -27
21 95 -12
49 26 10
88 70 -26
9 33 -1
62 100 -44
48 86 17
71 37 -46
18 122 -10
7 54 -39
120 111 46
97 72 42
120 81 23
115 60 17
17 15 -43
80 108 20
64 45 -36
93 34 21
43 9 43
122 75 -27
3 20 33
111 39 -25
62 65 -20
69 21 11
76 79 3
102 72 6
29 77 -22
11 76 -6
5 88 36
93 111 -7
29 86 4
102 16 -45
32 25 -10
37 96 3
123 76 13
52 69 -22
56 24 -23
40 115 -34
46 70 13
23 61 -8
86 24 -7
78 42 -5
103 24 -31
77 69 31
100 123 -31
89 83 -19
37 118 -19
32 60 -30
7 59 -45
55 72 44
75 93 32
31 3 9
79 56 5
100 29 -37
34 120 45
72 29 38
105 96 -18
55 113 26
23 69 48
36 109 -10
72 51 -50
74 119 -4
82 90 -28
74 65 -44
39 115 -27
118 43 -10
76 120 35
52 116 5
40 61 -5
117 27 -16
93 78 33
49 52 -38
100 38 -46
79 105 35
30 87 -38
27 22 -2
0 33 -13
7 76 -6
113 104 13
17 118 -19
62 38 8
40 80 17
93 56 40
65 16 -39
82 35 3
22 94 -45
34 40 34
17 100 -13
14 39 4
48 13 40
10 58 37
25 27 22
13 93 -9
93 5 -6
35 94 -18
87 76 -38
34 85 -42
116 36 37
34 90 17
16 67 37
76 70 -25
84 70 22
39 40 -38
3 49 33
76 96 26
42 117 -42
56 99 8
110 114 -32
60 38 -13
38 90 14
100 43 28
45 33 34
61 78 43
9 86 26
112 4 -10
5 113 -25
69 48 7
60 110 -10
19 31 -13
44 45 5
99 100 28
117 37 29
42 79 44
73 94 19
82 53 -22
118 107 6
15 80 27
48 93 -5
66 43 32
123 47 14
81 115 34
98 70 39
47 9 45
56 88 -32
96 78 25
69 65 -23
39 91 -1
3 110 41
107 79 47
16 102 38
30 49 -25
34 122 28
19 9 -29
14 94 -4
34 91 4
54 22 30
7 63 35
90 92 8
18 81 30
83 96 -39
34 0 -40
80 56 37
85 34 -4
110 6 -15
81 96 -27
2 74 11
47 77 41
30 110 24
79 39 -11
123 120 -4
37 3 24
95 15 -11
3 9 -30
83 0 -41
38 69 4
34 98 34
49 56 -39
54 40 -18
54 114 28
58 43 -17
66 4 32
54 17 41
5 102 6
10 46 40
117 46 -9
19 67 -41
42 60 -26
96 66 29
52 48 31
113 56 26
67 28 -1
121 63 8
44 76 -44
68 3 38
0 10 15
97 63 45
55 73 43
70 55 32
115 51 -47
109 84 -7
95 79 -5
66 91 42
12 23 -2
10 63 -5
80 73 -14
21 62 -30
86 72 -19
18 69 20
90 7 15
40 118 -23
120 21 -13
112 72 -24
5 39 34
45 8 12
9 77 -34
51 5 -33
14 23 14
34 18 -5
119 107 39
83 84 40
19 72 19
26 8 37
17 121 -38
39 45 34
94 30 2
31 36 10
92 96 16
22 10 -50
44 117 23
74 12 -42
39 98 -46
47 62 15
95 108 -19
38 107 -18
31 59 -26
64 52 35
76 14 23
22 14 49
118 16 -23
123 5 35
11 112 -49
78 21 -42
97 21 16
78 23 37
43 108 -35
6 39 -43
118 40 -47
20 108 19
5 123 8
47 0 44
66 21 44
27 68 47
93 47 -29
87 117 -34
55 108 17
38 97 2
80 50 -29
74 75 -5
89 28 10
115 73 -32
77 16 -29
23 123 -45
119 86 -27
20 95 -21
33 15 -47
0 24 49
52 1 -4
79 45 28
94 56 -25
26 95 39
65 105 -19
44 119 -44
17 8 39
94 45 28
113 23 -27
11 3 15
113 105 -1
110 4 -6
20 75 -28
29 109 -13
28 9 49
84 9 13
62 61 34
65 68 10
75 50 -46
81 3 16
50 48 44
54 58 27
107 62 31
123 118 -28
37 65 -47
44 0 49
79 2 28
91 38 -47
49 116 20
31 99 -50
16 4 -38
69 10 15
112 73 -49
28 47 6
116 8 23
69 78 -39
64 72 20
40 70 6
21 1 10
30 94 -50
51 95 28
117 79 44
24 59 -48
98 110 27
41 98 30
76 114 1
79 122 -14
27 99 29
96 47 8
48 17 -19
72 2 -50
8 72 -33
92 114 10
4 17 -39
16 39 16
85 107 -15
37 83 41
48 100 -11
111 65 -13
87 16 7
101 50 32
62 11 -30
74 106 19
54 81 -23
1 99 -39
84 74 26
1 114 3
83 24 -33
111 48 23
117 71 -19
2 82 -46
17 21 -10
105 64 -5
77 81 19
3 99 9
102 83 21
8 118 -18
27 2 45
81 53 -45
3 120 27
29 46 -1
119 91 49
50 57 27
101 110 -18
108 118 13
55 78 39
18 120 35
38 9 -22
87 110 30
14 52 -50
101 34 19
95 21 15
111 103 22
71 53 -27
12 98 27
