1129 8702
359 626 47
327 905 17
631 128 7
1015 570 -27
470 380 37
149 800 -4
574 860 -7
686 938 -23
298 268 32
872 49 42
663 1064 38
830 77 4
563 543 -23
608 727 23
80 659 -29
660 618 -48
326 463 -39
989 386 -2
590 36 30
222 56 -9
838 140 -50
1122 62 45
1020 121 33
705 154 -37
713 678 17
543 763 -47
970 328 -40
685 970 -4
569 232 -17
199 714 -40
39 1092 -16
398 918 -11
576 573 11
506 375 42
878 237 39
1110 835 42
869 78 -10
743 217 -41
934 805 -50
223 38 4
711 235 14
197 9 28
1012 568 30
902 1098 -30
803 757 -9
278 501 3
1061 1058 2
473 1023 11
126 487 30
332 223 20
36 1122 17
941 559 -24
940 305 6
412 648 -28
752 48 -34
350 584 30
1047 684 -36
174 1106 25
255 132 -25
243 792 43
244 860 -13
293 60 38
527 578 -5
945 468 -2
976 766 1
169 709 25
482 804 48
51 498 -16
743 860 45
634 573 19
994 811 33
318 633 17
943 172 -48
905 549 8
1081 1066 -18
850 837 -7
764 192 -24
458 17 -32
517 444 -15
1088 387 -19
369 423 4
211 796 -42
765 705 -11
190 718 -22
923 2 -50
964 769 -8
308 370 9
1078 316 4
510 739 -36
731 925 -12
110 779 39
1073 660 12
216 1059 38
116 968 43
718 496 -2
1118 310 -45
434 686 32
352 382 -43
770 406 13
1100 816 -10
308 94 20
389 633 -16
522 1122 9
1051 605 6
0 60 4
989 986 28
1119 944 24
99 71 48
202 489 31
1009 144 -5
574 65 3
527 499 26
470 852 -31
703 8 20
506 1108 -38
178 724 1
326 477 43
531 104 -42
306 1118 -47
102 1085 -4
75 754 3
735 1067 -44
1068 870 -45
54 251 -29
1117 304 15
888 440 -26
468 634 -18
793 547 -4
304 749 16
631 545 -1
99 267 6
255 744 20
317 87 24
1111 111 36
60 16 20
456 659 -6
264 50 20
507 618 -8
523 282 -36
77 697 -15
1009 588 33
747 717 38
532 1088 -12
1115 377 -29
193 661 -41
11 941 1
741 243 -36
113 682 3
951 125 32
370 1077 38
1053 589 -44
657 215 -1
226 293 7
711 561 45
327 391 -20
359 601 20
476 285 37
872 737 2
