359 6462
14 34 -48
5 302 8
265 358 -23
103 346 -16
37 286 34
70 146 -38
328 19 46
248 327 4
280 120 -49
37 126 -27
235 12 3
83 220 -33
334 136 -1
211 255 15
255 148 3
220 173 6
96 257 -11
86 83 12
8 206 40
11 166 -10
26 313 -39
308 238 22
101 81 4
114 330 -45
115 128 -23
41 104 17
326 146 -42
209 192 -35
240 199 -21
194 132 -10
112 149 -22
81 76 33
79 232 -49
3 274 6
195 104 12
171 26 41
309 79 -36
96 87 27
68 302 11
19 134 16
218 50 -26
315 115 25
43 315 -44
215 0 37
284 81 7
5 225 24
288 80 10
136 86 26
316 260 10
314 190 27
170 277 -36
175 279 21
218 291 41
271 169 39
90 99 -50
91 280 23
169 27 15
79 2 24
126 315 15
273 236 2
235 70 27
181 264 -1
161 49 -48
265 64 17
6 92 -31
80 171 -27
323 293 -11
72 21 26
189 290 -46
105 280 29
345 122 40
139 41 47
349 122 -29
250 170 -48
0 113 -21
319 291 -18
113 22 42
60 97 -36
181 108 -31
304 87 -8
339 202 32
226 190 44
305 107 17
41 95 38
225 71 -24
240 222 11
341 161 -14
341 114 24
227 78 -26
92 54 26
329 150 -45
262 37 -6
26 295 -40
47 33 -28
358 293 18
146 85 13
287 19 -38
274 25 -8
314 343 -46
128 327 5
33 207 -20
231 357 15
290 62 26
95 351 -43
196 142 9
127 24 14
342 162 48
160 279 9
300 24 -44
303 58 47
55 174 30
101 236 -47
4 53 47
317 260 32
201 207 43
299 151 -20
330 348 1
34 198 34
238 255 17
18 309 -50
8 5 -24
164 358 49
272 0 -21
182 17 -33
265 226 -13
301 158 -44
317 62 6
0 350 12
341 292 -18
167 99 11
99 66 -16
172 188 45
355 176 -5
35 310 -4
191 289 -16
341 285 -46
199 117 -18
185 22 -24
95 77 -34
142 323 -29
172 79 14
22 342 13
140 79 3
75 47 31
151 327 -33
100 285 -26
139 246 12
171 269 -15
153 282 -22
85 203 -22
306 324 -3
244 2 -14
169 331 17
66 261 15
30 288 32
277 218 36
275 225 20
161 217 19
61 317 48
357 292 29
278 187 -32
111 184 -14
284 253 -12
167 128 47
63 0 10
105 228 27
300 64 -26
214 108 -27
163 115 34
355 7 47
52 95 15
10 66 -36
196 160 19
129 147 -40
20 253 31
214 150 8
90 309 -13
333 73 30
193 283 49
67 189 -45
17 124 41
221 152 -47
115 321 -39
89 127 16
235 357 -45
232 295 39
92 184 10
283 351 1
106 3 49
196 345 -18
82 268 35
94 181 7
243 347 41
97 212 35
34 174 -10
223 76 23
329 51 -36
56 133 37
51 48 45
289 210 -2
293 214 -4
331 292 45
287 307 -23
106 13 25
151 59 19
275 315 -1
204 260 13
112 305 -21
58 115 39
105 348 38
121 36 -17
154 105 -4
334 278 -35
231 96 -14
147 307 14
200 274 15
301 356 35
51 182 6
287 42 16
91 266 -15
294 111 -12
132 278 18
266 248 -37
3 268 48
181 221 15
54 10 -34
340 44 -45
67 46 -40
84 174 -29
284 181 -4
1 173 -37
28 201 36
46 80 13
56 249 13
233 96 -34
308 331 42
281 325 -29
247 100 -46
266 239 -35
163 176 -38
232 20 14
17 32 3
139 180 23
22 190 -25
244 46 -18
12 104 16
47 330 -31
321 74 9
326 87 -7
125 225 -41
81 132 -14
314 330 8
245 83 23
332 358 -6
233 173 -12
72 140 45
319 217 -28
316 312 -47
341 329 37
271 88 21
283 45 -28
159 110 -12
104 39 -19
334 294 -10
232 253 -22
210 208 -15
307 338 -50
172 224 14
88 229 -4
350 260 2
356 113 10
54 156 -33
82 10 -15
44 86 20
261 164 -35
181 100 13
233 178 -44
346 191 42
320 192 11
64 310 -48
255 231 -24
321 7 10
94 212 48
248 350 45
273 201 13
244 114 -39
234 265 -32
8 39 -36
323 174 -31
191 128 -15
271 12 -38
185 85 -41
185 226 47
118 235 32
244 103 35
263 72 14
58 118 -9
144 271 10
158 125 2
255 335 -42
142 199 -37
185 49 -37
322 224 8
320 187 -5
197 263 -2
203 104 -44
43 179 -16
53 9 6
147 124 -30
349 38 -47
219 208 31
49 252 5
327 61 12
258 36 7
265 135 29
271 249 -12
274 106 30
200 223 -24
167 52 48
140 67 5
189 145 21
90 14 18
4 125 31
261 33 14
53 291 -3
297 75 27
256 70 -41
69 91 39
299 231 -11
51 92 -19
301 56 7
28 233 -4
179 348 -7
120 112 -7
229 197 39
255 173 -33
49 109 29
332 145 -31
88 90 30
346 216 -6
338 28 -48
288 235 -24
68 189 18
234 214 29
211 268 2
74 179 -6
22 18 -46
2 61 -45
168 102 -13
45 156 36
83 310 39
90 271 20
172 301 -5
289 19 9
292 238 43
309 244 -1
160 84 8
326 127 43
132 166 22
78 118 25
134 169 -8
292 352 45
151 17 19
167 57 -17
72 252 25
134 175 -49
247 70 24
61 324 40
67 262 22
234 184 49
105 55 -17
356 135 -18
62 117 -16
273 46 -47
80 314 37
34 50 38
142 207 6
195 36 -19
39 128 -4
114 299 -9
269 345 3
263 237 36
146 169 -5
234 87 15
48 112 25
3 139 34
326 89 -26
97 142 6
225 325 6
354 22 21
104 114 -30
240 168 -24
141 153 -31
264 30 6
241 121 -11
290 322 7
141 15 -18
32 188 3
91 270 -26
307 348 10
179 44 25
144 349 -10
127 280 22
55 252 -19
20 257 -23
72 99 -36
216 124 -9
154 206 1
300 224 -41
300 248 38
192 204 -40
66 6 37
137 51 -33
271 236 11
152 54 -48
312 95 42
228 25 8
283 171 -23
323 40 -7
334 88 18
186 193 -32
141 230 15
192 114 -11
132 66 -48
273 109 -49
253 240 45
197 79 -17
94 193 43
125 239 -3
48 333 -42
303 68 -45
72 171 49
325 32 -49
338 36 9
42 237 -40
168 165 -10
104 338 31
333 93 18
330 59 36
279 72 -8
58 207 37
40 165 -11
327 215 -5
239 336 -30
74 264 -21
245 252 31
24 5 17
160 76 29
72 241 -15
347 34 20
218 281 33
175 255 -33
295 167 -7
210 180 41
344 284 2
70 143 13
347 3 -23
342 10 -2
152 76 -39
318 308 29
135 251 -10
300 256 32
350 200 7
53 151 37
249 216 46
323 250 42
88 342 26
138 39 24
219 110 7
296 172 10
160 17 -14
265 112 -5
294 63 -49
298 198 48
70 145 -16
263 111 -17
289 119 32
346 268 6
167 107 10
301 274 46
159 204 -16
107 344 -5
252 56 -1
205 88 -9
274 282 2
262 57 -34
56 253 48
258 244 8
199 204 -24
137 349 30
187 251 49
48 75 4
331 163 -18
14 42 20
10 245 37
236 310 -30
138 255 -39
24 52 49
338 325 -37
321 92 -22
283 210 -24
182 293 31
92 14 17
18 337 29
8 106 27
204 190 -41
251 146 -32
310 280 -17
141 319 -47
39 50 -18
25 307 12
75 288 17
306 305 -31
217 327 -45
323 163 -38
76 259 -1
61 235 42
164 167 32
294 11 45
143 173 -43
275 352 -28
82 192 -23
75 348 4
31 194 -48
115 328 23
140 220 49
1 154 44
283 75 7
10 338 -26
262 338 -11
319 149 8
139 292 -21
4 80 -23
342 122 -18
276 33 32
272 132 -13
154 266 20
5 38 32
113 278 15
145 108 -13
109 41 46
134 132 5
13 98 4
282 150 12
68 56 -13
281 295 -27
251 198 -25
113 244 15
184 274 21
10 146 44
68 351 24
33 231 38
82 194 -27
49 265 -26
