352 8557
276 227 40
137 154 -15
286 178 29
219 18 -49
251 210 7
163 338 -30
82 42 -16
229 130 48
41 171 42
42 307 -41
143 347 10
110 16 2
166 105 -46
20 154 -39
93 113 -28
283 225 -16
0 103 43
112 18 13
340 166 16
83 291 12
228 67 -48
189 334 21
40 246 -30
69 120 18
126 69 -18
227 267 30
307 56 41
142 8 6
149 262 -7
166 236 -50
331 303 -45
30 169 -39
143 244 -39
62 154 -3
10 133 30
322 307 -40
166 123 -22
236 63 -34
124 224 -10
101 108 -41
44 326 28
238 103 16
16 214 45
248 149 -47
10 299 -29
27 315 39
134 227 29
57 343 44
88 77 -9
210 2 -23
217 292 -20
152 86 36
320 36 30
53 285 -9
18 196 -35
30 249 45
285 223 -21
283 6 37
337 282 -1
335 123 33
211 178 28
73 302 -11
224 317 28
150 345 6
210 179 -16
170 281 4
254 56 29
296 319 41
243 263 7
253 223 1
205 351 49
297 153 4
87 226 -10
117 200 -21
97 11 -20
179 60 -25
160 276 -9
6 268 -47
206 74 25
30 184 -28
181 328 43
2 46 26
117 279 27
162 66 -18
190 334 24
43 92 47
306 48 -14
64 106 -5
129 225 -30
202 45 27
236 142 -10
40 318 49
320 267 -7
166 350 -31
34 150 -49
123 160 -27
345 108 44
280 337 -39
119 86 36
25 211 -10
97 258 -50
259 300 9
227 52 -24
253 261 -17
196 236 -38
233 307 32
254 327 -26
77 290 12
132 303 9
128 170 9
177 144 5
55 189 25
212 66 -9
43 179 -14
163 331 -18
285 36 -15
218 45 -50
172 199 -39
132 199 26
345 7 41
230 341 29
62 315 20
290 254 -32
260 301 -30
26 219 13
169 249 -31
270 5 2
346 59 19
192 203 -9
145 108 -28
64 137 -4
9 121 30
330 163 4
185 265 -37
302 140 -25
176 77 -1
151 3 -15
2 182 -11
144 290 -20
19 8 43
214 114 -11
11 291 -16
110 37 -21
50 104 4
24 75 -1
31 109 -21
116 23 23
238 78 -40
99 217 -23
5 118 44
213 174 27
169 263 -49
98 268 -43
12 118 -1
113 68 -24
349 272 -16
61 315 10
318 22 48
126 38 -17
258 283 -35
111 322 -3
136 101 29
75 127 1
265 183 -12
189 161 -5
75 43 -33
263 201 -11
311 244 -7
332 309 -16
139 67 36
201 88 7
8 140 -10
147 126 2
121 237 -42
113 330 29
169 134 -39
119 53 24
7 265 15
85 55 35
312 348 25
349 208 18
111 263 45
95 153 8
196 37 -3
162 189 41
297 259 -12
153 128 -8
164 213 -10
238 224 32
16 85 -6
339 221 -46
285 265 40
335 50 45
279 174 -49
260 112 -42
28 200 -20
169 288 -46
213 263 -28
308 121 -19
149 107 13
82 228 9
242 27 10
259 160 -35
95 6 17
196 171 -29
150 156 24
172 297 -45
54 39 -2
179 43 42
117 106 -46
330 256 40
276 99 34
70 263 41
256 104 12
66 100 33
339 57 -7
74 41 48
19 144 7
73 347 28
331 119 30
73 164 -42
30 335 6
101 251 -9
171 129 -46
1 237 11
219 275 -38
312 120 27
127 312 -43
313 157 -19
20 7 -20
34 151 45
70 256 45
343 76 10
150 137 5
204 86 -26
181 194 -27
276 212 -25
189 219 17
329 221 11
245 88 3
248 329 -21
101 349 16
319 334 -24
349 304 -25
105 313 34
115 67 9
77 44 -43
276 336 -12
166 205 27
102 42 -24
45 307 49
207 1 13
314 163 38
294 302 28
161 349 7
74 175 37
19 238 39
239 287 -2
274 147 9
301 116 -32
26 84 -9
130 57 -15
316 160 -4
38 189 -29
101 74 33
305 58 23
78 182 26
198 108 -22
176 151 25
172 277 -34
182 260 -26
66 325 -8
114 75 -19
149 173 -44
194 253 14
303 174 -33
114 227 49
228 102 -3
201 173 -48
98 278 23
194 132 49
192 125 -37
241 3 11
107 191 30
236 345 -26
163 319 -46
50 94 10
148 190 -49
336 241 6
48 318 -1
96 126 34
131 135 -16
311 256 30
93 231 3
78 48 8
80 174 -3
233 90 29
127 217 -6
214 253 1
237 241 7
323 47 2
62 152 34
126 247 30
25 282 30
12 334 -13
159 327 -4
253 41 10
71 41 7
79 322 -18
335 155 7
292 131 11
249 23 33
10 235 -38
256 231 34
283 221 -49
331 257 -9
337 238 35
292 123 42
7 347 11
36 51 7
58 285 -8
12 339 -21
316 93 -9
285 351 -36
192 223 1
36 130 1
98 257 -31
304 214 -42
318 19 -20
48 198 8
38 124 -35
250 215 34
176 79 5
77 181 -33
149 99 -25
308 78 22
255 310 31
221 79 -12
224 301 7
201 16 -12
305 144 32
9 329 -26
180 222 -10
106 60 -1
83 219 -10
231 155 39
252 136 2
165 345 33
301 103 48
324 336 46
125 18 -31
283 79 -10
329 264 47
227 48 -11
276 67 -2
152 204 -39
167 76 -17
171 147 -16
23 224 -18
325 284 -23
136 339 -10
232 332 -27
269 121 -4
96 77 -32
60 261 -32
144 344 -4
308 11 -19
53 38 37
82 135 36
142 298 -8
183 103 22
78 170 -11
292 303 -17
164 156 8
81 88 14
302 54 -34
102 31 -1
50 92 8
265 74 19
259 347 -5
145 119 15
188 344 16
179 303 5
56 42 -30
273 272 -22
264 4 32
115 194 31
46 217 -34
206 223 49
74 120 37
243 328 -47
281 70 -20
201 77 17
319 245 39
322 139 -50
160 136 -14
18 253 34
240 127 -41
155 274 -44
180 69 -20
124 118 -18
39 322 -47
202 268 -26
66 280 -22
138 17 21
2 50 -31
110 300 -19
45 292 -30
287 114 47
275 37 42
250 144 29
133 190 36
258 134 -17
196 207 6
65 207 -4
19 332 -9
218 191 -36
145 340 29
153 33 7
344 277 -16
328 245 -6
175 119 -38
64 293 -40
248 251 19
172 207 34
182 195 24
351 63 -24
327 75 1
338 143 39
129 253 -4
210 335 46
140 138 -13
72 306 -6
114 96 -48
270 88 40
348 277 -40
274 175 44
71 13 -6
4 273 -34
57 137 -34
225 241 -38
38 167 26
202 52 -36
79 106 -35
138 346 -23
104 69 8
289 137 41
338 231 20
154 349 -18
237 200 25
153 150 42
318 35 16
78 159 -12
67 179 4
185 174 -45
19 151 36
329 275 13
284 2 9
260 155 -41
51 155 27
198 216 -13
244 251 -26
158 17 -44
3 332 21
149 216 36
292 73 2
340 57 -4
227 112 -43
202 6 25
271 175 44
2 30 26
52 29 -37
152 28 -45
334 224 -47
310 351 1
172 256 39
69 152 -42
129 117 26
315 250 -13
256 290 -38
127 25 -26
28 0 41
281 314 -41
342 141 -42
307 67 -8
148 166 26
288 229 36
229 84 -33
45 305 -3
43 109 -25
49 314 -23
323 297 -37
298 106 35
202 56 40
71 339 15
284 25 39
280 332 -1
289 310 21
220 333 14
22 277 -10
0 157 20
212 7 -17
42 345 -24
261 98 1
335 32 -47
12 239 -43
223 156 -4
43 269 -47
252 319 20
57 72 -9
52 48 -37
188 298 -39
325 40 26
189 192 -23
322 316 -39
220 219 7
288 199 -35
127 290 -17
269 206 31
102 188 21
323 144 35
286 150 20
213 319 -29
255 182 43
99 289 46
181 107 -7
298 115 28
107 23 -34
159 300 -19
65 185 34
35 279 26
118 68 18
6 264 46
218 169 46
276 159 -37
197 241 47
24 157 -12
180 250 39
68 322 -31
161 25 21
240 243 42
154 37 -20
136 49 30
105 317 34
143 328 21
327 262 -41
344 318 21
71 79 48
41 265 13
77 221 -38
161 238 -4
53 193 -33
212 281 38
329 181 31
142 12 -38
180 327 22
232 288 -46
106 225 -9
87 117 -36
92 215 8
206 64 5
187 201 -34
302 111 -18
260 94 -39
222 90 28
303 175 -10
140 97 -1
68 296 -39
309 181 -11
320 103 44
160 68 38
2 305 7
158 166 -12
319 186 24
28 129 15
306 149 -8
39 305 -34
45 254 11
68 28 -14
31 121 -33
70 342 -23
112 221 -23
251 245 -41
46 156 20
16 48 1
137 168 20
308 24 4
267 134 48
156 351 47
73 190 48
90 338 20
4 339 35
257 206 -49
43 70 12
292 171 4
153 323 38
261 174 34
161 314 -36
126 74 -39
58 330 -8
95 71 22
132 251 11
63 87 -47
162 245 -19
206 293 -20
148 293 -31
203 267 39
67 327 -12
226 224 -4
315 65 -44
308 161 -44
241 213 17
3 265 -35
305 188 -39
155 92 1
269 102 24
194 19 -31
332 229 -32
306 26 20
110 307 -5
307 39 -42
207 314 -46
65 347 -2
309 302 25
256 171 26
340 131 -8
82 53 -1
274 268 -21
0 343 7
287 138 -42
49 223 -25
320 325 -23
14 92 13
72 138 34
179 0 15
289 224 48
253 59 -28
173 203 7
32 188 -8
222 21 -8
49 263 -34
58 344 1
180 35 5
262 307 -19
17 287 37
94 79 3
104 190 27
0 274 -41
83 127 32
182 223 -14
57 264 -9
307 121 26
210 88 -5
257 108 8
6 205 21
164 275 -4
281 132 -10
123 271 6
283 101 -16
300 328 -19
98 91 10
41 69 -28
289 338 37
247 196 -29
41 284 18
74 73 4
87 307 -36
153 311 39
65 158 1
286 4 14
243 136 28
166 175 13
253 269 -46
169 220 -28
162 315 -50
135 314 -33
350 122 7
223 158 2
63 131 11
143 98 32
325 340 -45
34 305 2
282 202 43
117 174 44
127 58 -30
143 65 21
79 119 -19
132 122 24
112 57 -43
64 237 -39
168 239 -4
278 123 19
230 347 39
307 214 -45
186 189 -1
7 315 -37
3 189 -14
208 12 -42
225 24 6
173 245 31
334 170 24
207 62 -34
224 76 -46
333 244 -22
127 174 47
65 6 47
0 122 -28
336 309 -11
301 41 4
46 183 5
42 257 -6
188 255 -46
