415 5104
324 151 -4
315 116 -46
118 224 -42
306 4 22
297 295 47
30 270 -31
277 142 -4
158 129 20
112 286 -6
25 336 -6
132 56 -5
123 103 -14
368 87 9
312 78 -36
95 176 8
18 389 34
282 142 -4
313 97 30
16 135 -37
68 199 -22
195 114 -50
55 161 25
147 63 -39
56 260 39
236 238 -32
179 266 -31
172 45 27
283 161 38
253 187 -41
153 141 -3
140 337 23
267 261 -20
161 160 -11
338 275 -9
99 102 -22
331 313 -34
218 67 -24
319 298 -50
219 113 -11
223 295 -9
124 361 5
254 247 -8
339 30 9
171 410 34
214 181 -21
205 94 39
406 19 -2
39 371 48
120 110 -35
390 2 -30
149 314 -4
281 212 -50
1 87 -21
75 40 8
15 86 -20
57 354 3
235 314 38
108 82 6
177 188 14
164 414 14
80 243 23
342 299 42
398 190 -27
54 240 -49
364 308 -7
225 162 45
311 216 25
201 282 9
353 228 -43
82 250 10
298 307 -35
216 319 -48
341 24 19
27 103 -18
72 355 -24
192 302 44
93 1 -48
276 161 -3
269 166 -18
366 53 -37
58 286 32
158 66 29
266 368 -23
117 87 -45
353 237 -12
352 115 17
56 20 18
0 136 -24
167 337 47
174 352 -32
49 192 -3
58 236 -6
180 258 5
264 70 -47
45 17 48
134 302 -34
33 388 -4
398 246 -8
22 34 23
366 165 11
295 204 -5
260 30 -33
1 213 -42
409 385 44
275 290 -9
277 391 31
344 121 -34
27 117 1
71 406 37
88 20 -14
398 195 6
337 256 -8
230 196 43
406 222 -49
351 100 -49
149 123 -46
285 94 -50
137 115 -48
125 299 -39
278 131 2
83 41 28
180 61 31
340 192 24
249 248 2
223 246 -32
46 179 20
413 408 -44
12 236 -26
243 389 24
362 370 4
174 282 -47
323 270 -6
28 47 -44
87 220 32
256 79 39
274 381 16
178 407 8
402 63 -47
351 21 24
331 28 26
267 360 -10
153 407 10
31 413 15
288 214 -45
114 251 -29
190 386 -23
368 361 18
271 35 -36
409 270 -34
271 101 -37
116 354 -39
140 12 -27
256 310 -16
309 192 -29
