343 4349
192 200 48
41 124 -7
83 30 -40
326 231 -15
133 203 -8
159 143 -17
130 289 -25
258 162 -34
181 288 12
108 248 -15
275 84 12
11 66 45
12 64 -3
254 313 -31
124 132 -28
335 298 29
96 286 47
62 289 37
126 116 -30
209 324 7
212 240 -19
85 26 30
327 36 17
73 282 34
187 6 -3
44 22 -4
126 224 15
195 101 17
206 237 39
86 118 22
221 178 -44
157 252 21
35 23 -19
36 7 -34
219 160 -49
177 293 -39
186 207 -34
82 46 -29
14 271 23
285 316 -19
318 143 20
207 250 -23
263 46 -19
84 121 -45
265 234 3
115 333 11
313 94 -38
199 84 18
53 244 40
92 296 35
55 189 13
228 26 29
324 46 -38
52 61 38
214 58 20
218 83 48
322 118 -44
41 91 -30
238 265 -31
245 333 29
327 111 32
52 116 45
162 336 -47
156 171 -23
180 189 37
59 63 -14
187 131 44
107 91 33
117 221 2
224 286 20
63 169 -8
155 60 -14
214 106 16
155 51 -34
71 243 -2
49 325 18
217 203 1
37 338 -16
341 99 -39
315 226 29
257 130 37
228 229 12
258 285 3
132 338 -21
281 201 -18
32 329 46
145 55 -9
328 16 43
309 304 6
164 263 37
36 6 -10
106 260 13
318 68 -2
240 315 6
154 313 19
182 85 4
278 150 -33
76 83 43
147 115 42
139 26 2
50 68 23
333 36 -31
11 255 31
184 31 -4
91 54 46
268 270 31
163 246 -7
135 218 -46
95 171 20
76 24 -5
296 34 -27
139 100 47
221 245 -46
208 134 36
138 316 -34
186 53 -25
39 106 -36
85 252 -6
187 260 -41
42 217 -28
25 112 45
14 114 -36
11 13 -20
123 173 -46
138 158 -26
61 62 -40
230 231 32
79 146 42
86 341 -16
98 272 31
245 148 -7
258 182 21
334 100 22
61 11 30
143 180 -29
10 214 -25
19 336 36
213 63 9
48 19 31
165 291 -5
171 87 -38
11 273 -22
130 41 44
146 169 -4
319 15 29
88 230 -26
77 330 2
13 94 31
185 31 -35
296 192 -49
90 52 -15
138 3 49
306 215 27
42 261 44
225 136 -40
74 5 2
53 84 24
48 52 41
271 327 26
323 274 -38
289 80 33
65 72 -13
170 67 13
299 58 45
95 117 25
146 269 25
245 168 -35
292 56 36
143 181 -40
115 272 1
322 56 -40
85 327 -13
60 170 -26
205 332 -23
96 111 -26
305 282 25
275 273 -49
95 207 -49
41 171 38
330 82 29
325 63 31
130 40 36
178 11 20
76 242 -21
104 301 -35
234 9 -16
14 333 -4
42 305 -33
94 131 -6
210 139 -1
286 336 7
102 130 21
227 311 -46
324 45 38
64 313 -20
127 54 -11
303 247 20
36 3 -24
235 55 -15
45 130 -40
325 332 17
58 190 10
38 168 31
33 105 -42
209 131 -26
30 202 18
89 166 21
257 207 25
130 82 20
136 35 32
143 36 1
87 287 48
330 329 -17
160 342 6
6 177 46
125 236 -10
234 319 -25
231 258 26
61 155 41
323 177 -29
50 132 -15
47 167 -6
72 190 10
120 58 -29
277 175 -44
285 192 -1
249 41 19
331 134 27
243 264 -18
268 72 -16
208 269 -40
116 32 -11
309 182 -9
75 68 -29
184 35 6
282 39 -42
292 29 -39
5 208 -22
29 91 -2
182 342 -49
105 47 18
81 3 -48
149 84 14
262 312 14
278 217 12
107 77 -10
152 339 32
289 164 31
57 331 10
26 118 45
193 247 -45
124 277 7
108 295 -8
62 116 32
266 224 39
262 94 -12
45 245 -6
64 257 -30
148 243 -13
169 25 -11
27 117 -20
102 85 32
138 272 47
49 247 41
69 267 -24
293 202 -32
236 210 20
239 115 -17
255 110 33
314 256 4
191 210 41
212 232 -44
256 88 32
239 340 -10
175 341 -49
330 342 -46
227 25 32
124 327 13
169 264 6
179 186 -13
22 119 39
37 311 -13
203 240 -31
70 73 24
307 169 16
298 48 -40
287 215 38
95 314 2
335 268 49
270 161 13
340 161 -8
290 261 -9
261 246 -8
83 21 -19
143 174 35
221 82 49
22 148 13
83 44 -12
114 329 -2
292 46 -4
146 282 -28
308 187 -30
198 313 -21
324 116 -22
99 80 -30
277 127 11
128 267 27
247 257 -17
279 22 -39
14 209 2
171 238 -27
289 169 -14
279 72 20
315 270 -10
29 8 -31
225 31 -21
74 107 26
282 144 -45
106 340 47
171 297 -26
285 176 44
122 137 15
76 238 -24
88 27 -19
61 128 49
281 185 -9
276 335 30
212 260 -46
88 296 -4
257 228 49
235 206 7
98 178 -50
105 255 -32
111 173 9
325 268 16
314 114 8
55 112 11
1 117 -36
271 198 1
26 27 49
255 134 35
77 165 10
6 327 28
54 21 40
218 22 -6
37 25 22
22 333 18
74 108 23
228 123 -12
199 241 -18
214 84 -18
4 300 -5
34 304 19
117 296 -12
337 117 -6
297 246 -34
104 268 13
159 192 25
329 59 -28
125 68 -41
222 113 7
50 91 16
74 110 10
211 122 -36
85 153 -33
109 9 -20
171 118 38
254 18 -16
135 144 21
298 261 31
109 208 45
265 275 39
82 300 -17
191 133 15
148 208 20
285 130 11
127 41 1
8 168 -48
272 108 -36
156 342 21
17 71 -33
313 222 -17
120 286 47
181 145 37
1 58 -18
298 260 26
43 341 -29
245 342 23
189 80 44
176 69 -20
38 62 40
288 48 -12
44 48 6
299 205 44
37 19 -33
325 162 41
340 314 35
37 69 -6
64 280 17
222 173 -49
167 59 16
278 194 7
36 135 11
65 70 -5
101 5 -10
270 109 3
329 187 39
171 14 -44
150 38 33
227 219 9
28 64 19
311 239 -40
20 290 -10
252 154 -38
154 28 -26
288 262 -11
114 56 -6
174 71 4
168 303 -27
276 169 27
169 123 -44
39 47 -27
120 340 17
37 72 -13
136 295 41
172 276 -1
220 76 -47
310 93 23
223 59 37
215 176 -20
104 271 5
53 0 -22
248 264 -50
157 44 -6
286 177 18
11 307 1
205 48 26
292 174 49
136 190 44
5 284 31
333 16 -20
313 134 43
241 302 49
311 196 -9
175 167 43
287 18 40
158 120 48
276 250 -19
42 283 48
159 171 21
319 282 7
166 326 -11
173 321 9
318 195 -33
84 156 -15
285 303 7
318 277 26
107 236 -2
244 142 5
322 169 -29
91 252 -4
74 159 4
243 318 -22
213 230 38
164 228 -27
5 2 -13
252 193 7
62 177 24
64 190 -31
48 320 -42
24 257 9
195 208 -27
328 35 35
134 237 -20
163 82 -37
241 50 26
340 227 -13
300 146 -40
215 340 -35
67 299 28
153 14 -41
36 279 -18
101 90 -6
293 129 -48
187 152 -40
322 241 -37
256 204 6
61 274 -34
217 220 28
250 116 11
132 229 28
67 69 -16
337 101 11
95 121 -29
107 212 -30
210 30 -36
86 191 36
133 131 10
59 188 -34
22 220 38
14 337 -14
210 90 3
131 264 32
210 162 24
91 22 -25
70 325 45
77 285 -46
275 128 -8
199 249 4
73 252 -5
16 328 -29
220 342 -49
178 13 48
288 239 2
279 224 17
3 74 -28
20 24 31
28 235 -5
28 213 -34
121 29 4
283 301 -45
0 102 11
75 117 11
93 54 -30
146 222 18
129 200 35
163 63 -35
147 338 7
334 116 -10
29 207 -17
290 168 36
57 119 -5
113 127 15
290 228 39
231 92 20
295 125 20
151 287 -17
274 68 -5
55 311 19
54 168 40
215 89 36
68 45 -37
230 303 6
185 197 -50
278 159 46
98 114 -38
249 269 -43
64 299 -42
51 267 40
204 129 45
308 81 -22
140 72 25
51 23 23
171 111 -30
329 161 33
24 220 12
60 231 30
156 181 -20
304 258 -10
281 28 1
229 291 -24
108 99 -6
143 98 28
11 172 49
281 115 -37
229 182 -14
210 136 -29
119 304 -27
274 30 25
177 330 26
154 221 -31
130 89 31
284 60 14
279 231 -50
95 72 5
205 128 -2
55 39 -25
140 131 27
335 85 49
326 295 -7
283 167 22
55 4 29
15 39 -21
163 159 14
317 292 -41
218 319 12
246 234 34
79 290 -5
137 186 49
155 217 -4
229 166 31
179 131 13
4 138 46
116 283 -50
17 84 -17
274 309 34
273 337 -32
16 335 36
259 74 42
236 323 -46
335 137 17
71 115 -35
1 174 -22
253 166 3
47 336 -18
104 65 9
39 253 -4
208 258 14
329 204 -31
151 281 26
229 50 9
98 61 25
250 334 19
159 329 21
275 58 -41
235 70 41
260 309 -9
185 321 22
23 142 21
53 122 17
114 175 2
316 122 -49
95 47 -17
243 66 24
6 86 -20
69 56 -42
27 13 -16
29 326 46
108 330 34
24 37 19
132 107 18
249 65 -50
326 321 -38
171 73 -19
237 222 -43
98 92 -25
264 144 19
177 48 29
76 10 44
317 201 30
109 59 -18
260 229 33
41 295 -3
66 73 15
163 284 15
215 83 25
58 153 -12
86 324 -29
233 143 -18
52 223 -31
218 18 -50
164 195 13
249 341 -9
285 302 32
246 270 -8
300 104 31
256 268 -3
173 94 9
320 46 -33
312 85 -29
124 203 47
173 172 28
56 311 -12
215 4 28
191 263 -29
204 134 -39
195 90 12
216 149 2
209 173 24
254 198 9
9 319 -11
228 133 -17
265 190 -31
143 148 -49
95 60 18
199 266 39
41 81 32
19 113 -10
62 203 30
133 317 47
124 24 -50
296 297 -27
327 235 -29
97 45 18
258 233 -23
273 185 32
144 29 -38
300 175 -47
182 273 1
15 62 2
47 114 -49
306 56 -27
89 73 20
257 73 -48
193 167 26
6 291 -16
123 272 44
192 186 -24
181 21 36
328 3 -31
97 306 11
132 65 12
74 167 4
6 277 9
211 68 30
79 257 -39
132 84 15
217 57 2
74 0 -47
151 256 -47
87 278 -17
115 125 -50
109 127 -41
330 168 -11
199 135 21
294 158 -42
313 26 -39
186 302 -20
56 64 38
12 180 -47
272 85 32
34 230 -47
25 19 -13
227 171 22
40 86 31
144 118 36
86 316 49
259 318 -15
16 199 -47
194 205 -33
102 35 13
199 289 -17
200 160 33
165 16 -41
232 341 -33
81 265 10
243 331 -7
282 279 2
95 21 20
307 187 -28
304 131 15
132 93 -35
200 13 -24
228 96 -14
258 177 -25
68 6 5
76 204 -33
282 19 24
331 219 35
157 291 16
129 201 -2
34 16 -16
207 109 14
155 241 -36
254 256 2
275 342 -38
84 8 -36
287 340 -48
91 178 -34
170 281 47
11 17 39
2 311 34
31 164 -33
199 64 -17
50 146 14
321 48 1
126 175 -30
176 45 -2
238 8 16
259 90 46
69 58 -1
284 32 -24
307 219 33
266 258 26
96 17 -26
303 178 42
123 162 33
190 282 -21
131 139 -9
85 57 40
315 240 -26
100 244 25
30 152 44
185 123 42
17 22 24
6 262 -16
130 300 -33
78 77 -49
259 53 -3
78 56 -12
209 101 31
33 240 13
47 196 26
241 259 -8
220 325 -6
90 290 -34
56 290 36
171 34 28
192 338 40
150 9 8
53 120 45
170 312 4
210 15 5
56 246 -13
109 25 48
15 244 -43
331 269 15
195 294 -40
173 282 -20
280 101 -27
305 237 43
102 0 -25
110 192 -27
52 280 17
123 170 -49
141 293 -3
282 200 38
214 284 -4
150 142 -46
231 59 -22
312 7 2
281 263 -20
340 242 -25
71 335 -21
94 18 38
253 56 3
242 106 -49
210 248 -4
121 199 43
107 3 -47
18 218 -11
76 157 -11
249 195 -14
257 260 -45
213 233 16
153 185 48
302 80 -49
279 248 -50
43 276 28
169 309 -47
102 158 -14
294 111 -11
97 202 6
260 42 -2
48 135 -29
228 49 -50
71 59 38
163 68 -17
58 296 -44
97 104 -8
278 76 8
254 324 9
11 60 -29
308 178 -35
267 160 23
91 33 -11
299 185 7
154 321 17
192 271 19
84 228 -4
70 260 -24
262 203 48
182 309 8
223 0 -10
167 73 -44
313 11 27
336 321 -12
314 211 43
244 336 7
99 274 -4
188 149 -30
240 206 -29
113 230 -25
9 275 2
74 12 -34
286 318 4
111 8 -38
247 314 17
307 118 38
164 184 49
148 55 36
131 304 -39
190 37 -24
242 104 11
255 132 -35
111 169 -4
70 97 35
199 41 -33
67 340 -32
302 267 49
120 234 -20
117 76 40
202 186 -37
40 44 27
77 140 3
337 46 -36
135 333 11
226 230 34
230 316 9
147 163 -36
303 228 20
299 162 -26
117 338 36
71 158 -23
201 340 -33
51 219 -31
28 69 1
31 163 15
193 176 35
267 255 29
316 152 -46
35 78 -34
44 9 -25
84 335 6
257 238 -4
21 92 -23
271 84 -15
58 104 10
246 187 36
223 168 43
310 297 47
27 119 -10
125 242 23
294 194 -26
214 137 -4
204 302 7
188 85 16
203 213 -13
133 291 -8
103 234 5
64 260 -38
232 78 -48
111 288 24
253 199 27
338 301 -22
118 331 19
197 68 -32
143 62 1
292 128 8
13 76 -29
99 336 -14
92 134 13
55 313 -24
302 132 -18
132 75 42
268 123 11
2 160 -20
187 256 38
89 146 -30
302 55 -4
132 311 46
11 31 31
229 13 -23
99 108 -46
232 235 -35
162 321 46
182 95 5
31 297 -11
118 130 4
1 64 -28
308 45 12
313 47 -10
82 72 -27
193 212 42
66 132 -2
27 61 -15
264 225 -20
20 32 -18
293 85 45
207 144 39
83 60 -29
338 205 -13
203 227 18
206 312 20
7 308 -36
299 282 47
85 311 3
238 253 12
274 287 -28
322 101 -13
188 288 -15
217 258 22
251 310 8
312 103 45
110 83 5
205 84 20
153 11 -26
244 206 -31
338 95 15
80 314 -38
273 300 30
256 87 -40
59 208 -49
94 122 -24
307 64 6
97 236 -7
28 218 -44
180 323 -12
8 212 -32
276 179 -49
82 324 46
94 341 35
200 222 -41
265 281 -39
195 13 20
7 33 10
132 112 -36
162 224 30
87 255 23
179 274 8
237 204 16
89 119 44
141 225 -17
120 97 26
310 84 14
12 86 10
105 211 28
91 151 15
298 191 -36
264 122 26
34 309 -27
266 261 48
146 266 -11
237 164 4
114 208 -35
331 129 -9
160 224 7
183 151 16
31 174 14
226 316 -49
179 76 -25
129 298 -39
191 34 -45
177 245 33
267 231 16
101 48 47
239 265 31
255 24 -49
79 190 43
55 236 -32
196 163 33
162 10 12
318 193 -27
298 321 45
314 219 37
185 258 -48
332 87 2
169 198 33
30 25 41
188 292 -39
13 213 -40
230 329 -45
337 80 -22
303 119 -18
169 305 -20
228 322 28
275 121 -38
104 45 23
146 249 48
192 248 -23
244 65 31
249 275 -29
41 31 -11
104 42 -27
50 188 -9
235 123 8
191 281 -41
40 203 -49
236 22 42
186 21 2
272 317 -20
231 146 15
198 52 -43
26 199 -25
124 96 -47
255 149 -40
141 14 17
151 107 38
328 202 8
308 340 40
87 334 -16
314 272 10
342 80 4
4 92 -21
203 249 -45
283 340 47
125 76 36
36 131 -13
48 157 48
85 122 25
240 176 39
210 287 22
285 202 -6
185 55 -40
154 190 28
310 145 -14
279 221 -23
265 215 14
187 308 -24
141 191 -43
232 6 8
225 233 24
6 169 -47
342 99 34
92 217 18
238 186 -13
294 304 -43
76 134 -36
314 304 -19
337 87 35
225 306 -43
108 326 -28
241 231 -14
262 2 46
147 295 24
325 132 -43
339 9 22
205 109 15
149 290 9
105 71 -4
143 134 26
172 64 -29
25 338 24
175 240 27
221 320 16
131 84 15
324 23 1
49 92 41
115 325 -39
309 288 -33
197 28 -4
278 49 -15
128 216 12
125 139 14
73 50 29
66 182 -47
57 191 21
107 35 -30
51 326 12
46 113 -42
193 132 -4
341 172 -9
213 175 -43
116 214 -26
248 240 -25
2 313 8
43 93 1
176 18 42
11 306 -10
209 224 19
259 216 2
235 72 -26
46 31 -50
224 82 23
312 222 -30
302 33 -14
225 193 8
187 5 19
130 84 -22
340 1 26
214 215 16
247 70 -30
256 287 30
20 329 -34
339 312 -21
278 163 -47
176 19 29
205 318 -11
71 321 2
61 249 34
328 280 3
66 265 41
243 273 14
84 174 -33
255 220 39
327 200 -43
31 204 3
151 278 -17
144 159 35
138 41 -30
44 29 -19
117 265 -26
300 151 8
255 182 26
232 271 -50
35 259 18
252 289 -50
311 144 -41
237 175 46
103 106 -49
335 290 17
342 156 -43
115 212 -34
221 36 31
73 204 -13
110 310 16
297 251 -5
293 99 -1
277 284 -31
325 68 21
219 43 24
44 305 -29
283 21 -4
66 295 -9
188 180 15
319 242 -19
241 120 -35
66 316 -18
308 256 -35
175 50 -43
115 118 38
111 180 48
157 131 -27
155 67 -12
275 103 -32
179 195 -15
239 257 29
133 238 36
310 71 -35
58 217 17
269 229 -23
165 208 32
236 133 20
106 139 -42
267 217 -2
69 250 13
217 94 7
316 3 -41
316 105 -50
249 288 8
106 210 -35
340 75 48
232 119 41
319 216 39
123 133 -31
122 211 -14
321 42 -35
3 190 7
19 240 43
150 294 8
197 275 24
191 25 -46
55 65 40
198 338 -17
327 48 18
145 299 26
90 243 -8
237 214 -15
94 114 34
59 77 38
111 262 33
195 215 45
149 201 12
0 128 -14
154 248 24
185 137 35
121 246 -14
65 130 34
38 228 26
209 311 3
115 234 42
307 264 29
62 192 16
95 120 6
75 18 -24
2 61 -22
202 138 -43
300 280 36
97 246 3
301 23 45
143 192 23
338 333 -29
