740 6401
152 369 38
53 183 -4
126 725 11
374 257 -26
327 268 -23
274 333 15
676 458 -31
11 10 26
705 506 18
321 533 -30
453 360 40
718 144 15
347 114 29
165 60 -30
541 665 15
357 220 46
614 31 1
108 571 34
369 109 -29
662 324 13
564 710 39
143 123 14
618 12 6
123 282 17
557 57 -42
459 486 13
685 495 -12
274 459 -31
175 652 48
243 54 -20
70 108 39
685 347 -1
483 493 31
715 438 4
524 33 -30
279 523 46
260 288 -33
507 721 29
580 375 8
155 310 28
716 166 -40
534 209 -4
169 297 7
323 604 -11
318 323 -25
315 395 44
54 151 -8
289 381 46
8 295 -28
683 285 34
363 107 10
202 242 -35
70 73 15
455 682 -28
179 683 -24
364 451 26
664 296 -20
456 712 49
198 21 49
694 630 -17
617 85 -44
137 201 3
567 192 -37
582 469 -38
93 733 -6
256 472 49
562 342 49
645 340 -5
314 459 33
375 187 -4
392 436 -9
687 257 -47
138 437 27
279 375 36
365 706 21
712 2 -7
176 522 33
31 639 12
422 317 14
543 303 -36
651 676 -6
619 366 13
547 362 29
384 506 -29
436 514 44
651 370 46
284 89 -50
178 557 27
38 571 -34
713 262 29
622 670 -24
210 77 -37
576 108 -28
607 4 46
178 430 -26
547 64 -19
218 62 31
323 642 11
600 619 -23
200 222 45
433 199 -39
312 508 23
63 196 46
542 324 1
241 374 17
637 398 14
170 439 -23
63 158 -25
532 727 -12
437 5 6
696 433 38
216 667 -3
373 305 -7
258 357 -25
465 189 8
738 315 6
387 698 -42
171 397 -11
569 453 -2
401 304 20
61 291 -37
281 128 -21
242 587 3
512 26 -47
478 546 -10
293 437 -36
238 516 -28
300 246 34
493 275 15
337 120 17
340 393 44
43 294 -28
598 196 -26
189 11 -22
128 172 -20
395 155 -49
690 44 19
64 533 -10
576 121 25
15 1 -50
164 199 18
212 439 25
400 498 -16
322 626 -50
667 461 33
60 636 29
664 735 12
20 447 43
227 636 14
518 25 4
109 580 39
365 328 49
226 452 -20
489 720 44
361 532 18
736 568 7
556 128 -35
28 581 12
118 518 -41
6 363 -4
600 338 46
129 250 43
319 458 24
25 280 -16
374 558 -21
409 320 11
525 221 37
188 548 36
647 107 46
164 374 -14
377 582 -24
388 465 27
596 311 -12
641 219 -20
362 542 33
476 470 -19
158 566 -22
32 688 -13
635 435 -35
262 8 1
343 116 15
100 180 4
55 330 -16
239 81 -42
169 236 -1
272 249 -33
591 307 -1
349 473 -39
560 41 41
134 255 14
338 282 1
532 73 12
438 703 37
304 601 38
720 3 -6
23 448 3
649 298 -8
599 483 32
238 94 33
721 557 -47
598 516 33
442 731 47
95 2 6
468 507 -17
104 448 32
155 44 3
419 333 -4
97 381 -29
587 16 -21
173 396 -49
97 590 18
422 598 4
106 59 38
582 655 -6
82 174 -46
553 521 -47
616 584 33
504 224 41
425 696 7
463 654 -31
448 389 4
40 529 -11
27 536 -33
122 88 -21
69 456 22
722 156 -41
623 239 -24
172 403 -45
604 640 -9
616 737 26
435 445 -12
728 718 17
650 663 -40
314 223 38
210 218 -39
213 350 7
543 277 -38
391 321 -20
48 687 27
718 70 -28
183 23 26
55 145 -6
207 28 -6
109 655 17
657 494 31
587 678 -35
249 330 -11
178 100 5
671 665 -28
437 480 36
609 122 -22
194 224 -36
177 438 33
596 488 41
89 535 7
516 26 21
535 377 4
360 432 17
529 152 -38
154 632 -6
603 540 20
131 709 5
227 319 13
479 566 28
91 424 -47
538 697 -47
628 427 19
175 241 -9
708 437 -40
625 292 22
333 575 -6
228 301 16
657 288 -23
554 115 -27
27 319 -18
352 619 38
568 45 -18
261 385 4
726 646 23
96 559 28
558 416 42
708 590 -8
488 506 -40
591 566 -36
37 75 32
462 545 -22
663 364 16
720 120 42
62 146 -33
14 286 -14
189 651 -35
573 358 27
469 22 48
643 733 18
609 40 43
729 208 25
431 496 -42
176 47 -40
447 17 11
347 545 34
389 63 26
560 519 -21
645 264 12
217 104 -10
68 452 -4
212 218 36
351 379 -24
123 669 -24
597 366 48
516 111 -22
55 102 -31
557 33 -26
142 243 -13
548 605 -18
130 631 -36
729 410 -4
644 101 12
114 674 44
28 328 23
273 52 -17
335 445 -27
335 147 -48
261 735 -21
86 183 5
94 581 14
313 235 6
313 80 32
94 545 28
702 21 -29
377 699 -35
147 471 -17
156 186 28
329 418 -5
243 120 31
529 199 -33
642 305 42
430 666 -9
254 175 2
71 561 25
735 351 -34
639 83 2
252 729 -43
124 451 -16
460 306 -13
608 68 45
81 60 35
144 241 -34
287 590 13
545 625 10
380 299 -5
626 322 -32
26 366 -43
345 90 11
122 442 -28
232 41 -40
417 501 -9
123 322 11
729 216 48
520 480 -10
5 660 -39
619 326 -19
714 114 43
388 130 40
190 205 16
524 624 -43
344 713 -31
595 496 -5
69 601 35
722 659 9
24 195 -26
719 589 -36
42 302 -49
568 124 -44
434 155 -37
404 551 30
497 183 -26
430 388 43
403 539 -47
6 346 14
4 233 -41
660 233 -40
26 278 10
423 561 26
429 357 26
238 47 18
632 514 -23
195 576 -4
702 695 -19
613 618 2
314 651 -9
173 151 -11
67 676 26
219 545 44
559 526 -39
338 100 -39
102 685 5
707 66 -45
145 37 -2
495 161 31
440 720 -36
518 224 34
283 546 -18
179 72 -2
653 96 32
30 297 -36
586 301 18
711 15 -13
251 209 -5
50 135 -41
497 433 -30
650 7 18
519 350 29
465 581 18
306 526 41
46 572 -20
596 555 13
281 590 -8
524 641 23
565 301 23
621 124 -3
483 295 -48
345 550 13
67 106 -34
545 429 -45
120 630 -2
319 532 -35
140 291 -12
546 21 36
680 389 -31
444 232 -23
222 676 -41
408 629 21
252 428 48
412 115 31
41 337 49
111 63 -40
413 205 -37
670 497 18
65 602 41
256 353 31
326 698 -31
578 310 31
326 484 4
634 568 -50
80 119 9
287 470 16
335 27 -40
393 739 13
377 451 -2
295 634 30
674 546 21
