185 3675
81 127 27
15 45 -23
100 174 26
13 148 41
46 7 23
158 176 39
141 23 1
109 122 27
52 17 45
54 11 45
110 116 -43
132 56 -14
84 23 -21
39 38 15
24 59 -37
43 60 -8
11 90 42
177 58 12
78 142 39
118 103 -29
165 41 14
2 87 37
55 141 9
161 106 25
1 68 -23
108 165 -31
42 20 -28
87 102 -35
96 16 15
129 58 4
163 134 46
78 63 28
129 35 25
154 31 -44
4 16 -42
149 134 -33
10 86 1
76 167 49
167 49 -13
171 59 30
87 116 32
107 117 -50
73 76 23
138 141 -2
130 1 48
123 81 19
137 126 37
25 162 1
132 151 -48
8 102 -19
65 7 -22
133 139 40
44 88 40
66 104 -21
33 132 -26
65 57 21
37 109 39
81 156 -14
173 156 -14
171 30 -48
147 140 -2
34 182 -35
77 131 -48
153 115 -44
96 4 -24
153 67 -41
16 158 31
155 158 42
27 98 -31
85 50 20
62 85 -20
51 47 -12
43 12 -44
158 80 16
36 177 -37
27 23 -44
140 82 37
102 163 -1
164 119 -47
63 35 45
14 68 44
178 132 38
5 133 48
30 55 -28
30 24 -24
3 143 15
157 23 -47
103 36 37
171 104 -40
102 75 39
75 130 -41
45 6 -44
77 139 -31
57 71 -42
10 101 14
127 129 -29
101 168 8
35 102 25
171 67 -3
139 123 -35
165 25 -34
49 151 -12
6 147 21
39 7 44
8 44 -34
111 132 39
101 116 30
31 13 14
116 53 -29
94 118 -39
94 30 41
86 26 34
152 154 -48
33 41 -44
176 163 42
3 174 -30
46 113 5
167 104 -32
23 48 43
52 145 -32
6 97 -44
130 180 -3
15 125 38
133 176 -27
26 37 -44
139 64 -48
150 6 -1
154 94 -7
109 76 37
109 87 -43
48 108 -11
68 171 -37
120 183 3
65 64 46
120 143 -12
180 179 -33
119 101 46
15 4 18
71 121 -50
114 22 26
89 91 32
61 28 -22
102 184 48
103 166 1
114 110 -42
25 40 18
177 70 -3
48 147 -44
128 141 -33
128 89 -41
141 31 -4
74 161 27
56 151 -27
146 152 -16
177 74 -15
126 111 11
135 148 -5
122 50 19
160 154 11
108 148 43
109 15 -47
59 83 -16
174 164 -23
51 77 30
136 72 -12
87 167 13
183 41 20
135 136 1
120 102 -30
9 62 18
22 33 -43
85 148 37
146 173 30
127 107 -12
55 33 -12
167 178 3
84 181 -35
44 106 -20
2 8 -31
182 178 1
113 107 -22
131 162 13
184 170 -33
75 84 -26
111 45 44
28 84 8
30 89 -29
160 85 35
96 104 2
58 158 -23
92 140 -10
132 47 -4
146 64 42
41 94 -36
142 79 32
59 81 44
56 58 -33
100 125 10
33 43 -31
126 127 44
37 123 30
75 1 20
51 119 -47
177 116 48
51 131 4
112 148 22
28 30 -35
52 150 13
11 47 -49
135 153 -36
169 163 -8
29 35 -20
158 103 -41
27 58 -41
134 21 -7
120 62 16
181 7 -48
100 103 -36
56 168 8
56 59 23
10 130 30
168 96 -10
169 83 -49
110 156 46
2 45 -12
71 45 31
15 156 -9
17 161 11
139 10 -50
29 159 -4
120 146 -25
151 154 12
131 55 -43
125 136 -19
139 159 -30
74 151 25
31 73 -26
28 73 20
57 98 -30
180 18 20
12 69 20
45 134 31
107 84 24
167 37 13
5 120 6
118 174 -47
51 10 -34
128 47 -2
126 149 14
116 133 -50
107 85 -41
106 109 -8
92 144 -21
95 121 -7
165 81 11
8 114 -48
69 123 -9
50 79 -25
145 69 45
77 62 45
116 160 -31
25 176 -45
56 177 -46
28 106 -38
12 179 25
167 105 22
127 155 -9
18 12 -15
127 165 -6
97 151 -45
179 147 -34
166 48 27
13 48 32
111 54 -41
172 60 42
3 31 -44
168 149 6
136 171 -30
72 171 -46
144 47 -34
4 128 8
47 81 -19
69 137 -10
177 146 18
90 8 43
151 37 40
176 120 -1
37 72 47
184 32 -20
45 57 3
95 151 -12
43 33 -43
145 130 -50
45 5 33
95 49 -36
89 8 -47
4 176 -27
138 104 -8
164 116 -18
74 65 -49
171 184 -29
159 91 -10
75 157 -34
79 72 -23
74 29 33
21 57 32
14 176 41
4 82 -27
75 58 -50
42 36 48
75 144 -24
69 39 18
82 125 1
93 0 38
174 3 31
72 8 -12
91 27 -19
25 175 -37
46 149 -18
90 143 -47
53 183 -47
9 94 -4
108 118 -29
96 109 11
101 36 -3
89 174 -1
171 69 -32
171 20 4
179 111 34
5 75 38
159 109 -29
39 119 -44
171 106 -7
125 87 8
48 45 37
138 69 43
146 118 22
127 119 -5
139 132 -50
0 17 16
35 129 -14
62 166 -25
158 167 40
7 152 -35
25 33 12
73 8 48
181 169 14
158 183 -23
103 107 -43
19 47 21
173 153 42
163 55 35
34 133 -29
106 157 -31
175 8 44
64 50 30
78 145 -30
61 160 19
32 74 -30
39 60 -45
62 138 18
123 149 9
113 127 31
50 28 2
167 171 -39
163 171 45
3 33 43
18 88 45
1 113 42
11 176 44
77 135 -30
117 146 -30
181 17 -36
85 38 -39
137 74 -18
119 175 7
30 10 49
97 64 47
113 24 35
123 36 37
69 147 -41
172 180 3
70 112 -38
5 27 -4
159 12 -30
179 175 6
42 43 45
123 0 2
34 153 -2
156 120 -29
101 20 41
19 14 3
160 10 32
4 56 23
141 53 -11
88 108 32
114 127 47
3 109 46
99 138 -20
14 137 28
14 167 49
139 4 -26
128 180 14
39 168 -20
61 56 -24
6 176 -4
153 68 -42
44 97 -20
93 42 15
84 40 -5
167 15 -5
100 35 7
117 133 38
80 151 -23
170 113 1
73 159 -45
57 36 -23
135 40 27
73 96 -27
82 135 -19
90 58 42
15 96 -45
133 136 -3
144 100 10
161 135 49
115 126 21
86 113 -30
110 178 -14
71 78 27
134 62 -36
161 30 -30
171 132 7
150 45 14
97 42 3
44 26 30
38 176 -8
33 151 40
86 122 8
97 120 18
125 168 -46
183 127 47
59 112 -2
84 27 -5
157 135 -39
95 167 -24
159 33 -46
10 26 41
50 181 18
11 16 -47
154 46 26
87 20 16
115 146 17
158 53 32
121 147 24
13 39 26
43 108 -40
175 75 15
51 161 49
111 42 -44
8 70 -18
2 116 -28
62 23 49
158 102 -18
84 30 -26
114 40 26
38 133 -40
113 47 21
100 122 -23
178 109 -14
121 100 -2
26 114 -11
111 108 -17
74 97 18
98 90 -45
143 142 32
66 6 33
100 3 -2
18 11 35
41 158 -9
5 57 -16
53 2 4
65 161 -47
82 117 -42
137 31 6
107 53 -30
24 165 36
125 92 -10
169 32 -21
152 14 -24
112 8 -2
167 17 -48
178 166 40
161 144 12
114 4 -16
51 21 -43
183 180 -45
6 71 -32
32 116 39
97 77 -14
90 148 -42
37 150 18
77 26 -22
182 13 22
99 77 22
6 28 -34
24 158 3
113 162 34
54 56 33
5 65 -8
128 142 15
70 66 -47
24 43 24
0 93 25
99 87 -39
115 8 -35
7 72 19
124 170 -31
51 170 26
171 155 42
0 14 -26
4 93 18
118 57 -17
98 26 -45
68 110 -35
130 154 36
115 65 -39
165 122 46
139 22 -7
161 154 49
88 177 42
85 84 14
150 168 41
101 34 -10
160 60 14
35 45 36
71 66 -40
121 142 41
75 155 40
157 65 -39
22 47 21
124 176 -23
140 123 -28
112 58 44
0 97 -30
157 36 -10
37 14 10
64 140 12
112 35 -9
101 157 12
15 28 18
38 153 -42
13 66 45
123 110 12
110 46 5
131 64 -37
17 105 -28
166 99 -14
35 14 -7
132 59 -16
117 119 -33
125 25 33
142 26 -12
153 147 39
154 164 47
76 77 -28
110 78 2
156 38 20
108 130 29
138 64 45
124 67 35
5 156 28
106 51 -25
42 91 29
67 53 -40
