1154 8450
1036 527 9
1122 410 -34
13 455 12
952 567 30
332 394 -45
525 493 -18
1077 240 20
431 486 -24
755 667 18
17 121 -21
743 237 -42
133 131 -38
767 1118 20
809 578 45
757 254 -27
54 250 3
551 940 -17
600 121 16
1129 165 26
991 248 -5
1018 1019 -34
889 453 -46
1045 65 -25
229 400 23
41 496 37
1077 517 -39
991 825 45
586 458 31
865 793 30
333 476 16
620 836 -9
371 301 -31
1049 1056 -47
29 943 -20
635 382 -1
1070 347 -30
649 571 -41
120 286 32
891 613 -41
461 967 -2
702 1050 35
881 492 2
649 778 -1
545 1140 15
651 41 29
708 3 -41
848 312 9
551 495 -2
101 934 8
285 215 22
872 778 37
861 946 -33
1032 871 -25
570 414 31
752 284 24
1060 1088 3
433 1030 -1
836 759 11
993 422 -12
724 719 -43
212 1050 -35
744 257 -47
568 257 1
707 495 -6
455 655 6
743 820 38
476 265 28
543 551 -21
710 1150 47
960 74 43
382 351 38
674 546 -16
233 998 25
916 665 -46
1071 249 -1
220 452 -5
203 169 -42
210 73 -46
763 87 48
596 254 -5
1035 1027 -38
144 503 -45
197 1153 38
413 742 15
938 1006 -24
153 749 31
434 158 -25
1107 35 -28
368 1066 -48
147 449 -15
1146 5 36
688 958 6
289 663 19
175 253 47
882 533 -32
864 129 -37
1137 750 3
807 720 -30
252 513 -44
558 626 21
675 888 -2
855 634 -23
458 1143 11
324 542 -2
517 1007 16
228 1050 -10
841 952 12
297 408 -4
863 226 25
366 596 -50
264 202 -13
165 1013 9
554 1081 -35
932 560 5
429 304 31
733 704 6
800 888 35
899 624 -38
823 496 10
187 55 26
397 83 -39
430 1055 -4
640 266 -38
537 989 41
948 512 -9
839 170 -35
611 685 35
187 379 1
763 46 8
792 123 5
514 889 -26
158 340 -45
518 470 40
176 718 -38
580 759 -38
871 505 47
932 813 14
512 622 -9
367 964 -19
1004 965 -43
697 604 49
688 955 -28
905 1019 43
587 407 21
1104 470 -6
399 735 1
70 591 14
336 573 35
612 46 37
188 375 -13
432 534 5
1059 141 22
592 728 48
548 309 -23
39 41 -29
522 184 -17
532 152 -2
234 11 -19
839 689 33
459 140 28
1043 48 15
523 121 -7
521 178 -3
238 138 -9
997 436 -44
247 3 -2
703 43 -42
294 797 11
116 372 40
300 113 1
775 671 1
685 158 7
250 223 49
430 574 9
483 224 8
104 1152 32
185 211 -42
266 519 8
473 725 21
317 849 -28
419 150 46
428 139 -16
228 622 -17
243 582 -40
921 492 14
693 1132 -43
498 144 -9
389 874 26
410 826 40
401 995 -25
1019 297 -45
411 876 44
1034 962 -25
1090 824 27
994 138 46
202 745 -10
145 694 -16
1054 997 -28
256 855 -30
496 773 -34
1021 925 -25
75 885 -41
14 501 -41
472 1116 43
477 340 4
902 457 46
947 91 -38
514 485 43
513 873 -47
701 250 7
890 766 11
306 732 -33
460 709 16
980 866 -27
392 907 -3
1090 440 -42
928 1120 34
735 771 -47
554 997 -50
143 800 -6
293 547 -38
752 170 7
161 541 -5
527 339 -25
1015 180 -3
1108 594 -33
784 85 -46
340 193 -40
202 941 -37
958 571 -21
534 759 -32
12 483 -49
318 694 -1
316 340 35
230 788 -9
513 510 1
37 941 41
635 1152 41
1096 688 36
250 920 41
381 180 -16
488 998 34
764 460 -50
96 235 -1
695 999 -37
555 933 2
1073 214 -26
321 483 -19
980 493 36
23 666 48
1117 934 26
934 667 34
796 298 13
142 333 30
290 905 26
224 392 -31
197 131 16
293 949 -47
45 116 -26
898 443 -39
438 392 46
176 926 -44
272 1134 39
389 758 -9
1123 888 20
259 1142 -30
378 662 26
525 113 -4
1005 370 -24
312 45 14
130 193 28
503 887 -2
591 833 42
299 516 -14
281 803 5
852 735 32
349 297 -17
14 683 -27
316 736 49
672 714 -50
365 655 -49
614 28 -21
451 598 5
3 717 43
760 1055 -16
694 192 34
298 39 16
170 654 -27
455 843 -26
1075 977 -18
47 812 45
443 785 -17
941 120 -8
1038 755 39
528 788 -22
829 851 -7
318 334 -41
302 453 19
1018 878 40
65 895 13
1095 925 20
1075 207 12
622 610 33
137 247 33
983 757 39
161 245 8
836 282 -33
211 26 26
911 81 -25
1110 654 -4
1006 846 -10
288 107 18
601 363 -47
11 92 -24
512 304 -50
312 837 2
332 975 -50
799 348 -12
736 564 10
961 5 -12
131 312 13
668 445 -7
819 570 -3
893 644 12
170 744 25
360 611 -5
339 862 -5
590 117 -25
1010 707 35
396 581 -49
929 567 17
142 564 33
588 1052 37
824 1107 -42
427 460 -13
176 902 35
112 160 40
929 725 28
1057 280 -1
536 897 13
784 1020 8
212 548 -34
652 573 -45
11 529 -7
976 824 -34
391 44 42
964 842 34
401 940 -18
723 402 -2
650 858 21
591 568 -25
1063 875 -39
285 608 -25
566 195 20
