982 7542
93 905 48
439 875 27
927 948 43
444 576 40
65 33 -50
873 486 48
644 939 15
874 416 15
936 566 42
905 93 13
816 449 39
359 75 38
98 446 8
554 590 20
953 332 42
322 948 28
23 785 35
663 974 -48
544 961 1
330 475 -23
129 99 2
978 812 -47
668 554 -10
434 540 47
900 594 -28
816 527 25
105 254 -4
876 30 43
947 918 31
185 290 -30
919 536 1
472 213 16
491 156 -49
612 794 -39
928 251 -48
325 270 13
96 779 -9
736 392 -8
881 156 -12
297 53 7
509 348 49
546 527 -12
136 574 2
48 808 -25
227 726 -20
709 887 39
241 683 -34
9 802 -47
61 22 6
854 215 22
245 849 -42
622 884 37
89 124 24
194 845 -29
580 815 -41
111 134 -18
97 788 11
556 519 -4
729 175 8
649 924 -22
219 302 39
42 572 -9
666 691 -38
726 466 -23
593 86 -43
160 823 39
698 129 49
379 490 27
590 452 48
952 101 41
792 261 29
703 694 -34
828 35 -6
649 946 -17
463 421 46
85 491 22
322 677 -8
36 772 -1
297 795 -42
406 87 32
179 682 -4
792 182 38
564 123 34
914 118 -40
527 954 35
590 262 -32
233 592 -45
378 759 46
932 136 7
913 774 -40
801 518 28
845 178 -29
489 947 41
273 14 -43
32 320 9
599 114 30
860 948 31
951 550 40
486 263 15
51 249 27
718 918 -31
914 495 -10
60 550 -9
566 250 -40
541 65 34
364 792 -34
179 713 29
58 10 32
657 343 26
205 34 -29
307 427 -13
765 309 -13
788 298 -34
593 806 -17
702 237 -14
934 395 -18
969 961 -16
210 22 -17
378 706 -3
611 155 31
652 31 -35
934 575 20
834 183 45
453 641 -12
328 816 30
75 205 -11
145 932 -6
628 239 30
913 172 -28
912 157 4
660 768 29
964 939 3
350 175 -28
280 146 14
683 856 -19
569 637 24
179 748 22
449 771 -27
403 676 35
620 566 9
85 476 32
77 711 -43
327 176 43
240 531 46
530 303 48
313 8 12
795 819 49
756 395 -21
35 872 32
640 967 -20
942 949 -29
203 556 -28
122 921 -25
104 402 47
445 37 4
789 18 31
295 527 25
434 915 49
274 816 48
98 867 20
755 137 -14
465 381 1
819 121 32
7 456 23
559 71 32
407 845 -26
250 6 4
334 340 10
78 326 23
734 290 -29
930 870 38
122 943 29
643 854 7
48 829 -6
68 871 14
534 131 -7
29 644 10
255 902 -47
219 230 -9
238 178 5
294 298 -48
239 334 -37
592 75 -6
880 781 -19
753 589 39
429 855 -27
674 926 -15
506 321 7
465 340 -1
870 738 -38
683 867 12
663 406 40
580 513 35
30 530 17
425 416 40
335 751 -45
161 84 -2
787 478 6
358 442 -13
518 916 -23
336 741 22
728 694 -47
784 908 -19
348 6 -25
210 196 35
272 746 -26
388 68 17
60 820 14
570 304 -28
801 967 11
810 87 -39
476 26 19
611 912 -9
861 638 16
303 899 49
858 771 -9
104 355 -13
759 393 -16
258 834 -32
683 480 -36
726 320 -40
622 799 -7
534 526 15
136 152 26
979 630 47
35 414 40
912 350 7
297 121 -18
297 103 -22
98 379 39
153 419 5
527 510 -50
473 633 29
866 782 39
500 764 -35
714 356 12
628 518 25
221 712 11
86 887 -13
181 947 -49
65 730 -19
478 115 28
523 890 -40
806 35 -30
968 380 21
901 878 -4
295 894 21
463 285 -46
794 919 -20
115 671 -31
429 699 42
204 660 -13
463 738 30
643 469 -17
788 734 1
191 211 19
922 827 24
184 788 -30
330 753 -33
832 435 -37
659 684 -46
558 859 -25
223 419 15
367 644 -45
572 488 38
205 58 -27
107 886 -2
876 325 49
628 517 -50
64 83 -24
911 698 12
705 547 26
693 714 -13
468 387 19
205 955 4
53 621 -43
343 87 -27
162 513 15
168 245 -43
747 164 24
659 599 -12
259 459 -8
853 596 -20
751 312 29
864 74 -7
523 7 -17
839 948 29
617 555 -6
29 608 -1
149 599 9
763 371 19
294 810 -38
336 249 -43
228 128 20
590 3 -29
67 25 17
537 186 40
232 815 28
818 214 22
701 444 -17
717 828 -2
641 110 17
777 200 -10
980 687 -23
931 292 -43
149 235 44
131 981 -33
164 502 39
335 87 -13
542 756 -32
69 131 23
321 316 -18
540 507 -9
864 606 24
980 134 -12
282 887 10
660 709 22
383 497 -8
695 92 32
19 836 -4
970 480 -40
898 794 24
872 724 -25
396 446 3
800 267 37
118 531 25
976 770 44
75 803 45
976 192 31
141 578 -10
845 750 -7
866 497 -43
13 3 1
758 884 -22
539 468 -48
861 473 12
464 412 -24
332 694 17
410 852 -16
538 415 -11
189 863 39
515 423 4
112 92 -14
559 373 6
250 587 -46
567 847 19
212 252 -43
424 440 9
874 58 19
674 693 34
759 831 -3
613 906 39
753 749 -41
962 156 21
423 186 19
369 612 -35
824 536 -12
101 304 -14
887 421 -5
523 705 -19
845 265 -4
56 24 -20
314 358 -45
236 448 16
133 94 35
330 905 41
359 9 -29
221 180 27
153 829 -41
820 22 34
734 216 -41
270 665 -24
62 263 6
69 395 40
183 836 -14
815 574 -32
454 655 -20
323 806 47
199 537 -13
713 689 -32
384 105 -30
482 854 5
573 308 -23
864 927 -43
826 692 34
402 511 31
424 171 41
204 680 18
265 310 16
494 746 23
419 197 -13
393 487 -2
200 677 2
253 789 -8
591 868 12
227 251 -44
529 533 33
979 448 35
814 790 18
422 82 -10
472 218 -38
885 816 47
596 846 -40
818 543 -49
97 852 46
913 695 -35
773 898 44
652 505 -43
454 647 -6
260 616 22
107 776 -17
737 282 -5
529 613 44
852 960 -45
235 605 -15
574 125 -15
50 853 -44
545 806 15
304 243 39
792 729 49
720 125 -6
66 166 1
545 583 -14
256 831 -35
331 466 -8
777 683 -32
224 962 32
172 416 43
515 374 -1
619 493 -5
710 163 5
341 153 -6
715 910 -32
253 2 49
57 500 -15
181 213 1
845 358 46
705 219 18
971 10 5
440 328 -38
70 472 -26
204 476 -49
410 824 -38
393 597 46
190 813 16
809 255 27
898 721 -9
175 848 20
756 351 43
276 391 -22
785 129 7
513 14 -40
866 336 -16
102 243 29
919 180 2
755 116 49
163 834 47
498 352 -19
313 562 49
88 248 9
590 422 -9
20 610 -31
340 229 -14
136 495 -40
81 590 -30
730 956 9
426 647 -37
720 476 -22
794 547 -45
170 911 35
180 815 25
412 345 -31
334 748 -41
908 4 -48
739 59 -46
278 255 -21
780 346 -29
15 576 -41
574 902 39
340 566 -8
401 688 39
611 856 -21
304 321 -3
862 569 11
588 692 1
464 711 -21
577 211 -8
438 864 -9
387 739 -31
224 637 43
305 877 26
921 389 -17
520 852 32
359 862 5
146 684 -26
273 655 -13
481 483 -47
102 781 42
895 70 31
308 309 -38
574 441 -9
652 49 11
612 635 -20
930 627 -31
689 965 -35
321 90 -43
852 575 -41
479 631 36
696 522 -23
318 467 -22
711 933 22
31 330 17
711 568 48
239 782 9
454 287 11
767 358 -10
188 291 11
41 205 -43
814 629 -49
397 748 -23
361 324 -22
153 958 -6
957 959 10
914 521 11
349 960 10
459 765 25
531 682 46
494 882 -19
157 691 26
276 199 -26
843 322 6
306 96 -36
513 358 -46
429 493 39
733 648 -49
217 89 31
538 435 49
28 144 36
896 330 -44
449 853 -9
198 155 -15
238 920 -38
937 618 -25
935 470 -41
916 785 -48
743 235 10
38 565 37
435 835 46
312 688 -1
189 783 20
322 489 -4
603 64 -50
574 183 26
808 491 37
796 100 -40
463 636 32
245 857 32
453 933 -3
455 620 -49
281 207 -50
419 756 -40
238 841 -43
57 89 -26
370 853 48
899 813 6
15 789 41
750 527 -36
483 318 -49
341 384 -7
704 421 -38
679 944 23
509 201 24
195 234 -36
291 561 49
158 668 -34
357 353 13
214 895 28
814 780 36
453 347 -18
742 456 10
207 836 -16
154 129 41
669 157 17
195 761 28
75 401 33
135 356 8
331 688 -23
329 786 -1
257 550 14
787 83 9
475 483 -48
778 609 -11
881 540 13
183 313 -16
191 73 8
482 72 7
470 583 -28
489 868 23
395 627 -47
648 312 4
112 195 -46
477 164 -29
650 511 -14
595 695 33
532 522 -23
668 645 10
61 134 36
321 593 -43
778 451 -3
194 724 -17
94 547 47
966 937 -29
954 115 -25
117 45 -29
565 152 -11
685 852 17
851 758 -4
819 588 -19
161 66 -14
380 458 38
328 563 14
430 123 -14
923 665 9
657 795 24
633 456 -8
822 136 11
134 442 11
822 173 -36
490 384 -14
913 571 44
54 548 -7
754 810 -44
775 23 -42
103 86 2
343 313 33
640 914 -15
10 550 -39
684 625 44
562 467 10
38 855 -31
184 41 -40
466 570 32
682 297 6
78 9 1
818 212 -42
401 720 -19
715 664 -50
744 751 -47
157 654 5
818 125 34
236 214 -50
132 52 42
964 440 -47
558 923 -38
836 65 49
24 136 28
870 511 12
256 432 -32
485 77 -43
507 751 -18
664 587 35
453 877 44
803 87 -13
