296 6045
65 261 -26
119 34 -38
126 102 -8
175 168 -26
139 280 -47
11 157 10
169 76 28
47 190 4
146 4 -34
44 161 28
217 250 -15
24 136 42
163 230 -19
282 31 11
11 260 49
293 217 21
136 63 -8
130 9 43
283 18 -20
118 59 34
14 2 -37
269 155 -43
242 204 30
68 52 -17
155 219 48
290 161 -32
181 186 -39
27 115 18
210 284 -16
53 168 -9
28 106 36
273 118 35
246 65 -7
26 130 -45
51 275 36
189 201 -42
56 76 -43
250 34 -7
116 85 32
62 131 -49
85 201 40
10 60 -31
14 26 36
41 102 -36
160 85 21
131 25 7
222 18 -5
234 157 12
53 261 12
74 112 35
151 244 36
120 210 -48
175 88 -18
274 282 21
74 102 -34
26 283 -45
76 267 -25
44 216 26
166 150 -36
158 46 -17
21 295 -2
37 218 -8
155 213 25
9 256 -32
4 117 21
252 193 28
216 220 13
198 289 -30
275 151 -29
127 161 15
192 100 -7
30 238 12
214 238 -4
263 90 17
225 221 -8
182 243 -40
5 65 36
8 225 -38
209 161 8
123 60 -49
283 233 37
14 58 -40
252 246 8
96 207 -26
263 177 -20
124 237 24
270 41 22
31 57 18
44 82 22
271 250 20
177 21 22
85 179 32
143 84 -32
208 258 29
43 284 20
112 16 40
36 112 -14
47 267 -29
166 85 11
180 109 -16
166 58 39
291 32 41
52 284 -17
219 116 -9
122 68 -2
207 131 -36
230 24 47
106 5 -9
62 38 -17
95 241 15
153 54 -36
263 43 -24
75 201 -8
96 208 -31
189 276 35
55 72 -5
195 290 -4
46 175 48
282 88 5
134 78 47
130 187 -37
271 275 -7
16 207 14
288 226 12
5 92 8
166 113 -6
34 50 -4
172 206 5
50 217 24
122 221 -20
128 59 -41
128 82 -13
252 92 -38
69 229 42
199 262 -22
143 70 16
240 283 -20
106 67 11
118 259 -13
22 40 23
41 108 -18
198 21 -25
14 112 -13
134 86 43
28 148 -9
264 83 17
55 141 -7
171 89 19
242 80 -39
107 126 -7
186 199 -5
162 213 28
288 26 21
129 295 -19
47 54 -7
2 232 30
212 52 -16
98 235 39
293 171 21
161 37 -15
7 82 -15
194 40 10
129 186 15
198 124 12
169 57 -3
161 284 46
196 254 21
158 178 -36
214 125 26
132 260 -2
28 218 23
200 192 15
27 72 3
234 116 -23
294 148 46
203 170 -24
52 199 15
242 287 36
85 68 47
135 68 -13
134 54 -27
185 260 -1
91 243 47
208 12 -10
4 155 1
163 248 37
102 272 6
88 103 22
161 60 -16
223 68 -39
130 155 45
8 144 -28
210 43 -35
292 61 -28
27 40 38
251 76 -16
131 81 41
279 240 -43
93 114 15
55 288 14
234 58 -14
35 249 -5
234 135 23
72 262 40
168 223 24
170 269 -39
43 49 -50
230 268 6
187 127 -17
293 223 -29
135 224 -26
76 193 -18
2 47 -22
152 271 46
44 189 -44
185 146 22
151 211 -36
86 87 -8
226 78 -27
141 82 -40
111 8 -23
285 264 6
59 234 -3
210 23 -18
118 232 -37
190 122 -25
17 130 -23
172 57 19
71 265 -17
149 145 -26
144 124 -4
295 198 19
87 218 -18
153 91 20
122 44 -29
275 185 -1
105 267 -10
88 231 -37
25 56 2
87 120 44
30 40 -47
217 224 -9
166 102 48
31 140 14
27 130 10
70 144 28
72 94 -44
163 187 44
140 11 -29
12 263 5
217 103 -42
174 0 -32
56 283 -49
74 147 8
74 216 8
112 236 13
163 156 17
132 123 -5
77 285 25
225 29 26
16 23 -48
98 100 -37
26 50 -11
274 285 -38
32 240 3
64 261 48
43 240 -49
33 245 17
228 181 21
99 142 -39
234 130 40
289 264 3
215 54 39
206 132 2
50 116 13
44 196 -21
280 97 -33
75 89 36
118 34 -28
235 190 1
163 22 8
222 190 17
24 182 -40
215 210 -40
107 282 13
80 247 -37
286 169 13
259 274 -38
8 92 20
179 133 -25
101 156 -11
203 102 -24
128 293 33
24 281 8
44 271 -3
5 131 33
208 193 -36
214 184 34
156 39 3
208 239 15
129 133 36
289 230 -50
2 92 -7
256 182 -24
158 174 18
111 4 -30
164 81 9
250 173 -25
279 11 49
279 211 41
255 289 -47
62 134 49
71 8 2
222 127 17
202 248 -27
275 64 27
267 124 -21
288 228 25
188 263 -13
103 163 34
72 23 30
213 113 20
188 180 -45
142 97 -48
109 21 -30
218 282 12
282 13 -29
285 33 -39
199 138 -19
69 115 -6
12 55 31
106 229 -44
67 4 25
292 143 30
220 103 -46
147 92 41
46 63 -50
11 121 -16
4 124 -36
281 2 33
288 176 35
136 138 -8
60 119 32
9 60 33
39 224 -18
262 272 -37
275 161 -50
214 201 34
143 203 -31
290 239 -3
162 295 -37
149 107 -19
294 102 -46
245 209 -26
95 244 9
5 43 40
166 74 -38
30 48 -7
149 188 -50
162 282 -6
35 256 43
219 68 1
73 272 21
134 188 -3
108 106 21
37 200 -7
64 51 -13
27 16 -2
14 139 46
277 6 47
12 208 4
81 220 17
275 244 21
239 75 -28
238 181 21
287 204 -2
146 19 44
193 237 -10
247 225 11
185 49 -17
287 224 -24
200 183 30
31 278 -20
150 119 34
283 30 -41
128 31 21
87 203 -26
155 215 40
246 4 42
118 231 27
130 256 -27
121 155 -25
56 118 44
188 247 -1
15 14 -48
143 129 13
271 141 -2
56 251 -1
90 211 -1
212 151 5
58 111 -12
129 152 4
288 232 -15
148 166 -48
124 27 -19
79 42 9
50 143 -35
294 66 -46
211 291 -35
158 249 2
65 156 9
47 277 -26
96 23 -21
127 209 -17
169 55 34
13 132 47
161 260 -22
107 88 11
57 163 -22
35 201 -4
162 271 8
85 73 -5
271 54 12
245 16 -7
170 241 42
123 87 20
105 62 -18
81 31 18
89 207 40
1 174 31
46 44 46
130 133 24
54 270 10
234 275 -38
236 40 -29
72 100 -11
126 136 5
108 139 48
115 97 4
256 193 -48
48 111 43
103 32 -14
207 238 -30
196 168 39
230 100 41
193 143 -19
67 62 -42
200 61 6
278 291 22
290 175 -19
73 81 1
146 6 -2
109 126 1
87 124 15
23 154 -39
84 45 6
165 132 -7
237 97 40
132 82 -50
161 34 -38
277 37 -39
84 131 -23
161 258 -14
80 38 46
126 52 47
157 42 -37
267 220 -42
9 90 33
238 49 18
58 26 -24
285 174 29
82 126 -16
204 80 4
257 103 -28
11 20 11
117 86 37
115 251 23
36 135 -33
122 281 15
82 80 -26
28 56 -13
184 281 -24
243 106 -20
107 169 44
4 31 -35
256 211 -17
87 231 -39
185 22 -4
100 35 -17
286 144 -42
253 48 -44
178 6 -27
239 100 19
54 168 9
294 168 48
116 293 -45
118 201 -18
282 160 15
138 165 -4
191 128 -28
109 27 -26
293 170 -20
40 237 46
275 117 27
39 122 -42
162 121 17
86 28 9
198 15 -15
99 212 5
40 2 42
262 239 23
25 70 46
170 81 -6
83 201 -15
163 46 -38
179 84 32
13 10 45
209 74 -5
168 78 5
173 67 -14
209 17 -48
93 82 -36
192 160 32
68 78 -16
97 131 39
176 223 -25
90 111 -1
24 246 -30
