602 5605
273 237 -37
2 110 25
434 263 -6
75 60 40
235 563 -14
61 19 39
250 596 34
167 123 -7
67 129 -7
160 445 -32
224 148 1
171 119 22
387 27 31
190 528 -14
111 516 -41
30 445 -1
581 137 -26
12 497 -31
582 323 -3
495 363 -45
542 555 -21
133 25 -23
483 308 27
36 452 -14
441 232 15
298 323 5
489 54 24
306 383 25
134 407 -30
294 128 16
94 373 17
431 506 29
562 303 10
20 46 -44
516 310 17
451 138 -35
545 435 33
173 207 -38
246 528 -12
254 181 13
361 382 -12
384 195 -32
18 35 -14
387 590 44
550 294 42
263 266 -29
406 215 40
228 231 18
540 272 49
199 370 8
146 214 -30
94 332 7
162 336 -4
63 299 -30
367 45 -12
463 0 12
355 161 -47
417 15 -41
572 173 -13
488 366 3
131 163 26
158 340 16
500 511 31
552 132 -25
67 319 -48
562 510 -37
279 85 20
36 376 -33
114 435 -33
425 536 3
50 181 38
551 589 -24
510 504 6
542 457 -29
251 382 -50
496 559 -39
591 346 -26
18 293 16
590 221 39
122 506 9
228 323 13
363 315 2
348 463 5
367 212 -3
81 27 38
390 541 -21
166 322 -46
561 134 -18
377 547 -16
193 526 30
599 192 -21
504 269 -9
481 128 -38
478 438 18
112 539 6
119 239 -49
70 476 -15
303 191 23
29 191 39
183 584 36
178 148 -39
226 484 -25
141 240 19
150 524 8
264 316 34
513 264 -11
264 587 -50
103 303 32
377 373 -41
564 78 -32
245 20 -6
166 239 -41
261 410 7
336 176 -33
284 38 -18
146 420 49
404 252 -4
309 178 -6
295 3 -21
68 120 12
378 392 -5
254 408 -36
338 585 32
259 171 -46
387 434 -32
243 513 29
381 207 42
355 106 -42
254 362 11
322 441 35
242 495 45
596 299 20
250 454 38
88 337 -8
151 156 32
259 577 28
45 278 -18
323 286 -35
320 54 -37
60 145 -39
470 311 39
461 18 -50
454 136 34
207 324 -34
264 229 44
598 466 26
327 590 -31
18 255 -17
455 157 21
159 47 -46
160 301 -9
508 475 18
30 209 21
90 260 41
190 4 38
