146 2438
92 101 -39
51 11 10
128 21 -34
85 100 48
31 90 16
95 118 21
48 29 1
114 110 6
55 21 -18
128 40 27
23 29 8
131 143 8
58 87 -4
38 107 12
68 132 -32
4 67 -20
96 62 22
40 21 23
29 32 -26
129 128 -15
82 117 -47
105 68 -26
11 15 -36
24 48 12
13 27 23
45 13 37
35 64 -30
27 11 16
109 57 -42
141 59 26
12 96 5
32 27 12
63 101 -7
99 113 15
117 1 16
80 97 -15
80 66 -29
138 113 25
59 27 -45
44 36 32
72 75 32
27 36 1
14 60 -23
88 118 46
132 46 -27
0 138 -18
114 122 -47
19 105 -14
80 53 -12
13 98 30
96 57 -38
37 39 -24
54 52 31
135 57 24
39 72 -43
113 77 44
109 39 11
81 15 -17
76 70 45
97 142 26
89 65 13
6 88 -45
37 10 10
144 131 1
90 110 -28
102 106 28
102 93 25
110 108 -20
97 25 21
12 27 -36
95 93 23
52 102 -7
80 22 37
15 119 30
114 16 -20
73 126 29
32 95 49
41 92 42
59 87 17
133 79 -43
41 66 16
99 92 36
133 60 -5
68 56 43
122 112 -3
38 134 -6
56 67 23
4 19 -39
138 132 -4
19 41 -18
31 22 11
108 71 -10
116 121 41
45 106 -40
59 26 -6
65 63 23
125 78 -36
26 15 -43
83 80 13
145 27 33
89 102 -33
106 12 -33
40 100 5
40 19 -39
51 100 -15
122 56 -37
39 136 -11
24 102 26
95 67 -5
20 41 14
92 3 -27
101 6 -5
57 78 42
54 116 -4
3 14 -43
81 138 -23
77 16 6
119 133 -1
15 118 -15
12 22 35
108 36 -14
75 31 -22
93 95 -14
117 144 18
102 1 -43
5 53 -41
79 60 -3
114 127 -7
84 74 -36
109 15 -41
33 82 23
120 85 -36
52 93 -39
76 142 -39
74 132 -3
86 77 16
109 104 -46
80 73 -44
126 13 47
24 40 21
86 60 -17
65 35 47
39 41 -24
8 83 7
13 52 7
20 44 28
93 57 20
120 118 20
81 74 40
93 36 12
32 81 44
33 118 -39
117 134 28
8 93 28
70 137 -12
29 34 -22
9 13 21
0 84 -27
51 4 -21
111 37 4
100 85 9
67 134 -35
48 98 13
97 114 -42
96 93 29
140 13 22
135 101 -15
131 134 26
10 45 1
97 144 41
12 95 -26
93 109 32
18 13 -11
90 98 -50
71 120 15
140 99 -15
130 1 11
61 0 -21
36 115 -22
84 21 -48
53 107 5
142 51 43
14 81 5
139 24 2
20 42 -45
3 23 42
72 46 42
40 142 -49
118 141 -19
43 102 -21
41 139 42
112 93 -32
89 32 35
117 54 -50
1 82 33
135 81 40
109 11 -26
62 31 31
133 53 28
85 122 24
80 8 -16
7 98 28
60 72 21
45 117 -33
78 59 43
72 85 43
119 28 -19
134 25 18
118 112 -42
120 115 -40
52 116 5
37 92 -23
100 32 -35
128 15 -34
16 60 -31
9 56 20
54 141 4
55 74 12
19 87 -46
18 132 22
35 109 -19
28 10 -39
17 100 34
61 88 -28
133 54 -38
54 101 -35
9 143 42
45 104 -8
126 29 -43
78 139 31
43 141 10
137 128 5
125 99 41
115 64 -20
54 63 10
118 108 -44
99 93 -1
9 15 -27
15 112 -26
115 28 -3
123 104 -40
122 65 49
133 59 -48
76 139 48
59 44 34
107 70 -14
109 75 2
39 143 22
144 33 10
12 1 3
45 107 -42
131 5 -25
49 46 34
123 106 -26
11 65 44
70 0 12
142 6 -23
144 15 45
34 135 -3
20 143 -22
130 0 28
141 43 20
93 84 18
24 137 -25
106 116 28
57 109 -37
109 62 39
143 116 4
133 104 -4
99 125 -10
84 48 -29
88 135 4
16 118 -9
47 30 -31
143 89 -38
25 136 46
68 101 -8
103 20 -34
44 61 -15
115 95 37
127 87 41
145 54 24
49 79 28
98 56 -45
140 106 -2
8 106 -7
31 75 32
18 144 45
99 33 18
96 129 13
105 7 44
114 30 15
125 130 -41
136 113 42
70 37 23
73 110 2
34 38 -50
81 79 12
136 134 13
36 81 18
22 91 -31
7 76 -3
23 18 19
18 31 45
82 130 48
85 11 10
15 53 19
40 125 32
52 29 -29
140 145 13
0 47 46
85 27 -30
27 46 -20
138 57 -40
26 65 47
60 56 -24
8 34 -2
110 36 16
112 62 1
7 90 30
138 10 9
100 5 48
85 106 -2
86 130 43
66 75 -22
86 72 22
82 93 -18
90 53 6
19 43 19
77 98 37
15 19 -8
131 114 42
116 124 -6
11 91 9
30 67 -21
127 57 48
35 30 4
124 72 -7
39 133 -40
103 33 21
48 64 -38
92 31 10
46 62 -8
94 79 35
35 69 45
93 58 -26
12 61 7
18 63 37
12 134 -41
134 60 -49
44 55 -24
138 140 15
103 69 48
60 33 26
24 125 -40
2 52 -40
114 65 -9
43 8 24
13 55 -6
61 131 -21
85 113 39
74 32 16
121 74 3
13 49 36
84 100 -10
5 130 40
79 50 -20
113 44 -45
126 116 -31
59 118 -31
107 29 16
34 82 -47
58 106 45
132 47 -42
14 91 -13
78 39 7
19 144 -33
119 107 13
75 52 -4
13 7 12
110 71 19
20 48 -33
17 141 -46
58 81 35
86 61 6
97 42 12
143 53 4
89 96 19
99 89 18
89 4 -32
138 39 -32
40 73 -15
11 73 47
9 76 44
72 19 41
98 51 16
1 56 -16
49 142 -14
138 104 38
142 133 -3
143 74 40
136 30 7
24 139 25
64 89 -10
62 85 -31
97 141 -32
45 131 46
95 54 9
145 51 40
109 33 36
97 103 10
33 74 45
86 26 20
17 36 7
94 124 -24
62 124 -26
124 138 28
68 115 23
107 2 -44
23 80 43
136 118 -44
141 42 -12
0 74 23
138 120 34
125 23 -33
55 145 27
36 93 -15
25 109 3
79 28 35
2 62 -35
31 9 41
73 75 38
50 96 31
111 29 22
122 6 -41
32 127 15
80 48 -25
30 47 33
48 50 -25
59 95 -50
70 79 -6
135 48 -6
104 48 36
78 52 31
1 83 3
127 123 -16
138 26 -28
111 105 8
113 133 -33
66 72 -50
10 118 -32
132 108 18
26 81 -37
74 100 46
71 66 -1
91 128 -29
5 7 -23
143 122 24
131 79 1
23 1 -44
14 46 18
132 21 36
125 60 -2
68 51 -50
54 129 -11
59 48 11
28 20 -48
118 56 27
76 14 -28
50 82 35
101 117 -19
63 8 32
44 12 37
104 7 38
33 120 -19
102 4 -22
111 69 33
108 94 -13
92 78 -18
26 64 8
67 28 -8
134 117 -18
114 73 20
61 79 12
90 140 13
111 89 -16
12 108 -33
62 35 -23
133 21 -16
129 89 38
122 50 31
130 36 -3
104 80 -47
83 138 35
74 135 -21
123 54 -6
88 54 -35
108 95 36
123 73 -36
102 116 -33
140 121 -7
125 100 -9
109 138 -38
52 125 37
140 5 -26
139 10 -4
56 135 -12
9 141 28
98 132 -12
74 54 45
36 21 -24
125 4 -27
133 43 -29
58 136 36
120 133 14
43 135 9
4 32 24
52 76 27
136 49 46
41 100 42
38 125 -4
0 144 -6
65 38 31
130 98 -1
108 145 19
133 44 -38
91 86 -13
55 68 46
22 27 41
17 20 -41
91 30 40
76 122 -32
0 34 3
32 62 -49
78 106 -49
86 124 28
81 9 -16
126 2 37
90 36 1
22 37 -35
136 24 18
22 55 25
57 45 23
134 142 -19
96 142 32
103 110 19
69 82 -5
28 137 -4
107 124 24
75 126 14
144 48 -39
94 50 -22
77 95 -35
11 132 11
93 2 -10
41 19 -38
111 48 -19
111 104 -22
87 43 9
18 70 26
114 58 6
143 67 -9
115 62 -44
72 13 33
16 143 -31
71 135 -12
115 22 9
73 49 6
4 95 -29
132 70 -32
142 111 -21
65 72 37
71 51 -9
59 80 -39
119 66 -43
136 90 15
39 28 27
61 103 -19
22 13 28
54 47 -25
29 60 36
113 140 -6
47 85 -36
104 132 -4
56 47 -5
105 122 -29
109 98 -4
45 74 -27
109 34 25
67 85 31
47 89 30
8 88 8
105 20 19
54 37 25
117 53 38
117 73 -17
9 17 31
13 84 14
5 17 -25
0 10 -29
98 84 -32
84 83 29
32 98 -24
102 111 -33
44 63 -40
85 136 -27
24 111 -50
78 138 -28
112 82 -1
114 100 -16
54 79 -45
47 2 -41
143 131 45
103 45 -22
67 18 -1
58 134 -13
75 118 -39
34 10 48
43 25 15
27 17 46
61 2 14
110 122 40
8 32 -30
78 65 18
69 31 -46
140 120 39
114 25 -20
97 7 -34
52 63 26
67 55 32
24 98 -2
64 126 47
78 67 -38
134 69 -16
57 115 -39
10 124 41
48 1 24
128 116 -10
33 92 12
119 134 -41
143 38 -7
70 115 -40
134 145 -48
18 129 26
72 9 44
145 138 -33
142 117 10
79 136 -21
35 24 7
26 80 -47
7 99 4
46 98 -8
0 51 -44
95 98 1
59 66 9
82 78 22
32 70 -3
145 22 -11
108 63 -21
104 116 -32
83 123 20
115 124 8
57 29 28
107 72 35
59 25 42
126 79 30
132 130 37
138 56 10
42 5 48
127 96 9
72 48 -33
141 143 33
33 27 35
51 6 -26
82 12 20
110 37 -9
17 45 33
66 89 21
101 32 -27
58 126 -6
38 75 -48
30 135 -42
26 32 46
96 72 43
117 45 38
49 103 -41
59 127 18
32 25 14
92 103 -45
17 15 47
51 60 31
133 122 35
144 30 19
67 83 -42
54 83 -16
142 68 42
84 73 42
74 78 19
139 13 -13
66 40 -34
15 87 42
14 11 -46
103 136 -49
78 142 -48
65 73 -28
78 76 -31
77 74 -6
1 124 -11
36 104 -24
123 135 -14
21 92 -49
74 4 13
27 130 11
55 69 -16
4 63 -21
112 7 -14
113 119 30
121 90 -9
117 51 46
35 54 10
25 48 5
13 102 17
124 68 -50
90 69 15
29 105 21
145 122 -1
141 74 -11
96 56 28
80 27 6
15 124 48
143 39 6
89 140 -18
59 72 -6
139 99 15
96 132 2
130 70 48
47 130 -44
133 35 -49
123 71 -10
22 65 -45
80 31 -21
145 36 -36
27 51 -21
47 136 15
68 21 36
133 129 -28
109 118 8
46 64 -18
1 15 -24
98 11 -19
125 30 -11
17 3 18
70 145 -35
71 112 -35
109 55 -20
25 84 -9
68 138 -17
47 12 18
116 93 -4
102 38 -18
94 143 44
78 17 22
40 118 -37
143 7 30
102 74 -31
101 3 15
100 102 -42
63 64 19
68 76 17
26 87 -22
30 138 6
7 84 6
112 108 40
135 100 35
51 37 -30
25 118 42
37 87 -11
137 44 28
24 90 45
129 45 -10
82 15 -33
66 98 27
8 74 47
21 122 29
44 128 48
108 107 -43
84 61 -14
78 92 2
43 130 -35
14 120 -7
44 58 -13
27 33 -8
27 49 9
63 104 32
52 86 47
61 50 -30
100 51 -37
130 75 39
89 121 -48
142 2 -2
140 139 38
126 58 23
11 127 28
91 18 -15
28 101 21
5 144 34
13 39 -10
26 123 31
140 88 1
11 76 -15
52 54 -17
145 72 -26
139 102 -28
100 11 -25
6 144 22
87 19 25
19 139 30
85 77 -9
48 8 21
30 77 -7
58 67 46
47 46 -12
64 99 -3
17 53 -39
39 139 -23
28 58 30
71 130 14
1 4 26
127 108 35
4 98 -44
50 80 -8
45 100 -17
90 145 -43
130 30 -40
107 119 19
97 108 24
33 114 -19
65 122 -26
21 63 -16
18 112 -38
145 1 -3
125 55 22
49 125 17
26 126 -49
41 119 19
9 58 -25
92 36 9
90 31 -10
68 142 -47
20 126 7
70 13 -1
60 109 -11
107 79 -2
64 36 -36
11 50 -17
123 33 48
67 92 -43
24 131 -38
143 27 27
80 65 -24
58 14 32
48 3 17
53 120 -43
72 108 -31
143 5 39
64 131 32
84 11 -33
130 126 -41
1 32 -45
105 66 6
11 23 18
83 35 -21
28 102 -23
74 30 -3
98 117 27
97 127 6
128 68 -8
49 139 16
74 17 -44
101 33 26
11 96 -15
73 111 8
55 105 -15
60 44 34
44 30 -47
109 21 -21
86 7 -39
64 143 -18
8 120 48
77 134 28
54 97 39
13 60 8
125 135 -19
71 28 -20
17 24 33
14 94 25
126 20 -10
75 24 17
8 26 44
72 65 48
71 1 -26
106 107 46
102 29 -33
49 60 38
116 113 30
10 143 38
143 127 -11
50 117 39
29 75 16
106 39 -42
72 76 -26
43 77 -7
70 59 -16
126 82 -21
32 105 5
89 79 11
131 97 21
87 20 -23
20 59 -16
137 45 -1
132 89 12
107 62 -13
119 145 -7
30 19 -29
120 124 4
82 79 11
78 121 33
46 75 -32
35 130 42
90 108 35
142 100 -3
137 140 26
102 63 10
62 99 -44
88 49 -22
51 109 5
92 125 -14
97 91 40
17 2 -16
138 15 -1
139 48 -43
1 41 -48
60 52 -19
26 51 30
2 57 -3
113 59 -28
39 26 38
107 117 -50
41 129 -49
133 63 13
12 78 46
130 24 -2
57 77 -49
97 29 17
121 112 34
87 50 25
1 42 14
40 47 -48
57 124 41
109 45 -48
131 65 -46
57 25 -6
117 15 1
37 26 -38
117 64 4
46 1 4
123 63 -1
33 121 -41
106 58 44
52 53 27
75 11 39
131 4 18
86 137 -42
60 123 -40
91 64 9
94 29 -23
17 47 -32
79 82 10
97 68 17
100 63 19
26 139 -32
68 31 41
63 6 40
47 58 49
21 39 -45
86 52 1
42 144 42
64 30 -1
34 138 2
11 122 11
95 21 -17
73 83 -18
37 31 -29
0 61 42
50 86 24
118 26 -16
120 126 22
112 140 -4
105 52 38
57 27 36
28 39 47
44 9 -32
82 19 48
53 5 -14
23 78 15
125 22 48
123 51 41
138 123 -16
138 83 -35
66 7 -50
2 93 -20
97 39 -28
111 109 -38
73 56 -32
92 9 11
133 3 -40
126 63 17
102 114 38
73 65 -10
117 20 49
87 60 38
58 42 -11
4 130 33
8 84 -10
59 49 -8
37 142 12
136 96 7
141 81 48
93 80 34
102 131 14
51 53 42
32 80 12
12 34 15
94 99 33
81 105 18
53 45 -36
56 20 -39
91 135 -34
127 113 -10
138 71 -33
111 52 25
55 57 24
35 25 3
129 12 -8
109 3 44
85 65 -6
103 99 8
43 95 -5
96 90 -1
63 87 7
43 30 42
76 91 39
11 40 -13
77 104 28
56 15 -38
32 144 -4
20 16 -36
132 140 42
118 115 -24
125 97 40
10 125 7
30 70 -47
92 50 -13
112 12 33
93 68 -28
122 143 36
67 59 33
96 30 -10
9 39 9
1 135 -17
95 127 -42
23 76 -16
61 47 7
91 39 -31
87 36 -9
85 108 46
7 52 -27
144 71 -11
93 62 -25
63 4 37
4 9 -16
24 86 32
117 59 18
106 117 -8
19 60 -44
17 4 -36
126 47 49
25 53 33
110 7 16
105 83 -31
14 69 9
66 59 18
66 22 -34
130 90 12
112 49 -11
35 138 31
77 62 -47
74 45 40
41 69 47
95 27 -10
6 13 -6
22 84 -3
142 7 -29
139 125 46
60 49 -16
138 70 -46
60 73 41
52 71 44
3 49 12
79 99 -48
38 74 -36
145 75 -15
106 25 33
54 143 34
135 142 -19
60 65 -34
65 25 -30
14 1 -32
1 72 -24
65 76 -30
31 132 7
144 9 37
88 20 -16
35 39 30
117 46 36
133 19 -17
4 80 13
112 39 23
92 87 30
121 46 42
139 67 -34
135 129 -32
76 26 -26
23 133 9
73 46 38
66 121 5
13 68 -42
103 10 15
109 86 -19
2 76 43
0 75 -49
79 89 40
20 106 43
82 126 -39
24 71 1
121 3 -38
139 11 2
76 120 48
127 0 -13
136 108 17
138 82 -10
73 82 -44
86 142 1
35 144 -30
93 131 31
54 39 -36
141 48 11
56 12 -38
128 52 6
80 129 23
143 57 -30
73 19 -44
20 56 -20
141 70 -42
144 7 25
51 64 8
1 16 -2
88 111 -9
122 54 32
56 40 -5
133 90 10
108 133 -3
30 76 1
108 73 -3
135 12 36
54 5 33
71 136 41
63 28 44
22 25 -6
141 86 -43
79 120 -33
122 7 3
38 143 43
10 58 -14
16 105 33
95 55 12
19 72 10
95 17 -3
14 35 -34
140 130 -49
24 74 -22
77 112 -22
99 16 41
62 109 -50
45 88 -44
70 39 15
4 40 -32
84 126 44
55 67 -17
142 103 6
98 54 -39
133 86 -6
126 24 21
68 54 -19
26 29 -13
38 144 -14
75 125 -12
97 126 21
45 142 32
49 145 -25
84 93 -20
110 106 3
143 48 -36
63 106 6
59 134 6
125 142 -29
63 116 -15
106 48 38
33 81 -24
101 2 -30
34 14 11
133 140 -18
51 107 -50
91 57 -47
142 17 25
4 77 -14
6 84 21
5 119 45
119 0 -29
126 75 41
19 12 8
115 123 -30
97 123 17
86 75 11
30 74 -40
9 37 -23
142 44 18
52 121 -29
78 53 -24
48 112 41
142 54 -3
142 57 31
129 127 -36
50 135 -28
6 136 -17
31 43 -20
74 105 27
0 43 20
109 47 35
126 7 -14
126 121 -12
22 85 -44
68 32 -32
67 10 -21
70 54 14
29 138 14
79 3 -9
66 83 -28
119 110 -38
9 96 -2
29 21 -21
145 17 6
96 13 30
43 109 -49
84 30 36
63 1 -4
41 13 28
75 101 25
84 113 -9
9 18 13
90 117 -20
95 94 27
120 93 -21
77 63 43
9 21 -32
135 77 38
