333 2591
303 182 -26
329 175 13
263 113 -8
63 207 -6
112 244 -18
299 111 -37
133 66 12
285 121 20
87 100 32
156 124 48
119 160 -39
190 213 -35
262 196 36
24 250 -30
13 233 -22
326 230 33
71 246 37
300 157 -9
268 107 -43
169 275 -31
143 209 -22
26 0 34
145 184 -39
242 31 21
259 303 -33
165 25 32
176 126 -21
208 217 12
186 300 -31
156 260 -7
35 301 48
193 129 -33
110 74 -17
87 185 48
294 262 -47
126 77 -38
317 161 -15
256 306 -44
326 112 13
196 260 20
238 254 18
152 295 -32
247 79 31
175 234 -7
102 331 -6
190 226 6
302 123 -32
138 329 8
56 94 18
211 93 16
204 253 32
177 75 12
151 176 43
256 135 28
207 42 1
222 279 40
32 126 6
116 292 23
59 106 -42
280 157 7
315 233 39
321 232 -11
300 160 -30
222 135 19
289 48 38
166 84 19
245 327 25
130 88 -41
10 205 3
317 218 -14
124 16 -24
129 93 12
46 309 -30
26 108 -32
116 131 -15
172 263 2
308 193 46
219 142 -3
246 243 10
62 209 6
307 291 23
119 108 1
332 38 34
31 182 -30
94 242 -2
266 271 5
297 235 -26
187 86 45
115 185 -39
319 237 -33
160 126 26
85 146 -24
216 153 -15
307 0 -9
42 249 -29
34 193 6
216 88 -36
117 83 24
90 176 30
66 166 21
217 191 -15
248 326 -36
295 289 40
279 241 -2
125 206 -5
232 145 -32
151 190 -34
195 129 40
117 34 13
20 133 -16
19 277 -28
312 51 49
112 232 44
98 185 -40
245 228 1
14 169 -24
227 34 -2
254 48 40
255 26 41
289 63 6
56 257 -5
85 238 -6
126 86 10
202 103 -19
262 202 15
321 256 -34
311 281 -29
280 332 8
42 316 20
239 270 -43
185 180 23
33 108 -46
112 304 35
39 185 35
319 204 -46
14 331 17
15 325 -3
1 128 16
18 263 41
204 155 18
84 202 -50
65 132 -50
35 271 15
304 90 -41
129 320 25
214 20 -10
140 239 18
89 42 18
200 317 9
152 175 -27
281 108 -48
233 127 -21
61 202 49
200 292 -46
91 133 44
51 5 -28
103 64 -1
81 244 -38
121 93 -32
76 177 -1
296 297 10
257 87 47
239 183 -4
80 290 -24
117 37 41
247 288 -34
39 192 17
101 276 14
298 80 -36
74 197 8
237 194 -16
246 43 21
169 86 15
33 309 16
31 305 -29
252 265 30
276 153 -33
266 329 31
249 109 -3
160 182 -21
292 125 9
289 74 1
322 212 -17
4 152 30
58 219 -3
83 270 -12
238 267 -21
331 173 -43
131 31 -28
23 42 8
275 122 -7
99 221 28
42 256 -42
263 240 -42
262 175 -23
117 189 8
108 160 -2
274 12 41
259 15 -42
313 147 35
250 82 -7
280 305 -37
180 89 -50
207 132 16
128 312 2
183 51 -11
54 128 27
171 102 45
49 151 -23
29 228 3
79 13 15
217 15 16
128 6 -25
173 302 23
249 301 21
58 225 -20
101 16 -19
280 216 -48
74 192 -25
281 27 -10
121 308 37
322 332 -45
282 269 44
246 299 -32
25 206 5
12 279 -2
326 118 -42
301 234 13
126 198 -48
142 30 -47
98 302 33
201 261 38
88 55 43
38 70 -9
123 172 23
144 17 5
277 27 4
137 16 49
307 295 -40
283 88 20
210 222 47
124 207 18
215 267 -50
116 54 -43
278 81 -30
278 227 7
237 68 -13
29 105 38
80 171 -19
118 259 11
195 193 3
92 251 -23
28 253 43
230 324 7
286 236 17
234 304 42
311 78 22
295 220 27
40 237 -10
216 247 -24
326 216 -35
322 276 -15
55 97 49
290 143 9
189 289 35
64 105 -1
115 98 26
101 249 -47
277 250 49
32 38 41
36 154 -47
58 197 -8
85 135 14
3 168 44
82 77 48
14 5 1
67 28 8
250 198 -34
324 182 -4
204 289 -13
1 14 -5
4 330 -25
184 31 -11
26 200 -26
5 48 -46
72 24 -31
16 146 -43
8 145 26
247 155 45
284 120 21
38 262 39
116 90 -15
116 15 26
252 170 -26
217 8 22
187 65 18
65 251 39
269 164 10
289 262 29
276 82 23
198 177 45
98 63 48
80 125 -37
302 288 39
109 96 -7
280 248 -7
199 299 7
314 100 33
235 8 15
262 276 -35
256 24 47
30 64 -39
325 287 -24
114 101 8
190 66 -41
276 198 -15
56 58 32
301 295 -4
134 127 -24
320 255 -21
241 265 36
189 264 -32
281 140 3
317 12 -30
259 286 -21
280 67 10
318 43 16
273 254 -7
130 113 37
34 234 -13
331 1 41
113 4 -41
226 314 -26
237 128 45
35 194 47
164 324 8
23 311 -23
8 105 -3
238 142 -12
87 320 43
7 245 -7
183 205 -26
192 23 30
196 182 -20
87 6 20
217 65 -34
53 329 5
325 92 -3
128 51 25
268 16 -28
29 301 -30
242 176 31
173 103 29
50 14 47
180 136 -49
193 318 5
146 106 6
140 85 -17
85 29 13
228 281 -31
107 33 16
23 259 21
43 273 4
99 54 48
184 95 -1
41 39 35
281 107 23
60 193 -36
247 256 40
54 295 -17
254 226 -6
12 118 1
44 13 24
78 76 -50
213 167 -38
307 216 29
258 148 -25
273 283 -9
311 46 -25
112 121 49
180 186 3
122 201 -12
92 282 48
140 173 -30
233 244 -7
180 85 -45
91 118 18
205 104 40
85 20 -36
70 142 41
223 69 -8
137 66 12
125 150 11
178 57 37
118 63 -22
74 5 -16
88 125 -37
24 52 3
105 193 -27
92 330 -38
175 0 27
62 307 34
33 183 45
158 113 -34
95 210 -18
188 48 -50
205 132 -45
231 168 -44
155 325 37
45 315 -29
270 235 27
243 280 -45
201 132 1
280 283 -19
297 7 -20
71 194 8
120 2 -13
285 194 -23
308 21 -24
161 322 37
281 220 -17
232 314 -5
68 170 -9
138 287 47
53 255 36
328 24 -10
290 309 -36
32 253 -41
9 234 35
169 190 21
46 199 5
44 67 -34
192 25 10
216 250 33
115 72 -24
298 254 6
197 54 -19
275 2 31
283 298 34
7 60 46
137 317 39
4 269 48
284 244 -16
232 146 -10
286 332 39
223 176 -20
203 275 21
228 96 41
157 88 -5
298 229 -5
227 222 9
225 59 4
300 64 30
268 97 -30
255 52 29
165 118 -44
263 128 -19
255 266 -41
330 290 12
194 329 -29
102 243 19
123 246 -7
310 161 -33
162 143 -12
224 2 22
48 256 -5
183 329 -14
231 297 22
263 272 -21
278 164 -46
288 269 -2
298 195 -40
152 132 -25
302 167 -22
83 100 -25
220 87 43
152 31 -48
198 25 -41
312 230 46
201 209 -42
139 99 26
144 285 -32
158 319 -8
329 110 18
122 279 5
193 189 -14
5 3 -10
13 264 -43
268 162 2
261 158 -7
74 66 36
277 179 -28
91 56 31
317 55 47
240 15 18
13 231 32
234 271 -10
118 134 37
71 257 -3
279 273 8
188 32 -29
23 130 -24
101 13 -5
234 173 -34
56 15 17
29 290 -6
59 74 19
43 323 -33
175 293 39
309 178 -16
316 16 17
297 85 26
102 91 -32
110 10 -35
264 203 -20
297 283 47
94 67 -46
102 300 4
93 312 -15
332 103 -47
3 30 -45
273 290 32
6 286 -39
267 318 48
3 68 -36
269 161 40
206 20 36
291 184 -11
194 132 -6
291 312 34
32 75 -5
13 247 37
131 248 -5
171 190 36
