528 5629
397 519 -3
89 354 -42
167 491 2
397 133 -8
21 480 -34
128 113 -7
421 122 14
290 11 38
203 375 7
117 145 -50
35 430 21
111 203 -38
310 378 2
449 57 -35
329 470 -29
389 204 -15
108 337 -11
259 195 1
45 350 43
220 3 39
354 161 11
173 485 9
35 256 10
19 100 -5
309 292 8
467 118 42
166 225 15
511 303 -45
46 176 -44
456 485 5
124 275 -30
519 351 -14
365 473 41
430 14 -21
478 362 -20
210 324 33
20 286 -49
387 46 -23
29 437 -11
331 132 2
459 141 -28
360 484 -38
195 312 -50
43 393 33
70 418 -19
451 376 23
282 145 13
28 160 -41
23 489 -13
138 292 -31
159 66 -8
512 77 -9
149 346 34
444 182 21
479 394 5
250 373 17
298 107 19
300 329 -12
330 270 -49
241 189 -7
174 28 -17
376 371 -36
85 165 -35
294 276 -2
199 411 12
101 526 -40
35 8 -14
221 343 25
167 294 36
138 221 -16
377 489 45
80 264 36
378 165 -28
273 390 15
372 525 -15
22 307 38
387 370 20
214 62 17
399 204 30
266 230 -14
283 504 -22
350 205 43
222 254 22
415 83 -37
205 527 -20
369 39 -30
506 504 -36
441 332 43
297 498 8
443 284 13
447 284 -48
527 275 -24
170 191 20
357 229 -46
500 308 12
94 6 -44
217 355 18
47 509 -46
333 104 -27
394 101 20
106 46 18
473 344 -26
436 304 21
192 342 25
506 511 10
493 70 7
418 276 44
134 163 -9
494 467 -46
161 361 -38
147 78 32
380 346 29
485 197 48
21 400 31
475 175 -34
162 482 15
303 383 44
335 267 29
414 228 42
507 456 -10
177 4 -8
75 260 -7
485 61 -49
42 107 -19
252 117 -20
102 498 43
132 276 -47
384 170 10
117 22 7
463 496 -2
143 125 -17
327 518 43
264 516 15
51 402 6
356 392 37
167 284 25
143 477 -38
138 512 31
140 471 -42
218 3 41
24 4 49
458 324 20
211 277 -3
182 283 26
443 329 18
142 454 1
15 12 -34
159 270 2
385 521 -12
156 239 -13
181 330 19
509 280 -21
136 95 -29
57 403 -49
462 361 48
42 458 -43
347 78 -9
82 32 -49
240 416 -49
264 323 -36
311 385 49
81 475 25
80 82 -37
315 199 -31
49 250 8
477 234 -47
331 386 -37
412 284 -10
280 166 25
480 473 25
364 140 -1
63 445 -21
519 72 16
455 374 -25
436 8 -25
171 51 -24
216 171 -39
8 280 -39
15 271 9
195 210 -34
395 320 2
426 41 5
443 414 8
189 487 41
70 163 34
391 161 44
228 137 33
397 525 -41
432 142 -26
389 517 1
260 127 20
201 274 -3
481 444 -28
252 83 -11
128 19 41
480 524 -7
352 215 30
73 501 16
265 4 -14
524 262 16
306 516 -17
57 519 29
470 396 -5
479 473 -8
500 258 -2
121 61 20
163 396 -42
354 33 42
380 379 -18
129 365 28
449 369 -8
497 245 -28
9 233 -22
457 461 44
209 504 13
43 442 5
205 226 -47
267 306 -13
213 356 12
510 221 -37
283 119 -34
320 142 44
173 55 23
248 468 35
266 255 15
14 172 -12
180 262 -1
321 296 49
493 345 48
422 498 23
285 47 -37
268 24 -17
373 87 39
291 59 26
309 398 -16
148 213 19
445 462 14
454 327 47
447 84 25
124 174 44
360 98 -11
359 376 -9
270 432 -44
232 320 9
114 232 27
78 467 -39
378 255 1
432 403 -27
74 43 17
215 504 -12
266 375 -45
11 124 4
112 297 -46
27 375 -49
18 410 -19
224 467 4
328 334 -43
19 265 -27
50 172 -12
304 136 37
258 118 -12
446 383 -36
451 14 7
136 383 2
76 458 -47
364 258 7
358 525 -37
475 93 -40
253 472 -11
475 447 24
467 188 -39
469 278 21
56 461 -6
326 54 13
275 120 25
371 445 -17
146 311 26
69 278 -45
435 450 -10
54 207 -28
505 363 25
246 320 -8
94 414 49
415 36 -35
283 62 -30
403 317 14
445 49 -1
93 27 -38
264 311 19
6 86 -36
422 34 -5
25 105 44
76 42 35
191 264 -15
230 511 4
412 262 15
499 169 -49
157 280 -47
436 391 -37
287 188 -44
50 235 33
178 114 12
444 479 46
505 101 23
296 1 -21
461 149 -30
302 312 42
213 226 -27
122 163 -2
519 171 -33
10 472 -22
328 317 38
325 196 24
397 149 -10
214 65 27
232 515 38
341 284 37
43 11 -42
26 360 -34
85 102 -3
403 318 -7
140 2 -11
217 262 -5
327 289 -6
483 471 -10
3 459 -29
307 345 37
407 480 35
196 409 28
283 199 33
172 367 -10
518 421 36
441 379 2
517 346 -32
435 119 33
129 316 32
108 326 -2
38 148 31
341 46 -13
391 471 -30
73 517 -46
483 470 27
