522 4688
319 295 -18
406 255 -47
417 149 -2
103 422 -13
172 480 -34
11 262 18
473 303 29
270 33 -29
277 141 -44
6 170 4
210 118 13
442 286 34
75 282 -23
429 36 -36
447 449 -15
287 105 -19
451 421 -10
212 438 -24
405 102 39
64 126 28
94 85 12
9 291 -24
257 245 29
313 91 -41
90 379 -33
28 90 -45
343 368 -50
165 348 -2
399 396 38
238 41 -20
470 221 -22
467 390 -9
322 293 3
453 104 -23
77 401 -11
458 387 22
301 377 42
287 501 35
298 65 -23
476 85 -28
127 66 49
455 130 40
78 261 -37
462 107 49
274 11 7
138 309 3
483 519 48
82 243 49
201 249 10
305 16 7
293 294 -12
303 208 -26
168 225 -13
270 25 35
498 393 38
364 41 1
297 430 -20
316 157 4
456 320 5
387 394 -25
175 415 26
435 90 20
123 465 24
187 414 -1
15 428 -20
314 422 25
269 86 10
36 368 8
223 12 43
45 378 -21
209 154 34
242 313 -10
422 390 -14
123 101 -3
109 235 16
508 252 -49
148 90 -17
477 178 23
0 138 -35
246 139 -36
324 336 -22
111 257 -19
85 353 -44
416 148 6
124 218 -6
383 310 -48
253 394 38
407 298 40
88 204 -46
352 125 -31
200 335 -37
260 290 -8
233 314 -4
351 153 -8
512 298 -19
512 508 35
399 62 -14
61 410 17
140 348 -16
445 214 32
137 56 40
336 17 35
316 470 -7
134 142 -41
193 248 -10
428 171 -2
327 326 19
80 366 36
136 246 45
219 170 -32
362 57 12
356 129 -38
488 129 29
216 437 -8
517 373 -3
493 353 -33
196 366 9
2 221 -50
7 303 11
447 31 9
118 142 19
272 47 -41
55 427 -3
518 108 -13
500 425 10
150 257 -24
512 57 26
47 4 43
451 286 -34
12 469 -9
299 251 15
122 39 -21
412 75 36
34 461 -14
380 409 13
302 451 16
283 69 -8
312 130 31
275 506 11
406 83 26
416 299 -41
387 121 -34
33 285 -16
191 487 31
453 493 25
216 194 6
63 229 -19
441 480 43
162 484 28
193 46 40
340 180 2
237 355 49
4 435 12
251 365 18
466 164 1
243 372 -32
392 497 -48
120 157 -9
472 375 -36
457 248 -48
196 440 -27
82 277 41
337 460 27
495 29 17
372 37 17
194 467 -21
270 98 -18
236 438 -15
512 271 -49
395 438 45
418 515 23
10 158 -10
352 332 -49
265 414 30
54 209 -12
90 230 39
359 164 -18
481 98 -9
514 31 -11
0 294 -39
192 273 -25
340 500 35
86 433 -45
77 375 -38
506 521 36
408 480 -8
205 284 -28
304 71 26
375 235 -16
350 210 -34
413 227 28
486 36 -43
307 45 11
98 450 11
138 427 13
128 208 -11
135 61 9
436 499 -46
504 317 36
234 93 -30
359 447 -13
146 418 37
409 166 40
237 32 12
54 453 40
383 359 30
375 460 -37
204 379 5
357 416 -44
396 113 15
218 190 -24
185 268 14
420 277 -25
219 314 -30
342 197 16
123 201 49
233 489 -36
129 110 -21
137 219 -38
109 285 -30
491 56 48
16 156 49
390 346 -12
145 128 19
457 44 35
235 167 -43
321 150 -13
17 135 48
314 492 -49
386 336 -33
111 36 31
83 226 -10
460 335 21
350 148 15
427 410 6
283 357 -28
309 251 -2
267 425 23
225 441 42
309 322 -43
156 338 -2
71 493 -19
336 20 -33
508 244 49
8 174 -24
123 443 15
233 434 40
514 113 44
62 374 -18
323 139 -13
110 100 -41
53 490 -43
65 355 37
63 484 32
449 205 -38
168 306 31
186 346 -31
341 108 -16
140 515 -24
496 407 -29
300 136 -45
202 481 -20
108 2 -46
493 485 46
339 323 -41
170 171 -25
363 294 17
30 388 7
474 19 34
345 154 -44
514 375 4
279 179 -33
238 296 36
388 322 -16
152 43 -14
281 69 -24
394 280 2
243 248 30
83 171 23
287 82 11
52 161 -24
487 232 7
3 335 -18
129 75 -27
116 280 -45
73 21 41
105 393 -40
492 488 -48
203 447 -29
169 15 32
431 176 22
158 371 21
375 110 -17
359 423 -11
385 341 -13
132 77 23
334 102 -36
155 67 2
249 143 29
220 12 -28
137 236 -31
43 449 36
63 307 -44
434 1 31
352 257 2
213 431 -5
255 12 -30
0 415 -44
242 208 24
312 46 14
424 399 -9
298 119 48
107 130 22
442 273 39
60 479 -47
46 357 11
314 456 -49
22 238 32
468 264 -38
340 242 43
7 275 -46
212 349 47
271 313 -18
295 373 -27
318 122 -22
389 74 35
183 456 43
116 203 31
335 8 -3
489 356 7
120 96 34
165 79 20
99 209 -25
224 422 8
31 33 -35
47 167 7
463 342 35
345 448 -41
155 389 -4
485 498 32
160 219 -8
374 229 13
22 32 -38
232 330 -41
314 408 -43
471 91 -12
502 78 -28
376 436 -44
70 74 -2
483 29 35
307 230 -47
415 147 -20
515 15 -41
513 230 18
194 229 20
54 182 19
171 390 -24
406 300 -34
449 472 -43
287 57 -6
293 356 -3
334 312 -39
482 352 -25
482 318 33
30 80 -15
392 220 31
359 232 3
20 298 23
438 519 15
245 455 20
326 269 48
484 163 1
454 55 -37
240 391 -18
392 221 -19
365 283 7
47 190 -13
176 228 26
473 497 -1
421 312 34
125 63 9
264 516 -16
125 310 -50
461 499 -46
38 289 -42
515 58 -47
265 508 -26
1 370 24
474 140 -6
352 335 -46
405 380 29
30 269 -27
362 443 -7
53 315 -23
279 520 -18
336 102 -38
359 7 -42
234 39 15
238 100 -2
174 166 12
94 205 -41
101 473 -19
4 25 -34
463 305 -47
89 23 25
237 128 -48
420 264 -31
126 151 -27
63 406 2
2 230 40
46 459 -19
509 455 23
31 342 -23
449 139 -27
145 105 14
387 198 20
429 486 -31
357 455 4
283 344 -10
20 146 -11
203 512 27
177 221 -3
391 468 32
336 155 1
36 489 -46
205 279 -29
315 427 16
433 42 -14
247 373 40
512 192 -50
400 133 33
152 77 -14
271 87 12
497 394 29
383 185 3
268 40 15
134 193 -5
252 135 -44
235 100 -49
455 261 -5
457 475 24
296 260 -44
183 67 44
356 510 -27
506 260 -8
43 143 -50
173 448 43
345 305 40
218 244 -29
419 345 42
77 63 19
108 478 34
387 108 -40
8 66 -32
87 384 -8
53 132 -5
345 166 40
187 483 22
495 210 11
222 302 -27
349 506 -13
421 330 28
148 127 -16
237 369 -16
138 34 -3
318 414 7
324 397 23
432 380 -38
34 331 40
288 409 -47
221 354 19
33 308 16
494 241 -22
103 241 -44
249 492 -11
352 518 -32
134 126 37
24 344 24
435 1 -38
182 147 47
432 484 -22
223 201 33
419 126 9
148 185 40
312 383 -24
72 299 -45
323 75 36
465 502 27
441 465 -32
202 178 -18
43 434 -38
106 264 39
206 364 34
416 497 25
47 98 29
177 421 35
379 2 -38
381 167 12
32 274 -38
99 454 -40
468 491 29
513 42 8
242 198 -50
401 302 -23
184 505 14
517 445 -12
307 323 -32
284 37 4
90 249 38
231 442 -46
45 486 -18
141 207 -40
165 358 48
460 112 -32
30 237 -40
203 271 29
381 102 49
340 386 10
270 330 37
308 252 31
0 125 48
300 282 -21
120 50 -44
169 424 -15
64 310 -18
456 253 -47
436 288 -5
170 368 -30
38 325 11
72 386 -38
65 463 24
207 255 1
440 236 -43
19 104 -24
409 316 25
215 284 29
75 351 42
277 423 -47
432 255 17
39 479 4
188 269 -18
251 375 -49
178 517 -44
91 415 43
462 371 -4
473 107 28
128 266 -42
473 53 -24
441 507 -48
40 109 30
380 520 14
68 86 18
139 270 -22
197 479 31
415 420 29
19 453 -45
252 117 -25
325 397 11
195 448 13
157 238 32
264 294 28
362 287 9
336 324 18
249 81 -46
356 257 -28
336 38 16
146 365 -12
492 448 12
201 176 -16
378 321 -40
295 79 14
414 229 -22
456 46 -50
505 502 -33
517 121 -15
97 324 2
480 310 -3
376 331 -4
316 518 25
499 290 19
381 512 48
244 267 22
409 424 4
363 85 6
264 440 45
411 465 12
361 493 -40
179 57 8
467 196 39
61 232 22
500 93 -27
277 269 46
508 159 8
21 108 -23
291 64 21
270 1 -35
9 120 -6
14 236 48
251 271 22
483 220 29
171 343 45
121 157 39
84 107 46
151 327 31
322 378 18
165 494 -36
228 476 -43
411 362 19
138 203 38
242 464 -7
349 171 -1
328 500 21
488 228 2
125 102 -5
176 167 8
324 296 -16
132 122 -29
347 521 -42
336 358 38
476 220 32
475 16 -21
77 399 18
279 438 -17
151 33 24
295 128 -41
329 368 15
198 227 -3
252 331 19
461 62 -9
375 73 2
84 388 -45
155 116 -30
78 488 39
312 179 23
13 316 25
153 329 -24
220 509 -44
27 190 -17
140 291 19
164 114 -14
78 158 33
63 29 6
146 50 -29
355 273 -50
399 392 12
306 501 42
65 454 5
188 462 -18
270 166 -23
494 412 -5
334 370 -47
43 351 34
515 363 -26
69 26 27
87 4 9
156 194 -33
26 199 -20
452 287 3
34 378 -28
249 429 39
476 488 34
35 46 -31
353 232 35
379 123 -50
506 154 4
227 206 44
68 359 10
365 225 3
234 296 -41
442 313 13
250 268 -45
374 228 16
73 134 -8
126 355 12
298 356 -44
242 146 43
152 396 7
512 212 -44
113 466 34
418 73 -8
68 13 -36
464 235 -36
273 346 20
235 131 -7
238 46 -33
438 247 42
268 247 45
206 395 41
100 343 23
167 59 -39
206 413 -21
152 3 -30
490 441 -14
434 366 5
118 55 -2
420 268 -5
132 244 39
459 511 -6
184 27 -49
0 503 -6
498 88 30
293 295 -3
361 496 -47
393 117 4
237 378 41
87 266 -18
94 479 -23
387 343 -13
449 371 -45
453 478 33
499 107 -49
350 449 48
246 285 -36
17 351 49
41 201 -32
98 438 13
425 377 18
240 15 -28
284 126 41
230 78 -30
187 287 25
132 32 31
56 347 20
175 181 -19
480 160 -25
76 226 47
350 271 -26
180 467 33
399 303 -42
305 157 25
49 483 -35
80 439 39
99 226 18
421 259 -30
345 464 -5
453 320 -44
57 48 -50
151 8 33
333 152 -28
514 271 7
332 295 38
372 190 27
424 30 -35
351 287 -43
7 481 27
455 485 34
515 352 -46
144 508 -13
69 416 45
520 415 -46
188 2 11
435 151 24
466 3 27
64 411 -7
16 138 -20
64 209 30
130 296 1
75 86 -39
239 58 -18
392 117 35
272 442 35
57 364 33
416 2 34
16 307 21
442 154 6
5 201 20
453 5 -4
151 421 -25
390 271 31
194 267 41
143 122 49
54 235 -31
179 197 -3
215 289 37
81 89 35
178 411 -34
341 330 -20
134 130 7
387 271 46
427 371 49
58 428 9
446 398 -9
76 189 -49
153 82 -14
225 345 -34
508 107 26
77 376 33
242 39 -5
364 239 -19
70 310 -47
21 319 24
81 13 -25
71 212 1
100 381 -3
4 161 -6
241 165 2
334 464 -44
176 376 31
174 266 -2
503 325 -41
47 361 -36
322 315 -6
19 432 40
243 118 -40
435 266 34
283 48 -6
510 394 8
202 362 13
154 351 -45
454 467 -38
25 375 -36
90 268 13
84 442 -13
66 136 -7
202 70 -13
307 20 35
495 376 -31
178 332 -31
429 159 35
44 145 26
27 431 31
357 94 42
501 77 10
210 289 43
192 145 -29
443 184 1
503 22 -3
427 143 -19
329 307 -49
243 293 23
369 102 17
62 65 -8
86 291 -9
144 177 -28
121 498 8
386 430 -31
113 261 28
165 179 3
262 279 -41
445 89 -28
448 488 38
374 390 -30
93 514 46
183 84 -42
209 268 30
194 482 -39
437 521 8
362 74 -2
363 479 18
281 311 24
195 376 26
211 501 -35
343 156 -33
400 432 10
52 102 -1
425 41 30
477 510 11
1 336 10
194 344 23
455 144 -36
20 345 -44
466 134 1
96 169 -36
70 103 -39
420 397 48
398 295 -6
124 441 -39
393 310 -32
46 417 -11
33 255 1
135 14 -2
80 387 -18
412 399 9
40 462 19
39 415 -27
411 219 -17
259 378 20
80 175 11
268 20 -39
310 349 -46
220 68 42
426 384 11
99 175 -24
377 190 -8
189 406 21
160 505 -18
414 355 -1
53 326 -42
176 140 -8
463 66 22
30 57 30
478 1 26
451 125 -14
275 2 15
475 407 -34
43 231 41
206 378 29
473 87 -43
113 337 27
50 493 -43
174 316 15
1 379 11
41 514 22
331 66 -25
464 154 -25
375 225 -47
61 359 12
181 390 -48
54 411 25
422 11 12
6 352 -7
76 399 5
219 186 -27
246 178 -22
495 350 6
143 430 -18
420 216 -11
395 347 20
381 24 34
356 254 39
162 77 2
46 492 -16
475 520 23
398 197 30
320 438 16
73 501 -48
450 68 -16
422 502 29
3 108 43
349 500 -46
162 333 39
471 98 -25
138 267 44
19 381 -29
39 1 43
465 67 19
295 179 12
351 511 27
290 324 43
423 435 -31
349 511 -4
83 360 42
521 375 -46
366 148 49
48 269 -3
471 61 16
282 69 22
432 400 -17
70 35 35
114 119 -10
64 307 7
86 246 16
127 3 30
268 191 45
520 355 -5
68 125 -20
219 70 -36
18 306 -10
217 112 -23
36 184 -16
221 149 26
118 521 40
386 74 31
245 86 11
515 187 25
90 146 -41
260 410 -28
449 166 -19
319 464 -35
458 364 21
102 182 15
134 447 -33
319 118 7
208 230 -26
179 98 21
62 175 27
45 79 36
162 358 49
87 411 -42
48 360 -12
4 159 11
457 171 46
407 217 -24
48 350 27
251 88 11
142 392 32
313 74 -15
182 198 20
348 433 4
182 269 -16
39 114 11
506 328 32
142 165 45
212 196 24
36 300 41
22 278 -17
349 271 -18
499 94 45
200 160 -2
36 283 -41
30 451 -3
329 72 48
38 350 -50
418 245 36
391 197 4
252 96 -12
119 412 25
275 472 -45
