544 6927
369 127 4
262 298 -23
340 525 48
537 189 10
399 531 21
386 219 1
147 46 15
540 511 19
384 23 -33
1 542 38
100 45 36
90 98 -30
479 255 -31
66 350 45
317 251 41
513 89 29
171 272 -4
87 192 -46
409 89 32
303 393 32
371 235 -37
229 375 12
184 449 -36
453 69 35
422 235 -11
112 109 8
412 523 30
512 427 -50
195 183 46
60 118 1
74 149 -18
302 104 -43
290 442 -23
503 122 33
35 131 8
164 268 -17
165 376 -22
411 294 28
292 140 35
246 49 -1
103 387 -35
248 153 -45
73 286 -14
456 471 -10
520 19 18
23 46 -26
258 224 42
393 157 -3
378 380 -13
193 499 34
56 478 -39
135 164 15
114 288 11
327 333 4
360 234 -12
100 77 -32
470 301 5
67 430 -50
34 6 48
368 532 36
360 169 -45
163 220 -48
101 327 38
312 464 15
181 401 -31
111 71 -7
418 283 -8
36 370 30
69 329 41
297 239 37
210 307 -41
166 31 -8
7 213 17
57 247 -38
254 133 30
437 242 47
224 494 -24
211 274 -38
371 465 5
385 410 9
248 152 2
505 272 -5
326 236 -13
328 468 -29
138 152 -8
66 206 31
115 450 9
271 270 -9
46 11 -32
389 320 9
405 316 13
245 129 24
396 505 -6
503 164 -11
458 74 -13
489 49 7
391 175 27
344 12 -36
462 66 47
483 267 2
427 531 -33
533 15 -30
505 239 20
55 99 29
29 378 30
463 276 -44
318 14 36
429 368 -9
518 125 -9
418 517 -21
266 153 -34
277 173 -24
163 530 18
168 244 -33
159 79 34
0 406 -28
117 223 1
356 405 14
468 276 19
114 484 38
200 400 -38
98 64 -40
50 410 27
443 206 3
266 18 23
164 520 -8
468 74 -33
492 325 -31
242 288 11
64 518 -30
258 420 -19
110 148 12
242 225 -50
462 99 -47
211 330 -7
438 121 -37
195 156 16
71 398 32
327 292 8
188 76 -11
532 299 23
143 130 -41
70 69 -19
115 242 -29
342 405 22
540 59 27
319 51 42
410 197 31
335 512 -39
151 350 -33
39 108 9
24 459 -41
257 458 -4
39 170 -16
373 12 -47
110 312 11
255 224 -12
85 518 -43
383 244 -33
430 74 41
84 399 30
371 528 -36
60 205 38
177 392 38
439 160 -30
447 360 36
95 274 44
206 159 -42
343 425 32
108 127 23
467 500 15
366 194 -14
454 517 12
264 231 -4
64 448 41
196 37 -42
206 77 -45
64 128 -2
290 36 31
258 93 11
373 71 -35
199 133 16
329 375 4
526 222 -45
406 292 41
543 57 -31
218 350 -37
442 122 43
407 153 -27
232 499 -34
218 538 14
40 394 -49
379 39 -6
503 264 7
57 163 23
374 347 -47
179 280 -31
438 242 -6
396 464 30
307 11 29
138 452 44
288 394 43
48 367 8
314 279 -39
375 143 37
278 470 43
22 482 29
389 6 36
0 416 1
259 333 29
164 187 -24
3 418 46
98 358 3
501 319 -28
63 219 25
258 266 -39
118 490 30
540 251 -7
332 176 15
92 302 -37
342 221 6
42 51 49
189 18 -15
458 252 -33
454 103 35
15 323 -2
336 162 -37
202 223 18
183 401 -18
182 279 -26
284 199 46
21 80 -32
461 120 -48
328 466 -22
236 270 49
234 43 8
328 471 -35
388 211 -14
501 420 -16
89 108 -35
136 279 -49
0 91 -23
523 474 -38
85 474 -38
338 477 -30
168 178 32
472 253 3
33 328 25
280 441 -45
473 400 -49
430 279 -48
413 133 -16
254 303 33
34 448 16
355 143 -18
182 433 -19
511 171 -5
319 136 -23
483 1 -21
176 216 -27
503 78 -27
58 363 33
457 162 36
280 194 -16
194 216 -50
72 504 -29
143 315 21
466 304 -33
105 409 26
132 100 39
108 169 -18
516 171 35
229 192 21
83 506 -14
69 470 -38
230 253 34
381 540 9
164 95 3
111 363 36
498 289 13
140 137 -3
429 298 -43
389 2 -3
443 329 -2
491 327 11
23 523 -3
104 277 2
403 177 -17
293 387 -5
63 282 33
131 177 45
126 75 32
127 28 11
543 123 -38
57 79 6
19 319 11
444 263 -6
229 211 22
336 176 -40
4 115 47
53 52 -14
168 491 -24
196 366 41
386 536 -14
218 22 -20
253 332 -25
531 247 -42
421 159 -44
208 487 -42
272 414 38
200 93 31
207 543 -8
240 530 36
53 326 14
335 272 -8
536 137 49
289 147 -47
165 131 -50
316 148 5
365 370 23
315 130 28
494 460 -40
256 406 24
313 357 -35
128 502 -5
523 208 -3
370 513 44
271 523 6
352 524 27
315 402 30
382 87 21
135 63 48
304 15 18
180 200 -38
116 355 4
332 411 40
143 506 -5
95 376 1
311 83 -10
350 513 -40
254 353 -43
199 407 -28
169 331 49
27 527 47
355 503 11
531 70 23
312 156 30
98 74 -49
257 17 34
475 18 48
271 378 2
153 205 -42
350 111 -12
94 176 -11
483 212 -28
309 406 31
346 131 -2
57 283 -36
416 230 25
415 470 -12
496 435 -50
59 179 -40
280 402 27
283 315 36
19 354 36
61 442 -24
432 534 -29
173 516 -5
303 435 -45
503 149 33
176 350 -42
30 169 -5
131 149 11
342 68 24
12 1 -25
227 268 31
223 259 22
337 423 9
187 49 -45
133 296 34
102 11 16
450 374 -20
476 19 34
163 124 5
458 119 -1
217 292 -30
168 23 -50
220 188 -47
168 529 24
500 473 41
160 393 38
369 316 37
263 72 -16
348 205 -34
367 130 17
218 215 40
463 254 -42
53 529 46
211 48 -44
278 45 5
369 63 -31
375 419 45
143 275 4
121 80 11
136 194 -32
207 427 -12
210 435 -13
97 227 49
381 164 -33
341 476 -17
332 351 -28
141 399 41
520 266 -34
479 139 12
87 380 -25
187 326 38
13 452 -2
266 426 -18
442 242 -47
294 395 -8
424 38 6
365 246 34
368 443 -36
67 182 32
77 267 35
324 147 -22
14 369 -30
96 92 13
373 208 43
477 385 42
105 506 15
160 436 -25
537 498 -12
11 111 45
254 123 33
94 445 43
234 173 34
244 319 -40
37 451 -16
385 313 49
66 168 -38
5 523 27
177 8 -46
281 201 -26
276 526 40
66 8 -47
205 40 -36
196 362 33
253 211 -34
113 510 -29
35 62 16
323 88 -6
136 45 17
31 331 9
342 540 -32
140 304 23
227 2 35
347 396 36
518 498 -42
252 416 35
329 468 3
155 331 -33
326 333 36
23 414 25
462 360 8
456 161 43
130 364 48
534 46 -15
519 271 -13
362 323 12
62 290 -16
506 360 -44
527 451 -26
416 369 -1
407 265 -9
79 349 -42
92 521 16
428 245 35
247 241 -4
463 94 20
36 436 45
526 413 -17
286 541 -12
358 494 49
438 81 49
411 478 -1
113 50 37
539 274 -20
250 100 49
206 238 -39
203 272 43
311 60 44
77 280 -24
517 298 -12
260 381 -35
205 154 10
170 378 15
386 442 -49
195 274 -9
261 285 -33
132 277 -23
248 179 -40
289 203 -10
330 412 26
356 166 41
43 375 -5
260 180 24
368 510 -19
90 62 26
189 428 -9
348 155 -43
216 223 2
122 176 -45
405 123 4
197 532 27
102 79 -3
527 386 -40
258 254 -31
518 543 20
409 402 -7
232 455 12
486 42 -21
8 173 -2
510 158 46
387 18 -21
22 1 -26
156 105 36
69 531 -23
194 524 13
38 127 -39
405 281 27
476 355 42
272 238 -43
491 167 29
38 460 -2
130 520 -21
536 210 24
385 273 -1
161 534 -9
251 163 -6
43 203 -14
339 26 -17
148 478 44
362 479 15
148 221 -20
449 400 -19
73 322 4
453 490 16
130 462 43
452 481 -30
225 281 -28
169 340 -34
537 67 25
373 359 32
85 127 21
470 47 1
253 336 -45
372 282 7
307 470 -26
29 170 -2
132 47 47
174 410 44
345 368 2
445 242 -11
192 409 3
382 0 29
247 466 -43
501 15 -34
526 89 15
156 8 7
238 27 30
443 160 -33
486 197 32
220 197 -9
488 522 6
403 123 -8
390 112 -10
86 137 -4
284 37 6
386 524 -17
293 98 40
76 151 -45
424 159 21
522 464 -50
58 433 -45
113 495 34
146 26 -19
440 533 -11
79 16 26
236 29 -5
420 531 -50
193 185 -30
206 333 33
164 263 19
394 195 -42
211 454 25
334 129 37
351 58 -50
499 330 8
302 270 -37
322 423 35
107 24 30
297 110 11
443 79 -10
134 151 -21
166 7 -31
373 202 -26
220 525 -26
430 340 -10
513 65 -29
443 107 -21
267 432 -45
501 457 21
135 188 40
214 508 -39
103 353 -22
296 59 2
420 126 -26
377 521 -13
240 205 -49
373 511 -11
10 103 29
171 425 2
124 158 -31
507 275 -47
406 354 -17
6 350 15
425 89 33
23 82 -19
248 49 -10
275 382 -13
442 33 37
336 457 18
55 188 -31
204 157 44
134 399 29
327 14 5
315 478 -16
438 202 -27
84 115 -24
391 503 -25
365 469 47
130 30 -3
171 242 -50
430 240 24
161 492 -27
424 444 -35
365 325 30
189 174 28
221 527 -21
328 474 29
331 499 -30
490 9 16
154 210 -13
261 166 -49
154 51 22
263 206 -34
303 198 -36
327 524 -49
429 138 25
438 537 29
22 417 -24
341 541 -39
36 164 -31
20 265 8
46 17 -48
276 114 7
138 121 -1
199 245 -4
168 357 40
296 22 39
421 39 -12
269 164 -11
38 352 42
109 42 -22
429 111 -10
139 67 19
358 260 2
441 107 8
231 22 -43
215 375 -29
517 383 -22
217 119 -43
499 482 -21
10 505 -41
391 348 -11
46 245 -20
297 341 35
238 8 45
91 464 9
395 538 -21
10 242 -38
232 34 31
4 519 -1
308 272 -33
153 467 -1
298 468 31
411 339 -26
542 58 26
370 299 -11
96 57 34
185 377 -19
454 27 -1
315 326 4
189 263 37
185 128 36
216 381 -11
351 34 -22
393 140 -25
386 126 -40
422 374 48
2 177 -23
113 448 -17
490 169 46
457 13 -18
501 310 4
435 91 -47
382 95 -35
448 418 30
114 161 -42
172 367 40
167 219 30
396 212 44
203 175 15
297 344 44
400 62 -47
237 69 8
69 522 -9
239 471 34
171 477 27
356 97 -32
330 321 42
527 293 21
57 212 -41
236 68 38
259 332 -7
497 460 18
80 366 -3
158 353 7
236 136 19
227 314 -8
416 88 -39
266 135 -2
361 147 -44
519 374 39
535 10 -28
276 135 -20
414 460 -33
63 125 -44
107 185 48
442 314 -43
483 209 4
222 237 39
350 292 -24
423 294 25
414 156 8
52 487 -36
260 513 29
507 455 -38
29 252 -18
360 12 -40
483 466 37
414 54 30
79 486 22
213 243 -21
343 253 31
329 245 47
454 31 -47
474 329 19
93 195 -22
224 124 -13
310 87 -46
13 237 14
257 333 6
456 278 -37
277 134 -21
184 382 -49
86 499 -13
24 383 -13
459 264 -5
346 293 -50
117 39 -36
72 34 24
62 176 -24
428 487 -29
56 27 6
494 310 -7
262 285 43
77 526 -50
59 482 -5
111 255 -32
50 369 17
64 316 37
151 506 -34
314 134 -15
445 40 17
57 243 23
354 115 15
536 29 -38
185 269 -27
256 395 -27
432 143 23
166 475 -7
382 207 29
437 217 -33
8 529 -49
525 343 1
439 250 -24
122 320 8
331 379 36
176 491 13
146 106 9
310 128 -21
15 120 -12
12 463 -44
362 387 42
414 288 26
411 1 -49
359 536 -49
443 323 -39
87 193 -6
8 355 -13
422 277 -11
9 32 39
158 392 -19
187 325 37
490 302 20
373 246 18
369 335 40
170 400 38
220 64 21
229 32 22
144 209 17
306 145 -5
364 415 -27
439 463 37
100 344 -7
378 289 38
66 402 24
522 320 -27
495 44 -11
403 525 -40
17 239 -9
492 484 39
451 310 49
92 118 -10
349 273 -34
127 394 -26
76 34 4
277 415 33
430 424 33
77 404 -24
94 53 -29
68 324 -32
158 183 34
111 525 5
269 223 36
90 361 -38
210 188 37
41 259 14
106 386 20
514 250 33
326 261 -47
53 310 -49
256 84 41
61 167 -44
220 259 6
261 167 22
499 392 -29
115 2 22
73 354 7
238 1 42
126 434 -36
267 128 48
388 66 22
328 111 -22
462 463 30
324 50 -21
499 456 26
123 386 -30
71 10 29
355 454 -33
60 341 -43
220 260 -16
346 516 15
340 518 20
429 416 -7
222 230 -12
328 20 -30
374 179 23
273 39 18
12 139 1
63 501 -40
534 262 -14
120 72 45
91 183 44
183 5 1
133 204 -7
42 54 -13
517 96 23
144 82 41
237 517 -4
48 526 41
408 24 24
531 184 -48
422 257 33
262 176 4
278 219 -7
363 110 -40
14 414 -17
41 339 18
222 323 15
167 231 -9
543 297 26
529 270 30
279 540 -25
259 504 -25
115 297 13
23 433 27
327 79 -5
298 9 -9
398 163 40
328 35 -2
132 243 15
387 258 -40
472 533 19
46 48 15
433 16 -33
16 45 -48
508 84 -18
208 481 5
397 364 -43
475 182 2
315 463 -1
275 13 11
108 171 21
303 331 -36
84 292 2
386 390 -42
375 287 7
457 56 26
281 285 -48
53 330 -4
170 227 17
468 293 33
344 317 37
342 525 -26
17 522 14
188 118 43
458 412 32
198 231 -47
392 126 43
290 294 43
516 379 -35
263 40 -21
309 298 48
118 168 -6
256 472 -34
475 381 21
203 65 -13
202 131 41
79 74 9
50 357 -14
356 320 -42
106 528 27
518 400 -6
106 188 -29
515 183 -21
113 251 27
298 267 -32
55 75 10
493 366 6
447 346 -9
481 52 15
11 467 -46
235 108 -1
110 22 48
190 432 -26
503 157 4
229 409 -43
140 284 9
176 487 -26
56 167 11
229 395 2
170 39 -18
528 27 -5
277 436 -47
463 517 21
90 406 -26
110 350 22
365 89 2
1 228 22
95 204 -11
63 484 38
279 232 44
404 412 -7
358 145 45
333 255 -31
297 387 -15
245 488 -33
186 75 5
99 81 26
322 198 -7
9 104 26
252 514 -33
300 281 -32
101 491 33
473 438 43
14 284 -47
2 538 20
207 341 27
286 70 -24
416 373 2
216 331 -12
251 2 21
526 391 -40
526 497 -32
192 101 4
525 433 39
220 358 10
253 465 -28
464 448 -19
463 260 -2
443 3 -41
455 269 -25
234 454 5
118 300 -18
90 243 42
140 70 24
477 444 13
351 74 -49
148 506 -29
508 225 -8
239 244 -44
232 280 31
109 106 38
197 118 -11
36 249 -41
309 175 43
481 419 39
518 525 -21
385 512 -42
457 459 -14
543 176 -10
246 305 -12
178 432 37
7 273 34
250 323 -34
281 230 18
338 470 45
395 249 5
71 437 -2
168 350 31
209 112 35
16 46 -43
490 229 19
68 306 -7
440 411 31
232 507 -19
178 147 39
448 499 -44
529 131 22
91 360 -47
429 481 31
528 231 -50
426 367 -19
293 363 20
286 175 24
218 185 10
384 239 -38
184 483 49
18 57 -49
543 112 -4
193 395 -2
466 421 7
314 310 25
398 521 -3
306 17 37
451 130 -13
90 86 -5
238 329 42
376 35 -46
262 489 21
136 159 28
238 434 -32
59 3 -45
482 398 -38
184 45 -18
82 318 24
237 324 48
518 533 -15
347 398 19
68 177 -3
198 336 32
368 287 4
253 528 35
254 533 6
413 491 -26
154 77 12
22 503 -2
363 55 -18
72 498 -48
56 498 -17
184 113 -4
46 408 -8
35 241 -39
220 403 -26
37 456 -16
101 108 -19
108 226 27
27 28 31
168 291 40
542 264 29
441 429 40
394 64 42
520 55 -6
90 470 -15
0 400 -3
497 472 -21
525 62 12
181 379 -34
330 518 39
353 510 -48
180 364 49
297 399 1
412 332 44
297 461 -22
29 392 41
121 1 -35
427 38 37
237 192 -48
342 318 21
146 428 -2
162 73 -10
320 365 -1
43 443 -17
435 514 -16
186 411 -2
272 37 -23
373 122 5
246 186 21
414 349 22
359 146 -22
517 3 44
80 418 12
257 369 29
26 180 -22
243 219 2
27 164 -1
325 319 -26
353 161 26
80 317 5
347 478 43
83 346 38
527 512 36
364 240 23
102 74 -50
