492 7215
99 272 2
194 444 12
45 171 14
305 85 -26
463 174 49
363 176 19
480 181 24
489 95 32
271 402 -2
76 137 36
159 101 -2
256 434 45
356 47 -27
233 443 38
435 52 -20
220 75 -10
358 173 32
57 489 42
169 42 11
135 259 23
108 324 38
469 225 32
252 318 41
228 410 -34
467 334 -39
455 10 42
266 301 48
318 225 -37
26 108 -12
416 188 -36
485 439 36
310 185 3
33 190 -23
55 406 48
293 58 -46
50 365 27
383 481 -28
232 323 32
304 92 -38
256 393 -21
422 341 -39
386 318 17
38 393 -46
27 274 -7
109 176 4
174 176 -21
340 165 14
374 25 -5
453 113 3
120 412 -37
48 156 4
273 199 -23
79 206 -48
241 356 9
142 380 35
53 290 -26
405 98 -5
461 239 15
129 316 33
186 296 20
301 321 -1
360 214 5
254 304 23
64 383 -32
414 114 -2
395 333 -44
154 362 -42
281 310 46
314 169 -30
286 407 20
214 219 -41
186 126 -37
244 464 22
82 339 19
409 486 37
316 62 -48
10 0 -1
185 205 -21
211 361 48
91 90 25
42 187 -32
462 391 15
263 460 -48
380 385 33
224 277 -9
408 146 -4
360 367 17
245 199 12
409 126 47
312 233 5
445 230 -25
291 443 15
148 158 -36
400 125 48
134 188 34
373 415 47
167 211 -16
469 392 -39
387 317 14
131 325 34
292 219 37
439 172 -38
356 27 -3
474 293 -3
433 423 -16
173 196 -46
454 392 -25
217 137 -14
354 349 -12
25 247 -45
154 303 47
369 236 49
131 427 -44
292 476 -35
296 309 17
295 428 29
383 282 -31
239 430 -12
224 312 -26
388 211 33
292 460 -42
416 151 47
57 78 -12
383 358 18
304 56 23
395 417 36
34 468 -25
207 126 -36
328 367 21
461 434 45
31 362 2
247 459 -43
387 393 40
111 465 28
93 251 -12
66 10 2
399 272 -6
473 303 -38
466 34 34
116 178 -23
333 410 -16
50 182 -22
487 216 -22
215 3 13
428 122 -45
209 182 -27
63 265 9
332 372 -11
408 76 -34
242 250 39
437 110 38
65 247 -5
484 29 -37
175 447 16
23 77 -20
436 24 20
169 334 -1
458 224 -43
315 184 15
207 487 33
62 65 39
234 388 23
228 248 47
39 339 10
403 210 17
30 405 -34
217 294 -19
31 216 8
30 373 -32
318 253 -17
40 309 14
437 92 -47
96 229 44
314 468 -48
35 231 42
364 250 11
47 121 38
129 267 -47
444 197 -46
226 20 -43
217 167 25
331 304 15
460 153 23
197 168 46
83 61 42
272 295 -27
414 419 -8
117 478 14
297 428 18
188 143 -41
141 245 30
380 296 -41
2 349 42
441 154 -8
8 477 18
33 226 -35
403 3 22
279 28 28
69 413 48
69 229 -7
468 299 31
454 370 10
254 292 -4
56 136 -29
363 318 12
123 33 -23
173 216 6
310 489 1
437 345 -39
83 29 -9
140 56 18
288 92 -24
456 479 -6
288 114 31
399 160 -20
80 28 -45
111 7 41
65 439 -34
389 6 10
418 72 39
119 315 -2
379 61 -41
283 387 2
167 291 2
24 383 39
368 99 -8
87 367 30
184 403 9
243 202 22
228 275 -40
275 56 -50
390 266 42
475 334 19
302 425 -42
26 461 -22
149 10 12
93 79 -48
242 175 47
229 188 -32
376 336 14
108 100 18
275 160 -16
292 193 39
94 182 -43
334 415 -22
289 84 38
348 48 -13
219 423 -49
188 77 17
106 19 -24
394 371 30
249 480 29
245 343 34
