331 1808
85 278 5
330 184 46
66 126 -22
299 267 1
137 185 -39
49 28 20
80 181 26
266 161 -1
103 320 -47
148 314 32
174 59 8
279 151 13
116 166 -27
134 194 45
105 95 39
311 54 -7
174 242 38
227 207 -38
122 207 6
276 249 22
249 260 32
57 143 -41
256 78 -9
156 202 11
178 34 -28
135 305 -28
250 0 -50
286 302 -5
266 108 -25
138 160 27
36 228 11
23 105 -48
267 225 -43
309 282 -45
226 208 -33
63 217 -28
195 157 -24
111 320 -4
231 278 33
167 296 7
78 241 -21
101 150 -39
252 272 -19
251 189 33
327 126 30
218 142 -35
23 274 -1
323 217 39
77 39 -17
255 40 23
315 86 10
194 251 40
242 310 10
229 122 43
163 89 -46
220 49 -17
271 144 39
132 18 -21
107 330 -11
50 318 11
78 85 -11
263 126 -9
77 22 43
107 57 -5
70 13 -48
111 67 30
300 81 -11
209 130 12
266 276 28
113 14 2
200 164 7
253 108 40
122 257 21
102 27 46
83 90 19
286 50 -39
6 109 27
324 105 31
147 209 49
201 107 -45
37 15 -49
231 226 -16
74 150 -39
122 101 -49
96 65 -45
251 118 43
108 219 -21
299 87 -19
309 12 11
241 114 10
230 91 25
303 316 29
279 222 1
255 186 -34
165 330 45
245 327 34
5 299 11
25 111 -5
116 287 16
107 109 30
287 284 -31
55 296 -25
166 105 33
61 169 -14
65 83 48
226 190 -25
326 217 -13
121 44 29
234 15 29
120 10 47
141 249 25
299 185 16
54 87 -23
322 156 -7
122 208 -40
108 263 44
179 295 25
31 252 12
312 318 28
146 322 -40
242 182 11
104 150 -8
132 177 20
69 167 -41
324 260 -38
194 269 -30
195 123 -37
98 221 -41
94 249 13
319 44 17
17 191 -7
152 96 -10
280 207 -4
241 147 -10
110 171 -10
148 206 -21
123 324 -9
310 138 -14
195 72 7
9 129 19
92 239 17
253 27 22
261 24 -28
149 75 -43
114 299 -33
21 29 -41
94 21 -3
299 51 -1
29 322 32
128 57 -46
283 195 -22
260 87 -34
325 114 4
268 62 44
90 299 -3
38 283 -22
87 134 -35
92 41 4
179 102 -26
96 144 35
279 211 -6
94 83 10
279 262 -46
159 61 -32
203 303 42
13 299 31
80 86 41
178 294 -17
264 1 -23
229 57 -49
143 26 46
46 190 -30
272 119 -17
18 151 38
142 130 34
222 157 -23
215 61 -17
95 84 9
18 240 41
110 272 -16
136 303 -28
320 119 -47
115 200 -43
96 13 36
150 226 26
104 154 2
46 275 -47
121 235 47
20 83 -42
272 22 -30
231 35 9
74 268 -39
199 179 -48
251 185 -33
143 328 8
283 180 39
244 38 -26
309 130 24
289 101 39
148 79 35
295 228 18
257 69 -8
155 144 10
97 283 -20
263 8 10
237 129 6
280 5 9
79 84 16
149 43 -35
97 263 45
229 247 36
118 153 -16
2 16 -17
237 111 -50
94 69 45
150 313 -19
32 213 33
198 242 5
93 189 35
231 71 46
61 47 13
296 249 -27
221 110 36
263 118 25
181 68 -27
297 276 49
259 95 20
281 272 -17
239 104 -25
181 211 12
230 27 -48
146 250 23
85 84 -30
148 21 -7
279 117 18
152 293 -29
294 193 25
71 200 24
128 239 31
173 191 28
127 242 33
101 208 28
50 284 23
113 125 27
67 316 -7
319 116 41
163 68 -14
283 176 13
276 46 -35
318 67 38
206 93 4
285 148 -1
291 240 -9
201 127 25
300 10 11
301 67 -1
204 21 14
253 103 -24
284 132 49
242 69 -24
99 2 -47
244 239 -35
13 40 41
82 226 29
112 88 -23
207 272 -4
104 54 -42
238 277 -6
106 270 -3
71 128 -31
225 136 31
171 119 -5
228 38 26
213 176 37
278 239 -34
269 33 -50
307 50 34
103 114 -30
107 43 -24
302 63 -17
72 322 45
63 203 12
134 11 -37
1 193 -17
166 38 19
281 172 34
117 271 7
14 46 14
227 135 -34
138 184 30
265 72 8
133 314 7
183 260 -47
200 35 -15
221 273 -48
157 216 -17
215 60 7
189 29 -41
106 113 -48
116 133 1
117 132 8
298 114 -4
199 65 33
162 219 5
101 16 -20
54 231 28
46 113 -9
157 160 -9
134 159 -15
185 126 -12
31 315 20
247 242 27
236 16 43
161 70 -47
58 117 8
179 309 -34
89 60 4
194 256 -42
44 271 43
290 93 15
121 52 41
172 165 -48
316 249 -50
31 62 25
113 118 -2
224 236 10
139 261 -18
292 132 -41
110 148 -30
100 70 5
199 144 -36
193 220 -4
130 241 -13
191 304 12
117 264 -25
249 138 2
12 239 -26
312 92 2
241 178 -8
298 30 35
207 294 -46
17 122 -16
328 231 -9
208 219 41
128 104 6
44 264 28
7 201 -18
312 7 -18
166 6 5
29 57 22
325 15 11
30 99 -15
239 262 42
70 58 -29
144 179 15
164 215 30
220 68 7
48 255 -27
26 228 2
308 213 -8
50 186 19
54 182 -24
46 85 45
111 42 -15
66 135 34
155 38 -11
21 195 8
328 251 -14
250 35 15
212 293 -44
5 308 14
218 197 -23
59 223 -15
63 254 42
4 170 -20
195 320 46
307 42 -48
83 101 -30
70 10 33
193 138 -34
196 39 -19
271 330 -42
69 212 31
170 66 -35
99 120 -22
59 30 45
117 302 23
73 297 -13
298 252 -3
230 43 16
115 85 -18
273 51 -22
110 125 43
243 165 25
194 252 17
278 241 -22
229 29 23
0 99 13
261 318 -19
58 230 -24
208 308 3
318 291 48
320 255 22
15 66 31
0 2 -50
238 84 43
132 156 2
177 92 38
223 305 -18
242 163 -26
155 195 3
230 60 -12
294 214 -36
38 193 -41
154 114 21
66 121 15
151 56 -16
140 35 -9
56 0 -50
220 121 19
284 87 -38
241 158 32
73 19 6
47 20 1
291 229 11
169 233 -34
11 43 25
184 44 -40
294 35 44
126 183 -41
67 16 42
321 239 -32
222 248 -7
140 137 18
33 31 -36
188 106 -49
308 61 -18
146 262 -4
200 149 3
96 69 6
214 326 33
320 7 6
312 217 16
99 254 23
224 316 -5
243 191 46
79 214 -38
220 19 13
192 140 4
215 260 13
61 284 -38
22 141 17
57 311 3
248 308 16
103 305 11
239 317 -23
205 87 -17
269 63 7
202 76 19
131 160 16
43 32 -43
34 106 19
77 118 -47
51 320 -28
299 191 38
140 280 47
307 143 45
77 32 7
23 291 48
133 215 45
252 10 21
176 146 20
18 10 -15
292 308 7
198 223 -42
146 176 -13
62 91 33
2 299 -30
18 123 -21
296 75 -3
110 254 38
59 191 -12
261 134 -30
211 328 14
121 82 1
316 137 -50
248 120 -22
34 87 49
210 185 -37
258 71 12
116 69 -19
201 301 -34
289 95 -38
265 299 37
260 279 -9
3 301 35
4 16 46
229 50 -37
249 232 23
248 143 28
80 247 -35
178 176 -49
214 300 45
63 113 18
45 316 12
48 259 19
19 217 -6
21 209 38
115 234 -41
119 156 25
204 2 17
34 226 -41
324 210 24
36 111 49
160 127 -18
102 109 19
0 30 -40
58 82 -37
10 221 17
3 43 -50
83 63 47
247 213 6
209 160 -39
315 232 42
66 215 22
59 147 28
268 145 23
326 314 -18
31 312 -10
230 107 -37
87 317 -41
131 87 -49
323 69 16
29 283 38
76 299 14
