296 2082
88 288 16
69 35 -38
213 56 48
14 195 -38
116 177 36
173 101 32
5 285 48
147 2 -14
205 146 13
121 13 -14
143 45 24
262 81 -18
64 164 -16
165 150 -29
7 254 16
32 153 39
16 84 -33
67 204 29
288 195 -21
265 25 -2
180 20 -43
82 50 26
85 163 23
165 7 -7
62 293 49
190 125 31
182 146 32
60 2 9
289 7 39
104 233 13
248 41 11
187 229 -46
15 247 25
69 87 49
49 56 -30
279 146 -8
78 95 26
260 200 45
286 105 -34
33 113 34
182 277 -2
217 202 -12
68 272 48
115 163 13
168 59 37
206 53 48
31 198 -50
48 247 46
5 292 17
137 73 36
210 277 -3
267 240 -31
90 270 -33
160 231 -7
53 21 40
167 170 -50
108 235 18
216 242 26
20 237 -7
76 39 24
125 258 -31
253 186 -22
273 125 -49
218 122 45
290 91 -42
139 52 -26
152 87 28
189 143 -24
102 185 16
83 79 -12
91 45 8
249 293 1
24 240 46
113 15 19
130 69 -16
257 194 47
70 254 -18
218 239 15
226 161 -22
120 290 -4
212 159 33
74 270 -27
150 123 -18
160 283 -46
260 9 20
259 144 -12
166 214 -10
273 127 -13
2 79 33
201 134 -17
179 167 -42
50 96 -9
211 81 4
210 212 6
251 58 2
68 49 10
179 128 37
243 70 36
24 0 38
286 39 -24
233 224 -37
221 152 42
7 165 -47
105 148 49
265 23 -6
38 24 -34
72 48 -6
75 259 30
197 83 46
20 249 -4
10 171 48
209 29 -29
199 9 -7
35 285 -18
120 106 -20
38 150 3
271 88 -20
151 287 20
284 88 30
105 237 26
36 276 -10
93 276 -14
246 285 12
180 151 -27
226 263 21
52 141 14
73 212 27
167 15 24
168 10 -3
97 42 3
66 152 -40
164 141 -50
75 282 -18
231 269 -41
295 125 -30
164 0 -22
75 110 -5
220 42 -31
56 20 20
262 112 27
1 29 -10
208 39 43
28 184 29
41 52 -24
244 101 48
113 245 26
267 126 -11
63 150 -42
182 263 6
225 201 -27
3 249 6
186 6 -1
174 39 -19
193 72 16
42 27 -20
28 178 40
275 232 -17
110 87 14
231 95 -21
295 216 44
187 84 6
121 188 35
93 34 -6
123 125 -20
239 169 15
60 51 11
237 257 2
134 85 43
244 161 -44
88 40 -7
143 14 16
246 191 -14
295 208 -10
83 245 27
229 92 -32
179 213 37
245 209 -14
174 111 -2
116 210 -25
201 77 -42
205 114 -41
61 179 43
8 292 -15
17 143 -45
252 76 -10
287 111 -8
199 292 -41
228 200 23
189 103 -14
177 151 4
166 127 25
121 284 -8
231 151 -40
241 283 13
25 252 -20
25 119 22
255 70 -30
244 192 -7
262 195 45
204 254 36
240 153 11
63 59 -36
218 25 -31
241 294 29
200 51 26
59 98 -22
167 239 -4
160 217 24
54 194 -44
109 97 -37
161 94 3
86 63 17
198 68 -12
169 124 5
186 39 -50
164 52 43
156 188 -23
65 169 30
1 44 -27
100 58 25
4 8 2
218 137 -8
30 68 8
79 167 -17
9 198 6
112 227 41
102 172 -31
290 211 -37
248 118 -11
201 221 31
230 217 -48
184 98 33
229 232 43
191 131 -44
125 64 17
73 281 -2
286 184 38
70 116 40
145 39 -50
183 115 46
114 140 -48
206 198 29
161 290 -20
200 71 30
166 208 6
123 163 -9
13 244 -17
98 72 15
53 181 5
253 247 36
56 50 37
194 126 20
7 266 -27
46 233 -16
93 192 31
171 152 -49
109 177 23
121 191 -17
217 172 39
211 62 11
49 24 26
248 191 -17
216 148 25
219 28 -46
35 154 24
289 58 35
276 110 -37
36 202 -15
30 130 42
30 12 -24
279 83 -24
32 281 -2
51 204 -5
287 231 6
73 96 -44
204 200 -44
124 240 -46
77 278 7
148 130 26
104 84 -30
280 204 12
76 69 1
293 284 -20
257 93 14
279 45 19
125 270 -14
284 92 -43
12 122 -3
262 72 6
285 14 -42
159 146 -7
288 172 -11
0 201 12
87 76 -39
117 276 -10
238 86 -48
141 179 -38
209 291 -50
213 27 34
82 93 -7
43 162 39
61 244 -16
160 247 -28
67 260 -1
184 36 -42
107 229 -15
213 19 20
143 24 48
106 58 -19
135 26 -5
44 27 42
191 243 11
123 243 24
78 84 19
172 17 -48
104 23 34
47 217 49
19 224 19
32 239 10
265 0 10
186 283 -30
8 156 -20
125 279 6
147 214 13
154 202 18
8 36 14
65 262 33
242 286 13
93 280 -12
232 174 41
275 181 -40
169 27 41
78 267 -48
17 74 -48
23 161 -28
45 184 -20
146 12 39
40 59 -27
204 251 48
88 107 13
80 161 -33
288 250 -9
155 124 -50
269 140 24
175 198 33
111 158 24
29 195 8
160 172 -19
19 166 -25
117 101 28
111 105 -46
113 141 -42
14 68 20
274 47 14
149 122 33
202 271 11
286 185 -1
220 204 43
59 72 -23
48 55 -7
287 30 26
258 8 27
55 69 -38
211 187 -10
40 54 -41
24 277 -11
219 61 34
211 34 -43
67 227 -39
263 182 44
225 127 48
53 19 -19
288 260 36
59 13 -47
238 44 6
157 45 -32
230 0 -9
2 254 42
203 236 22
233 253 49
77 153 41
211 224 -19
213 145 6
28 241 43
107 79 -34
170 147 26
204 276 21
124 286 -19
33 157 -5
21 215 -50
47 276 -17
120 211 39
46 5 47
89 218 -20
119 38 -34
30 97 -43
24 85 21
250 246 1
278 179 -7
145 197 8
208 167 16
114 44 -3
258 72 44
289 290 -31
193 229 -17
17 281 -28
203 280 -46
172 279 -2
213 100 -45
252 212 42
54 84 41
66 97 -49
269 295 -2
281 225 47
276 83 -20
14 102 17
138 228 -38
207 294 -5
44 205 -41
144 31 46
101 267 19
155 247 -26
121 65 -24
63 152 -50
103 97 10
125 264 14
111 112 5
43 174 -25
198 261 7
170 270 -36
193 241 35
169 293 4
14 290 -42
95 12 3
119 292 -49
175 83 -34
67 148 47
191 194 47
207 223 -8
40 20 11
230 177 48
251 162 28
40 143 39
256 212 -1
125 145 -44
98 239 2
295 49 46
189 152 -20
79 254 13
93 230 -19
172 289 4
148 2 29
191 252 -24
97 25 2
139 265 -41
263 18 -17
49 172 -32
85 156 -8
294 66 -42
181 187 -31
38 280 49
117 243 -35
181 109 -12
244 181 -17
237 157 4
166 168 47
11 195 -6
167 40 -10
75 216 26
252 125 12
156 120 -33
256 240 29
136 155 28
227 124 48
27 130 -28
194 130 -31
92 84 -34
287 192 -9
94 81 8
69 58 -20
158 159 -21
281 199 34
182 251 -17
47 0 36
161 106 -28
286 247 -30
36 109 3
111 263 10
111 132 -8
35 239 -12
48 0 31
263 1 16
189 83 42
129 262 5
292 246 33
117 239 -6
245 264 39
241 280 20
205 8 -39
190 238 -21
27 15 11
172 60 25
170 174 28
287 179 -25
239 184 -18
26 186 25
190 18 -9
80 71 8
168 60 -28
212 89 -24
254 30 -34
169 206 -35
105 38 19
147 182 -23
60 186 36
84 223 -4
194 240 4
55 101 23
126 213 -9
165 20 -12
59 257 -25
223 209 18
91 244 -6
33 0 -27
118 207 -17
196 163 9
254 16 35
141 121 12
125 40 6
151 193 40
73 158 -31
51 249 13
236 195 2
221 126 2
173 223 -3
223 74 -38
144 210 38
147 11 -27
177 170 16
240 141 -31
89 189 21
290 50 -26
53 134 41
256 185 -12
112 274 22
260 171 37
179 236 -40
62 20 -42
228 113 36
149 85 23
2 114 11
131 56 26
31 123 28
213 283 -33
232 267 27
216 90 -14
50 120 7
267 218 2
216 116 -1
165 27 25
267 192 -41
211 142 29
177 184 30
144 55 -16
80 229 -38
6 160 -42
189 54 35
90 73 46
246 43 -18
56 160 1
111 195 -15
128 186 26
39 185 -46
129 196 -29
97 136 8
270 21 10
287 77 3
210 100 -31
17 292 43
256 162 30
7 18 -6
196 259 8
190 258 -33
135 120 -40
33 250 -30
155 3 -45
164 99 27
153 193 -16
119 226 32
170 39 -19
199 230 -11
118 107 35
208 265 -33
22 73 -25
116 197 -25
47 231 -33
198 273 31
222 151 49
36 155 -5
275 109 2
2 20 -46
289 42 8
23 43 -7
227 202 -29
21 81 -29
39 92 -45
201 259 29
109 240 -26
285 54 -30
212 245 -9
228 287 40
14 144 -48
81 48 20
38 225 -50
154 234 12
17 6 -14
210 142 41
224 65 12
37 118 45
278 113 -20
6 283 5
12 276 42
204 173 42
285 252 10
17 176 -45
132 207 -3
271 215 14
145 263 33
84 121 24
226 211 43
149 182 -19
266 274 -36
28 174 1
249 43 33
259 96 -36
174 36 2
102 132 -14
52 0 -28
61 240 -36
272 36 -19
81 17 -30
73 76 -37
211 274 18
52 217 -22
76 23 -2
151 14 39
15 120 -27
192 137 -47
242 210 -3
230 23 -36
115 140 33
272 204 -31
26 30 23
171 202 -40
281 195 -43
157 97 -21
219 225 -32
133 123 21
267 51 31
291 174 41
261 65 41
1 32 35
228 278 -25
274 275 -2
162 64 -33
257 177 42
293 27 -31
50 81 42
205 74 15
90 249 -20
221 142 -33
236 1 -27
225 37 -16
100 153 2
18 264 2
251 66 -20
141 98 33
110 154 29
39 273 24
53 162 -35
6 72 10
141 85 -7
241 259 -20
86 52 42
200 103 8
212 166 17
235 120 32
242 251 16
127 148 -20
287 66 -2
35 274 -33
199 127 36
171 273 8
245 165 34
279 109 37
102 36 49
203 14 16
166 90 40
86 254 30
33 182 -47
95 248 25
110 193 13
83 102 -31
257 176 -31
238 132 -39
253 211 -6
228 192 -34
192 123 -45
230 40 2
104 234 35
152 244 26
206 140 -49
122 79 33
193 132 47
271 103 35
282 109 -22
127 71 4
279 15 -2
115 248 -12
198 85 -16
231 153 8
179 23 -20
180 193 -33
16 139 -36
207 83 1
168 170 14
224 71 6
145 29 -45
109 214 -26
261 5 -48
288 127 -13
188 175 29
81 111 -31
265 232 -33
15 38 -10
125 87 20
117 69 -2
2 45 -31
78 204 -24
98 53 -4
112 198 33
235 14 -8
291 54 -30
235 151 -13
60 46 34
137 213 -25
154 265 -9
288 165 -25
74 142 -1
231 295 -8
87 132 -28
96 36 -3
257 88 -17
122 265 -49
108 277 -40
225 92 48
161 241 11
56 47 43
223 150 15
201 171 2
45 71 -4
219 57 28
217 154 -43
172 284 3
185 235 -40
255 250 24
2 273 49
290 26 34
25 121 35
244 7 10
215 203 -10
188 1 24
82 219 23
4 130 47
161 152 -24
7 160 42
25 284 -23
88 170 43
219 222 12
231 255 23
95 97 11
20 232 -29
281 275 41
269 265 23
63 42 -29
11 7 -31
167 178 -16
92 47 18
37 39 36
292 23 46
261 243 -20
213 226 -23
84 165 -17
59 183 17
157 82 -21
76 290 -49
227 104 9
156 270 24
294 233 48
82 191 14
92 196 -47
291 214 -49
145 273 -13
289 131 -36
122 165 26
149 75 -26
279 218 9
101 261 -6
267 161 -35
241 173 38
274 56 10
93 219 -12
93 198 -33
294 192 38
74 278 -37
143 97 8
129 285 28
159 158 -12
101 208 -16
120 158 38
136 204 -19
174 23 27
29 134 -38
44 267 -13
260 174 -18
147 268 -27
44 117 45
11 59 49
261 62 -11
60 21 -14
40 137 13
248 90 29
93 180 -37
156 44 5
82 186 -34
254 134 -38
30 84 2
90 245 -34
40 56 -2
229 126 41
263 100 -38
267 196 -6
117 217 11
71 294 10
235 22 28
220 53 1
166 32 -9
274 218 -43
77 35 -8
136 156 12
245 221 41
7 275 42
190 168 -42
219 124 -25
99 45 -4
74 185 -16
289 11 37
9 49 41
163 86 29
99 126 21
104 16 -41
16 204 -8
153 22 33
15 54 -1
230 8 1
234 81 -4
75 84 -14
223 225 37
196 288 -49
23 285 45
193 243 49
218 214 31
195 231 34
288 80 37
229 285 31
14 237 -39
61 128 -2
254 91 36
177 277 -42
121 263 -38
72 96 -16
241 133 -25
256 237 -20
221 70 -11
257 9 -43
229 160 -32
201 220 -42
65 268 40
111 227 -45
122 151 -31
77 162 -6
270 245 5
166 164 39
35 230 -1
277 271 -34
185 104 20
6 180 -45
94 257 4
39 121 -6
103 23 -40
256 289 -40
134 116 -36
134 265 -45
2 46 -11
161 261 18
293 21 -9
47 60 -48
268 147 -3
114 10 19
57 35 13
138 239 -8
267 129 -34
237 236 -20
119 194 20
43 30 19
62 13 -46
289 220 -44
182 92 -8
7 235 -14
2 117 -9
273 65 -31
220 285 -3
114 162 -46
279 284 4
266 244 21
75 19 -4
1 249 -36
42 239 20
149 76 29
262 48 21
63 21 -42
172 127 32
276 209 5
45 92 -9
135 199 -3
264 180 32
171 236 49
249 59 -14
173 221 19
250 122 -41
48 103 14
96 196 31
44 99 19
81 13 21
161 267 -19
112 171 4
18 0 -44
225 257 9
211 148 26
80 115 -9
134 269 37
15 221 30
25 218 10
118 257 -14
122 277 42
134 55 13
243 30 -30
186 263 9
75 263 32
284 202 34
177 86 -24
290 204 27
31 70 4
139 251 -4
88 116 48
133 13 40
74 271 7
21 251 -24
195 87 46
5 212 3
112 103 12
33 249 23
142 92 -25
102 190 12
232 180 -10
230 189 -3
141 284 1
102 181 -5
63 130 46
149 153 5
56 288 39
134 166 45
229 185 -29
40 252 -19
278 73 -32
112 54 -29
63 140 27
56 254 2
27 220 6
49 238 24
169 126 38
220 99 -48
207 2 2
230 16 41
63 261 6
157 141 39
69 173 47
252 84 7
271 97 -46
85 193 -42
237 229 10
0 132 -12
54 246 9
264 4 -46
63 107 -14
254 241 -5
229 93 32
3 219 32
172 117 -23
229 103 23
271 250 39
208 6 24
203 232 41
263 108 -4
16 95 33
179 144 -47
36 67 44
47 200 7
165 255 6
118 20 14
197 286 -45
132 210 -37
203 165 -45
161 238 -21
207 243 -5
35 175 17
6 290 33
37 52 17
12 53 36
186 136 3
56 102 -33
199 1 -32
79 173 2
295 103 -33
283 271 10
81 253 10
248 276 -7
119 61 -30
284 53 -21
91 43 -6
219 114 -28
91 259 -9
109 287 -36
288 199 -44
124 68 23
53 75 -20
278 246 23
293 35 -29
241 19 3
121 51 39
87 264 -39
228 166 49
4 169 -49
247 30 4
230 64 10
231 113 -46
268 39 36
145 33 15
216 255 33
7 201 2
43 178 35
1 226 -31
108 126 17
62 282 10
215 80 -41
274 4 -31
95 63 16
61 292 20
255 79 -1
258 167 34
205 23 -13
60 173 39
164 123 -47
241 57 -37
248 98 11
116 191 -14
288 123 29
50 82 47
81 295 -32
89 2 39
19 284 -14
151 24 16
205 57 13
102 46 29
174 292 -27
211 262 -41
66 32 20
25 154 -42
180 206 -25
226 79 -9
162 245 -16
186 255 -29
36 218 45
170 182 -29
101 48 -5
138 181 -31
105 226 -8
176 279 30
273 126 44
0 220 48
98 223 -18
54 285 -11
54 112 -19
266 43 27
224 160 -25
