339 9758
44 186 -29
258 253 33
309 82 -46
97 39 -23
227 285 10
194 176 19
230 234 15
94 279 4
335 45 27
41 301 -23
38 210 -27
99 16 43
188 111 -20
23 175 -21
293 298 7
265 198 13
228 193 -9
117 176 14
100 125 -34
311 48 38
111 250 13
255 110 38
317 33 30
269 174 24
156 46 -20
93 306 -6
11 114 -44
35 223 -41
311 54 41
327 43 43
207 4 17
14 323 19
7 242 -18
296 70 -22
106 108 -34
33 272 -49
113 180 10
241 330 31
29 46 -36
36 33 10
103 134 43
148 195 -26
176 228 27
87 325 18
325 101 -46
305 8 26
284 45 1
110 324 -46
182 31 32
40 90 -6
175 87 -45
119 79 17
26 153 -18
230 70 33
131 274 -25
267 0 -27
16 137 -22
231 299 -35
238 285 -42
300 206 -38
199 135 41
65 323 6
55 251 26
164 261 18
214 236 -36
7 40 -7
308 257 -29
135 133 -50
218 1 49
151 163 -13
17 245 32
215 56 -13
79 301 35
11 196 -22
170 284 45
94 199 -22
328 338 3
248 293 -29
260 291 29
174 121 -24
208 12 25
126 197 -14
153 198 -47
224 18 -37
200 128 -27
15 133 -25
241 76 47
238 188 2
168 44 22
303 5 -26
219 200 -11
258 328 -36
269 103 -30
226 124 -50
296 98 21
327 90 17
303 211 37
74 284 30
252 102 2
260 283 -35
94 245 25
306 83 -35
60 20 -15
181 309 -38
227 53 14
129 61 48
184 206 14
297 118 20
150 8 -2
67 169 -42
102 80 43
81 34 19
261 14 4
112 121 39
135 195 7
232 199 -3
207 213 43
263 233 24
290 326 -7
145 291 12
292 105 -21
111 126 -29
166 263 -38
219 250 -50
145 312 -40
210 201 41
109 206 -16
264 14 2
284 128 2
109 60 -20
25 219 -50
290 309 17
209 61 13
173 179 -24
111 170 -39
84 227 -49
27 77 -28
288 32 -6
232 261 -42
189 225 -26
181 229 -33
164 329 -50
178 163 4
15 22 -26
250 228 9
20 243 32
246 297 -16
295 243 -46
50 143 27
281 256 33
222 157 -20
64 23 44
267 232 31
234 138 2
130 105 -19
323 66 37
317 2 44
145 151 -3
42 65 14
309 121 46
147 324 -44
322 232 31
88 57 -10
230 279 7
187 125 38
175 216 37
173 72 48
5 59 -39
314 192 -26
292 66 6
330 245 -22
300 62 3
186 256 -2
113 281 -25
81 179 -5
21 338 13
328 103 -42
189 239 47
148 84 10
45 220 -42
132 216 47
166 182 23
327 135 8
286 12 -11
312 335 23
234 130 22
27 4 -49
135 270 -41
18 323 -35
127 200 -12
192 146 37
207 94 24
43 189 25
318 29 45
48 214 19
253 207 -36
1 116 -39
206 320 -31
304 211 -50
238 210 -20
64 97 -42
134 58 -35
97 111 -24
250 194 -2
99 95 -49
68 193 41
171 326 -27
179 190 -31
318 31 -8
45 268 36
82 219 13
220 151 27
82 127 -7
213 69 49
188 24 -50
282 77 5
279 285 18
18 207 -30
48 0 39
117 312 5
203 85 -6
211 24 -40
38 219 -40
270 64 -19
194 71 -29
40 107 -9
263 313 34
196 218 -45
198 82 -36
110 99 -35
315 207 -21
137 142 29
323 78 -29
154 300 34
305 69 2
65 272 -42
332 46 -29
220 34 38
93 165 24
240 122 46
212 102 2
214 257 -2
325 319 -1
6 238 8
286 222 -15
190 221 -23
139 138 45
164 301 -50
237 140 -41
110 287 -45
107 203 -18
66 10 23
47 42 20
241 314 -15
17 31 27
136 146 -15
206 175 31
114 310 17
190 231 -26
208 223 -12
33 155 -25
142 325 16
299 201 7
194 238 36
173 40 49
5 209 -14
94 164 -31
13 72 35
205 304 46
283 285 25
160 50 -26
239 225 -40
311 179 24
99 126 -10
204 269 -39
325 282 -31
299 295 46
236 277 49
56 74 25
250 229 43
84 40 24
112 22 -19
34 195 24
112 33 47
119 25 -30
288 34 -31
39 287 -21
35 246 -24
275 36 -50
199 189 22
38 281 13
289 166 16
18 59 42
146 155 33
202 336 10
75 171 -47
239 87 20
41 334 -15
119 222 18
164 46 -17
62 317 34
211 13 -30
231 77 11
279 264 -6
23 284 4
84 179 -1
44 314 -50
150 220 8
68 59 23
172 314 7
43 269 3
101 291 -16
275 326 -20
91 162 17
84 312 48
153 61 41
63 295 18
135 120 -1
299 145 -7
100 171 -42
224 118 15
91 324 17
26 51 15
67 223 43
122 234 -18
295 123 -11
234 336 -48
279 321 -37
148 336 18
172 220 -11
77 168 -1
117 229 -9
146 207 41
266 114 -45
10 261 -8
225 2 -37
40 67 -7
201 83 -32
225 151 -50
198 286 -38
192 222 11
295 34 -37
168 127 43
199 14 -36
23 266 -5
132 27 20
20 295 18
60 207 47
97 128 46
57 296 17
94 281 -41
82 256 7
289 177 29
135 149 14
139 289 -41
103 66 25
36 183 -40
8 125 -30
66 299 19
6 127 -24
223 192 -31
23 259 34
239 159 -18
293 19 -13
25 207 38
274 194 -20
288 162 -22
55 129 3
122 276 6
278 22 -50
243 23 42
274 115 -24
260 192 -39
289 165 19
264 163 -34
72 318 -38
332 304 48
126 37 23
116 204 -41
219 164 -22
94 178 9
255 30 48
46 309 -37
34 322 -25
25 177 -38
198 159 14
193 135 25
322 178 43
104 213 -14
304 309 24
64 315 -43
200 123 -16
258 236 -47
49 103 -23
53 303 -15
17 146 21
224 253 12
100 87 3
319 271 -21
118 53 18
14 70 -35
91 255 -20
324 309 28
284 126 44
164 38 -30
68 38 -17
186 2 -45
166 291 8
30 273 -19
6 262 8
108 179 -48
334 224 24
96 143 44
94 329 8
330 300 -47
77 41 -44
321 112 -14
197 268 -4
241 141 17
32 218 36
254 256 9
305 262 -18
101 111 -36
7 326 -40
260 143 -20
30 45 23
248 180 -22
302 49 19
194 43 -14
138 241 -37
62 118 32
155 21 5
49 202 -22
92 210 -10
79 228 -25
330 223 20
180 308 -10
216 251 -28
285 54 35
107 284 34
152 154 -2
64 76 33
310 162 29
186 21 -38
70 318 -4
201 281 44
263 76 -24
102 66 40
204 324 -50
171 179 10
52 282 -27
307 185 11
17 266 -31
301 122 -50
329 98 3
194 254 42
210 275 -6
89 279 -1
231 330 -10
202 30 39
321 228 36
4 137 -31
165 29 -19
309 117 37
299 200 8
185 221 38
74 60 39
263 191 12
22 247 13
38 205 -26
58 108 14
