710 8153
541 247 45
122 31 -13
398 455 49
314 140 -25
644 649 47
14 562 -5
479 605 21
501 263 6
670 90 26
168 554 46
687 242 -23
635 676 -11
470 282 13
183 462 -42
607 173 -48
90 296 29
463 456 27
436 264 -31
457 546 10
676 103 -10
340 27 24
324 491 43
84 312 -36
449 218 41
515 498 41
69 394 32
441 94 32
229 527 -6
131 25 2
550 41 30
506 131 14
406 356 19
232 47 21
697 669 -34
377 234 49
646 500 -35
292 399 -16
676 96 14
562 549 -29
332 257 -12
537 549 42
428 330 -3
74 438 29
580 88 26
341 674 -41
186 33 35
527 177 -31
643 124 -20
567 87 -38
85 12 38
426 508 -15
171 130 -20
687 646 44
461 368 -18
73 306 9
611 263 -16
407 163 -4
18 377 -22
109 485 2
595 179 16
300 83 2
45 476 4
376 705 44
365 72 -4
628 127 37
540 191 10
109 511 -18
502 195 -11
409 379 -42
499 179 12
672 522 -49
420 68 14
236 375 34
342 423 29
433 435 -8
126 410 24
34 411 48
271 693 -15
5 168 -7
298 412 14
5 249 -49
157 541 5
265 85 -46
653 527 -33
86 356 -5
382 192 38
427 94 40
579 73 17
432 320 29
173 57 -38
145 249 33
448 667 -18
389 67 36
449 671 9
170 242 -3
113 9 11
679 15 -5
419 231 -4
351 473 -30
672 429 -43
112 153 40
113 641 -36
288 53 -37
366 237 -11
387 390 -13
74 436 17
476 475 34
657 42 8
412 304 -23
221 404 -22
210 296 -36
630 274 4
372 549 48
624 182 -20
173 553 49
38 133 47
592 240 -8
74 624 11
400 642 -28
516 639 36
668 189 45
120 461 21
496 93 -44
668 249 -13
629 514 3
592 282 7
337 408 47
363 695 30
364 628 -13
156 59 15
407 323 36
281 484 -45
282 384 44
532 44 -41
287 680 -32
608 268 -33
582 6 17
514 605 -30
639 262 -5
323 554 46
675 568 16
388 475 -28
295 220 37
518 390 -7
442 14 26
107 589 2
119 198 -37
33 638 -36
76 304 40
575 19 -2
406 389 46
146 39 -23
455 215 -38
144 340 -6
411 655 -50
253 498 48
599 529 33
468 543 -10
20 50 -11
345 586 10
670 0 27
383 422 43
327 231 -38
441 303 3
693 49 -18
391 184 -38
123 590 -16
159 66 -20
64 100 -3
94 620 -46
596 532 28
30 111 -10
296 642 -5
361 278 7
222 542 -26
640 60 -12
557 651 16
62 424 41
533 370 49
291 561 -17
141 687 2
652 299 25
298 613 3
358 308 48
232 401 -43
12 692 3
156 104 -32
651 271 -25
610 40 38
366 196 41
178 585 4
689 161 36
427 117 -35
68 232 -5
152 43 -13
321 424 -44
450 134 39
466 643 -8
265 188 48
295 476 49
235 634 -42
205 647 -35
609 559 -18
20 460 22
173 288 -7
426 297 -31
543 161 47
302 86 14
330 134 -20
273 669 29
698 145 24
348 33 20
684 98 -3
265 625 38
648 108 30
188 486 46
127 545 14
631 447 10
376 292 18
480 640 -21
522 700 19
336 453 -8
289 209 -32
233 618 -42
698 590 -25
371 612 -33
704 175 -45
641 491 9
690 29 7
664 145 -18
278 557 -27
322 199 -2
24 707 -25
699 444 -34
175 424 -25
377 134 -2
211 615 -15
704 674 3
210 256 16
177 446 -24
310 99 24
372 545 44
675 1 -12
397 118 -35
465 115 44
668 90 -18
84 428 -26
106 466 -31
633 117 44
427 255 21
127 373 35
403 667 16
284 413 -5
601 133 -22
661 399 -44
71 550 23
533 596 14
60 133 6
584 317 29
469 336 -21
480 54 7
220 65 20
529 16 36
43 458 34
630 73 -43
504 57 9
313 494 38
8 334 19
122 216 -26
58 442 -20
677 236 -13
432 383 48
78 409 41
371 694 -49
191 674 -7
114 321 -29
451 111 -44
32 96 -44
380 514 8
25 560 29
565 172 19
193 138 -7
254 75 32
444 405 32
506 158 26
23 601 3
317 187 33
570 535 -37
549 708 28
365 255 -27
217 517 43
43 150 -40
285 471 1
23 706 -35
527 663 -14
138 282 -47
498 18 -2
314 625 24
409 610 28
147 495 48
200 336 -39
226 493 36
488 617 -18
16 432 -37
45 105 19
388 298 8
180 560 -5
634 317 40
173 124 43
120 581 16
681 618 16
611 15 26
608 319 1
106 281 18
282 473 44
591 197 -40
331 273 -40
210 94 -31
630 144 -24
610 215 11
355 623 -43
531 621 24
416 287 -9
654 521 24
622 438 27
285 701 43
101 509 35
272 689 -32
300 273 -15
58 481 42
641 524 41
515 558 -45
201 248 24
459 403 35
59 225 28
358 235 3
231 274 -10
118 293 -28
547 267 49
108 433 42
170 461 -12
642 706 -22
352 549 46
509 253 41
67 138 -21
401 120 -43
68 80 -16
108 466 33
241 151 -14
606 360 -4
199 163 -25
89 121 -18
149 342 -7
539 10 -32
116 140 -30
267 517 43
282 302 2
13 344 33
107 96 18
196 539 21
399 6 -39
397 322 -35
108 440 -48
241 507 -15
457 244 38
273 155 22
604 3 -7
608 703 37
282 476 18
146 52 -34
5 703 35
200 645 10
74 409 28
180 622 34
141 456 27
643 61 48
435 318 5
492 428 13
33 545 43
18 310 -17
213 154 -8
205 661 41
402 666 22
199 21 -48
252 167 -48
515 334 19
13 678 46
295 540 38
253 190 -45
612 411 12
157 707 -19
79 596 -8
300 488 11
476 265 4
476 664 -43
658 594 -21
392 50 23
455 77 -43
301 524 9
67 281 4
12 326 -16
189 56 -49
478 453 11
441 534 -42
61 228 -23
453 605 -22
30 32 35
62 19 19
685 370 28
58 334 16
242 126 -28
686 84 -3
183 357 -10
204 506 -49
76 435 -34
318 86 42
239 258 49
387 291 -24
247 102 48
306 79 46
265 574 13
454 124 -45
101 647 -33
212 571 -35
564 34 -8
386 605 10
440 441 7
506 188 48
646 604 23
60 689 17
705 279 27
354 256 26
304 667 -44
127 352 11
201 67 -43
192 505 -13
466 589 1
80 661 19
35 507 -40
576 359 30
36 649 -24
600 58 -45
278 509 -22
467 274 -12
292 375 31
318 173 -27
360 692 -20
194 93 27
190 50 -49
495 535 42
242 322 -5
377 264 35
546 299 -14
599 60 -35
366 461 4
593 225 -35
322 140 2
410 174 -28
511 581 33
314 295 27
3 189 -48
496 538 23
507 27 21
566 156 -34
86 484 37
193 648 9
604 619 23
218 261 28
662 118 -13
268 604 -26
594 517 12
85 181 -43
172 39 -21
376 54 25
244 218 29
241 516 24
581 267 16
182 281 28
1 427 20
316 545 17
92 319 33
26 259 -41
675 263 48
365 38 41
688 157 -31
120 393 -26
104 229 -11
400 297 -26
384 247 47
417 275 4
507 268 13
206 285 38
466 629 26
682 214 -39
589 494 -27
625 477 -33
379 468 -29
130 666 -50
141 575 -19
463 56 9
332 66 -31
86 182 45
577 365 -26
377 188 -20
629 307 22
75 599 -20
612 328 -13
308 418 41
369 225 -34
627 660 -17
255 49 3
78 659 8
602 195 10
95 657 47
261 446 -30
629 414 -8
298 85 13
617 126 31
624 476 -45
501 221 -9
509 112 37
217 31 -47
289 393 32
511 578 3
219 449 -32
685 177 42
281 245 -45
609 677 37
270 450 -3
512 327 -11
284 592 -12
606 529 -47
258 567 -24
43 393 1
374 88 -47
704 129 32
479 466 -5
323 354 -13
439 508 15
700 488 2
334 155 -5
628 587 -43
69 595 -40
553 587 -42
420 441 -29
89 446 44
270 37 31
15 617 -28
42 495 -48
697 7 -8
373 707 -49
459 36 -40
66 99 -15
281 545 -12
68 531 1
65 454 -34
273 287 -3
579 79 38
166 32 -19
630 614 -43
609 103 -32
251 569 -26
121 49 -33
94 395 -48
648 544 39
249 98 -48
188 272 -25
636 265 47
621 595 45
222 227 -34
330 177 -9
5 269 -38
628 293 -37
94 136 16
646 445 -32
69 444 34
230 639 -33
342 70 -15
564 302 44
595 709 45
454 260 -21
390 659 47
132 415 -33
508 365 24
376 514 -13
400 681 -15
11 320 -48
646 706 -31
706 57 -29
182 442 -11
238 460 -14
169 88 46
132 319 -19
297 573 8
409 151 -38
520 402 -14
53 297 12
99 696 -39
218 151 27
322 656 32
225 501 -34
261 592 -35
339 263 -39
177 265 -25
359 588 45
81 199 21
182 224 17
270 531 -22
99 431 8
524 433 -7
31 490 -46
695 158 20
177 312 38
433 289 -36
261 497 -31
315 545 25
142 463 -23
306 71 -33
168 118 -9
67 234 -28
123 309 23
334 44 2
334 611 -39
331 170 2
89 272 -37
492 93 -37
336 627 40
434 629 12
409 524 -18
484 145 23
180 443 40
622 34 -35
475 537 36
555 454 -28
591 382 -21
517 391 -30
437 32 -9
675 450 -39
457 50 39
555 150 -22
556 6 -40
291 454 5
427 534 -47
507 474 -33
651 605 -10
325 290 26
518 443 40
484 161 19
214 595 -29
167 191 38
548 170 -42
424 502 42
79 476 -31
165 400 -44
129 131 21
326 371 -44
694 59 -1
204 120 -24
278 629 -37
233 575 -25
56 481 -43
511 102 -7
273 305 -19
375 515 19
0 535 35
49 609 37
338 520 -50
362 16 37
85 367 -11
620 158 -32
213 392 28
516 43 -2
477 558 43
611 582 6
120 520 -5
446 682 -16
260 393 -32
17 279 27
316 340 -42
487 31 33
281 65 -27
345 127 -44
174 476 -13
609 64 48
8 483 14
314 683 11
67 121 -21
105 425 -27
343 230 20
103 193 -24
429 60 -5
87 489 29
290 578 39
547 506 35
522 374 -10
268 552 22
190 151 2
508 187 19
508 420 -23
164 80 38
296 215 4
195 225 21
207 506 -15
354 267 19
645 539 -2
684 131 -17
49 235 4
478 312 -41
678 72 19
324 480 -39
79 91 42
373 698 -15
99 702 10
554 188 17
178 693 30
576 284 -20
311 692 42
558 127 14
593 374 -10
596 651 21
519 643 9
370 535 -42
666 39 -8
110 505 32
584 241 -7
136 423 -15
375 16 48
708 698 31
617 560 -33
0 396 2
209 186 3
189 253 30
207 522 -32
150 387 14
517 92 41
5 119 25
302 605 10
519 362 29
259 644 -48
687 374 -4
582 594 25
2 408 -4
458 410 -16
475 636 42
172 652 6
21 143 -19
377 170 7
475 261 -8
321 526 -12
705 246 -6
93 468 -17
381 250 35
244 673 -41
501 671 -42
76 567 -50
57 485 34
287 400 -38
497 540 34
298 659 -42
403 301 -26
693 442 34
230 165 43
231 297 -38
124 572 -2
24 281 -4
284 186 17
190 460 -7
