361 7731
360 241 9
74 307 10
130 306 -6
147 120 -27
203 83 -43
213 155 -36
91 16 -38
212 343 3
89 307 -43
4 253 -36
324 248 -26
199 222 24
43 58 -42
183 135 45
179 340 -31
142 243 29
184 220 -31
76 113 11
354 50 1
285 49 -40
112 143 -15
260 302 -40
8 29 -26
74 162 -6
360 21 28
276 91 13
151 342 -36
150 85 1
101 103 -25
131 93 29
21 168 26
330 92 20
289 304 -42
29 337 10
147 234 -33
79 355 -15
54 322 -36
226 310 -4
24 249 -41
78 3 -47
116 86 -25
32 246 25
106 95 -44
339 158 12
210 238 -17
229 106 14
22 57 -43
89 176 -1
67 269 14
271 137 -43
160 139 1
289 114 47
241 247 36
153 265 25
204 341 19
295 328 -18
207 191 -45
281 43 -27
68 210 -24
88 317 27
89 77 -24
351 165 33
172 346 25
263 94 -4
268 161 -26
178 183 21
53 14 -22
54 229 -6
0 51 -17
65 252 4
141 319 -42
131 300 16
50 48 4
238 321 -18
211 158 -7
79 312 18
88 78 23
67 35 15
256 0 -2
355 69 20
95 282 -32
322 102 -44
56 38 30
320 4 -26
317 30 13
4 144 -25
330 133 -46
192 167 -39
294 98 20
154 199 7
281 160 49
132 133 32
222 250 8
174 285 38
189 343 -26
341 214 -38
180 50 -43
291 33 -4
334 229 -35
33 188 -27
325 159 40
11 236 -34
319 348 -15
139 123 41
49 268 2
95 162 40
341 138 29
237 167 -14
271 14 5
140 76 19
274 271 -47
112 303 38
140 63 10
335 300 26
98 31 22
192 317 3
90 344 2
195 258 -12
234 239 26
200 293 3
58 213 -49
4 31 32
149 318 14
59 341 48
253 287 37
225 194 -26
341 105 -44
50 71 -47
244 227 -11
82 316 41
79 49 -36
129 71 -23
330 268 40
306 232 -28
62 286 -7
4 357 -15
302 10 18
68 298 26
100 349 -3
102 21 2
49 69 -33
109 297 -34
344 305 -4
198 180 15
222 8 -44
209 278 -8
213 329 -21
231 120 41
162 189 -25
294 99 -14
27 114 -12
276 290 49
338 349 34
277 248 34
272 281 1
106 186 20
2 73 5
353 314 34
308 253 7
333 112 46
153 182 -26
147 4 42
87 175 -49
232 157 -23
185 214 28
57 134 9
353 95 -4
205 54 -3
217 13 16
352 18 36
62 272 27
318 75 -4
336 228 -21
162 251 1
175 266 -41
107 228 36
129 234 4
88 150 -29
250 343 -32
250 143 -43
75 94 37
319 147 -13
14 100 48
254 220 10
135 29 19
131 252 6
299 281 9
340 241 -20
75 107 43
172 194 10
208 299 -29
74 134 33
112 172 -43
89 202 28
240 352 21
95 152 4
66 31 31
69 309 33
246 309 -29
196 20 33
133 194 -46
246 163 -31
264 216 -20
275 63 33
86 250 -42
2 268 9
187 276 5
302 234 -12
121 243 -36
216 253 12
173 110 -21
92 332 38
124 330 18
165 49 -15
164 37 25
265 207 -43
163 13 34
346 208 32
167 242 22
333 32 32
83 138 43
211 94 18
295 243 14
14 321 -38
296 333 29
106 303 16
305 287 1
18 263 -40
295 288 11
238 288 21
29 192 -50
46 218 -43
90 284 -21
303 238 -9
143 321 15
111 331 -15
100 80 -21
324 9 -11
327 80 16
212 79 -17
334 350 -39
342 314 -9
283 126 32
339 252 -47
82 54 31
285 117 7
1 164 -49
221 277 -41
97 190 12
37 273 -20
352 184 -8
255 6 8
216 252 -10
280 318 46
323 244 12
311 58 2
194 108 45
199 9 -18
350 190 -18
136 352 -39
306 92 -27
286 148 38
67 221 -28
129 77 43
277 140 25
42 37 6
95 81 4
315 265 -4
310 27 35
253 193 16
76 217 3
353 116 29
272 226 -11
4 239 27
112 222 -29
313 337 26
307 70 -5
89 21 15
157 156 42
95 56 -13
192 26 -42
48 273 28
101 311 -33
200 186 -11
87 348 -29
258 333 -4
235 300 8
123 82 31
141 264 4
144 5 -6
76 229 47
67 144 41
9 24 -17
359 81 -22
266 21 -36
161 349 8
25 29 -26
64 35 38
320 202 -23
330 300 -27
118 326 22
288 110 -18
298 179 -3
29 156 -45
339 181 -6
297 77 -4
9 301 -41
156 258 -36
285 197 25
319 180 -44
186 40 20
124 166 34
116 196 -40
56 292 -4
11 85 -24
303 184 -40
144 320 -19
115 67 15
317 43 3
44 321 26
147 193 -27
300 135 -39
272 194 8
138 305 20
61 92 -48
286 61 -7
311 38 -14
70 76 32
162 303 -25
313 110 -28
342 356 -43
79 182 -15
119 66 25
139 202 15
22 171 39
113 329 -50
92 212 7
324 225 15
95 142 19
309 59 -26
299 224 -46
150 0 -1
316 50 -1
32 110 -38
40 261 -4
176 86 -50
154 188 -17
308 341 9
165 285 -1
263 268 12
180 89 39
299 218 4
301 111 -9
47 112 -16
169 79 6
139 50 47
29 343 19
5 352 4
7 264 -23
330 295 -12
114 85 1
75 279 42
40 243 -2
237 41 -29
20 296 -46
29 50 -22
77 252 49
274 337 10
331 269 -3
108 265 -19
167 358 21
323 314 -50
325 67 22
200 223 -3
280 103 -39
114 31 44
6 273 -40
142 15 2
98 275 34
192 171 -29
340 242 28
303 320 -38
270 318 34
87 29 10
334 92 36
287 135 -20
243 93 -21
272 305 -29
294 114 46
237 11 -44
50 194 1
204 146 42
133 145 14
122 64 39
104 113 1
144 130 23
87 50 -8
126 150 9
306 221 -46
63 135 37
355 16 8
106 299 30
357 160 -20
88 243 4
177 327 4
105 155 21
205 68 -19
48 280 18
44 233 -36
101 100 -32
262 16 -31
226 85 1
136 224 -11
159 353 -20
183 265 45
79 192 24
216 335 -11
334 245 -46
301 113 -39
287 76 -26
314 350 19
10 267 20
14 211 31
197 119 -39
8 256 4
318 15 2
317 282 6
173 200 -27
147 18 31
60 275 47
127 224 -11
280 77 48
340 319 -7
132 266 47
315 287 23
236 27 49
340 66 19
159 70 -21
60 77 -11
36 153 -36
348 206 -33
213 230 31
95 38 -1
104 285 -47
344 207 -36
281 311 -10
292 250 34
202 41 -5
169 235 38
332 154 -48
356 136 31
257 345 -37
202 360 11
110 301 16
136 55 31
62 13 -39
150 71 -7
33 226 -43
189 91 47
320 345 21
252 248 48
238 292 7
3 73 23
229 303 6
83 348 -33
297 253 -41
277 21 -37
31 79 -44
73 5 43
322 17 16
189 115 25
73 156 -23
54 181 -3
318 274 -38
326 224 -27
203 60 9
323 351 -21
1 185 40
353 44 -35
310 118 23
222 229 -47
311 173 -19
87 340 24
247 216 7
232 43 8
223 118 -6
136 101 -4
310 120 -43
3 354 25
140 355 -41
148 24 -50
360 289 -16
46 150 18
162 120 -33
59 245 -16
180 47 35
16 68 48
80 308 4
25 178 10
343 86 -23
353 144 14
303 294 46
61 59 17
114 135 -37
268 358 -37
295 312 -35
345 188 -48
47 11 32
274 310 31
100 119 29
74 18 30
200 222 -38
43 302 49
233 80 5
37 356 -7
91 280 -13
80 305 24
191 254 -48
127 296 -7
58 162 -23
18 54 48
4 349 21
64 276 9
90 41 -21
60 141 44
141 80 -15
147 32 -37
275 101 -5
294 178 5
183 43 3
10 178 23
156 269 -38
323 87 -49
237 26 -28
333 263 45
45 17 -45
284 334 33
110 243 -27
0 331 -16
270 36 -37
114 144 -25
353 24 -49
81 329 42
38 4 33
241 157 -41
123 360 38
307 78 48
174 1 -21
193 205 -43
279 267 49
326 151 23
273 265 -3
119 54 -48
190 110 -23
300 65 32
189 48 -18
11 66 -2
95 65 -43
5 315 -1
274 173 -28
115 101 -44
275 87 -36
162 69 -22
80 279 -23
253 358 27
316 62 -25
304 76 -3
83 277 33
260 294 22
166 226 -19
171 157 -43
145 150 16
310 4 45
120 193 8
45 36 -6
13 169 -27
176 266 20
313 79 41
172 320 14
190 20 -29
267 221 -14
346 212 -35
10 110 40
194 19 18
0 221 -16
327 32 -49
359 164 -32
233 346 6
357 279 -25
295 104 20
97 33 -35
311 39 -49
217 165 -47
209 221 43
244 52 1
78 234 28
259 266 43
125 174 -42
229 258 24
202 178 -9
237 356 14
164 161 -28
341 356 9
166 191 -32
228 346 -43
174 62 -44
250 139 41
217 89 -48
253 108 40
223 261 33
184 140 -17
1 269 -13
56 246 -16
184 125 -45
49 88 -41
333 110 9
63 176 41
186 279 -27
150 245 -20
48 196 47
203 45 -9
38 344 18
57 16 -44
274 38 -45
35 6 -11
241 233 -13
314 79 12
13 220 -48
93 353 -25
318 329 -22
94 46 -34
255 263 -48
208 360 23
242 266 36
187 309 24
310 0 -32
355 284 -29
75 71 -7
60 334 -50
247 204 43
114 137 15
75 11 -35
290 71 -48
272 284 37
36 349 -43
319 238 13
170 44 23
344 17 -31
268 291 -25
342 333 32
242 345 -46
286 343 -16
37 206 -46
116 16 18
284 268 11
1 308 -31
234 95 49
250 164 33
205 211 -6
45 10 -39
73 9 42
23 80 -43
195 146 -23
359 208 44
249 321 -22
345 206 12
176 276 38
18 180 -20
280 304 21
263 308 -40
65 308 45
185 5 8
152 230 29
279 26 21
