510 8123
6 363 -22
290 250 -7
46 76 16
196 185 -2
394 419 -6
451 104 44
302 432 45
135 154 -41
124 493 -12
144 281 38
34 152 -41
497 323 -49
158 213 6
333 467 -30
379 166 12
425 405 14
178 385 -16
93 60 -10
215 235 -12
237 462 18
470 112 25
331 237 -8
261 246 31
442 320 26
122 338 32
23 475 -12
507 397 24
420 181 36
309 158 35
223 173 1
69 385 37
452 298 42
85 397 -32
298 371 -38
139 184 14
213 241 19
105 35 44
171 381 -30
70 8 -47
47 341 -23
245 187 -14
118 201 -4
321 455 -2
440 491 48
104 109 -40
432 225 -2
506 313 27
474 361 13
328 368 37
410 58 -43
200 113 39
379 212 -36
82 343 -16
51 328 -31
294 207 -18
386 37 25
185 506 -10
30 461 24
122 503 4
132 154 -12
480 49 1
5 77 -23
139 475 6
181 380 27
150 21 -19
241 36 48
195 498 35
506 336 24
208 111 5
38 326 5
351 21 -47
469 212 -10
359 374 -38
306 497 15
14 317 45
88 186 37
59 391 31
85 120 -43
129 487 39
127 94 -10
368 262 27
103 434 -42
293 369 38
299 285 20
376 472 10
273 336 9
371 313 21
175 162 -9
455 353 -46
126 47 33
330 304 -28
4 165 -30
330 400 -20
347 274 32
473 111 -38
116 63 27
48 484 -43
101 481 -42
340 257 -49
223 34 15
18 379 8
46 439 -5
103 102 43
163 340 33
315 362 17
82 161 -34
23 252 45
295 282 -17
410 500 -10
115 130 -14
255 39 2
287 30 -50
128 492 -42
61 409 35
442 27 -2
487 459 -16
456 399 41
480 209 41
211 20 46
319 127 40
415 92 7
446 466 -39
499 404 -13
260 188 -25
377 298 36
347 306 -8
6 5 -5
469 484 3
441 426 -12
483 207 -43
124 249 14
281 53 -16
398 168 4
145 444 -35
418 289 -13
276 41 41
494 72 18
169 230 -21
231 211 -26
153 228 14
494 493 1
177 25 12
95 3 46
34 433 4
434 39 -1
308 456 40
169 16 -15
474 470 23
356 117 -10
33 455 44
313 460 -16
206 152 -19
394 32 -37
144 446 12
88 94 8
90 443 46
21 252 -12
455 316 -23
231 438 -47
39 355 2
474 428 -18
183 224 20
260 17 11
486 289 44
59 192 11
338 478 -41
34 323 13
272 236 30
245 160 -15
107 317 -12
46 150 25
278 396 17
314 413 -47
425 303 30
140 31 -46
344 227 15
425 392 39
166 116 43
457 90 -25
110 113 8
215 340 -8
453 0 -6
83 287 38
462 312 47
358 483 -35
294 189 -6
2 226 45
72 40 -24
251 418 29
45 310 -2
324 265 19
489 279 1
345 40 23
25 297 -5
59 366 -17
178 163 3
352 497 35
432 372 25
439 75 18
55 221 37
286 76 -21
169 489 -13
335 507 35
124 8 -48
290 287 -31
356 485 -22
196 373 22
408 349 -3
503 49 42
296 116 -10
281 133 3
82 405 21
47 50 19
80 114 -8
498 364 14
479 428 8
126 483 -45
0 114 -10
310 13 -48
354 116 -38
265 258 6
414 24 28
40 261 39
101 118 8
274 181 5
265 132 4
248 285 5
492 157 11
147 175 -13
439 344 -10
76 251 6
437 419 4
206 324 41
129 429 26
210 104 -32
259 436 49
88 6 -13
194 190 -34
142 219 24
338 501 -24
368 394 34
258 489 -29
154 225 14
232 448 -17
504 211 -18
15 45 29
381 459 7
236 192 -29
8 297 28
449 19 13
304 224 -12
78 232 25
449 297 33
451 345 4
292 36 -5
205 410 -26
193 197 -26
130 411 -43
426 447 -3
387 410 43
348 377 8
460 57 38
321 234 -2
391 335 47
117 232 1
462 52 -24
423 349 -14
195 414 -43
492 396 5
413 16 9
437 123 5
401 218 42
293 161 -45
374 139 -16
131 30 -26
189 117 -41
163 424 -28
348 391 -48
240 120 26
146 130 7
292 495 49
154 390 33
335 403 11
206 429 -39
482 204 -11
309 129 33
105 406 33
20 41 -47
387 184 34
134 140 -49
32 2 -40
437 220 34
221 22 -42
340 112 3
77 501 3
89 443 -36
464 188 -50
187 119 -31
98 379 17
67 6 -49
75 444 15
229 407 -21
205 183 -34
265 225 33
119 455 33
56 28 -45
112 236 -4
362 290 40
25 97 16
0 368 5
7 380 15
222 193 36
292 251 2
377 222 47
290 231 -26
462 156 -15
389 83 -13
500 162 -9
509 191 -13
504 230 -16
247 430 29
205 280 6
435 237 -14
187 473 -8
18 363 -16
169 350 28
347 364 4
245 45 -32
382 330 42
17 145 -41
292 434 43
388 144 -32
315 67 -4
245 42 -8
9 474 -10
40 280 10
419 311 20
60 473 45
99 401 -41
326 372 -25
129 104 -31
27 480 15
119 26 -14
369 508 -21
347 87 31
466 192 21
268 331 13
429 255 -22
386 65 10
177 36 -36
153 508 26
410 468 23
141 26 1
416 19 15
155 405 34
233 128 10
248 250 32
33 164 6
465 328 -33
337 259 28
456 180 -33
85 93 -30
107 392 -37
155 214 16
184 209 -7
155 274 30
320 125 1
170 168 -8
62 115 -16
253 339 -40
494 418 -16
393 390 26
248 438 37
143 316 9
335 318 25
218 41 28
234 281 36
158 188 -2
208 15 -33
505 113 -29
388 215 49
439 206 -39
373 47 -32
395 256 -43
362 221 -50
471 302 -1
270 217 -43
409 95 46
212 240 -37
221 499 17
439 139 -20
451 379 16
422 237 -49
338 272 -7
231 395 -16
307 30 20
255 45 -20
250 43 -26
310 242 13
198 497 -25
164 302 35
274 435 -28
400 444 -32
416 333 -30
212 493 -46
508 248 -19
396 137 -26
110 3 -13
91 100 -10
153 53 -5
28 412 -38
371 376 -20
170 430 23
473 153 -48
177 442 -2
200 452 -27
154 99 36
155 31 -39
148 276 -9
20 317 -3
463 295 49
222 183 21
486 445 -32
81 121 -50
363 442 20
303 82 15
383 373 6
287 204 -3
237 104 31
48 327 5
472 252 -33
129 140 -21
19 125 -2
112 137 4
300 285 16
55 164 -30
77 158 -13
495 234 4
132 32 -4
396 186 -48
184 270 -2
237 312 -49
295 284 -48
140 452 42
131 208 40
466 433 15
311 44 -10
298 467 8
497 293 -11
247 386 36
315 291 49
475 363 -39
498 306 8
151 338 -13
96 56 15
458 85 -9
206 308 -3
49 337 -29
44 399 34
187 50 39
181 325 29
247 480 48
15 31 -1
389 442 -33
110 10 4
342 272 25
106 63 47
196 245 25
300 338 42
2 237 -34
284 319 -14
455 54 -9
253 26 15
289 185 -35
271 58 -20
313 290 -6
127 290 9
136 288 37
503 448 -37
274 432 -2
481 305 -34
445 87 30
165 306 -40
163 435 47
382 376 37
370 104 19
161 341 14
197 460 -30
167 117 -36
451 346 32
370 412 -5
331 18 -32
210 310 34
46 345 9
49 429 -29
407 375 -30
361 342 36
131 390 -38
265 270 -46
321 282 -34
363 464 16
371 496 -35
477 7 14
260 322 36
48 9 -32
403 30 10
470 171 -9
9 281 36
394 334 -4
234 241 -14
139 423 43
404 254 28
184 353 21
347 441 9
494 432 47
75 236 -9
221 38 -39
55 250 -14
262 410 8
130 312 26
169 478 27
489 508 -19
135 435 -12
311 49 -35
395 424 -35
469 16 12
31 379 41
127 244 -14
97 391 26
194 182 17
472 384 15
14 53 15
229 496 42
335 308 43
62 255 -50
299 198 14
332 504 28
92 417 4
220 186 -41
269 453 23
320 452 13
433 417 5
477 502 -19
108 348 -43
318 365 16
209 219 -15
2 65 13
343 251 -10
395 426 31
187 372 8
302 346 -14
491 239 9
147 493 -10
409 293 15
44 369 23
118 466 -31
187 172 40
139 39 -12
142 104 45
243 206 -31
26 268 29
330 55 45
373 33 21
369 449 -30
423 395 15
484 190 -9
262 412 -19
105 167 34
259 255 13
396 498 -46
339 67 -29
449 233 -1
46 372 26
248 170 -26
406 488 -41
245 142 11
243 470 23
311 359 49
90 401 -23
187 433 28
501 236 43
265 328 -36
96 508 -13
409 41 15
311 437 -15
415 466 -44
178 212 26
83 29 40
423 356 -36
265 350 22
337 321 -8
3 274 -27
384 421 -5
320 390 39
108 359 -46
156 470 19
325 91 -24
361 494 -14
295 397 -16
455 80 -2
266 508 -49
67 122 -44
472 381 1
180 37 -4
161 10 -23
6 17 31
451 54 18
289 32 -6
393 279 27
164 355 43
315 209 -25
437 65 -29
82 166 -28
351 209 -14
396 287 40
416 289 -11
376 367 42
346 144 -14
477 509 -14
79 39 -10
462 105 45
237 114 -47
410 381 -6
41 373 12
471 267 -3
256 236 -12
30 425 26
379 313 -15
363 51 42
209 106 -19
57 93 20
260 31 -49
375 50 -22
480 262 39
207 101 -3
177 495 22
61 224 -28
163 504 -30
339 159 28
468 180 43
236 469 40
47 468 43
44 470 28
171 469 -24
161 455 -9
327 362 21
467 19 -26
468 303 3
59 290 -6
353 68 -48
434 509 -2
383 503 -50
238 69 38
55 264 -22
284 464 41
129 313 46
125 399 4
255 289 -15
27 113 26
189 185 -30
199 170 3
151 171 -12
422 222 47
151 484 -48
132 239 -9
299 310 -25
353 296 -25
37 321 -45
161 373 32
54 231 -11
412 260 -6
482 456 -37
397 182 36
76 361 -35
47 352 -6
413 119 -27
195 347 26
461 161 1
288 247 -30
308 434 -37
293 135 -8
221 447 26
243 485 1
65 8 -19
23 129 48
171 316 25
276 158 36
131 404 19
95 321 36
47 32 -1
192 426 -48
54 110 34
507 485 -29
411 422 12
26 362 27
146 287 10
96 57 33
113 500 34
473 95 -26
137 462 46
163 258 -37
136 238 38
490 395 37
347 369 12
210 148 23
138 132 -27
468 13 -21
485 327 24
244 49 -17
380 117 44
93 398 45
424 240 -9
28 226 -36
10 340 -46
189 12 18
461 454 44
408 434 3
337 425 -46
217 480 25
245 395 -30
40 206 5
40 317 49
200 281 7
418 432 10
407 475 -43
242 79 -38
18 173 -24
123 137 -22
137 261 30
63 327 -19
141 172 -27
190 288 -28
245 263 -47
222 263 -9
254 452 12
237 459 12
380 358 25
80 43 -1
485 480 4
406 252 -44
315 6 23
82 287 -37
308 51 7
231 193 -38
64 62 -42
220 184 -34
473 251 -10
99 123 44
413 83 36
459 479 6
470 407 -7
428 6 20
8 509 10
83 427 -30
80 284 40
25 31 -22
507 368 -42
505 114 -7
122 440 30
422 356 -33
182 34 -40
403 348 22
174 449 49
53 266 -11
311 140 40
398 385 4
67 281 15
252 104 5
434 29 -3
271 445 -9
190 30 12
300 119 -33
85 202 5
337 189 49
380 472 -20
439 85 -13
159 314 18
89 228 20
440 152 13
400 78 -19
301 89 -13
376 419 12
324 52 26
484 392 35
365 119 1
205 482 -36
187 458 -29
142 7 -26
65 192 12
0 185 26
83 109 -46
180 193 -3
403 487 21
411 70 43
207 411 -35
275 186 -43
30 331 17
465 251 38
493 5 18
238 451 1
413 371 22
294 39 -28
450 221 27
12 213 46
273 226 -33
303 501 -19
295 179 45
232 269 28
482 288 34
207 197 -14
496 503 6
269 176 -22
62 32 -11
375 117 10
135 374 -31
32 243 -15
106 276 -18
357 228 -12
494 15 -38
110 249 23
462 436 -8
106 132 14
27 291 40
98 296 42
316 190 31
29 461 27
407 347 -29
360 154 38
46 331 -43
139 452 13
488 178 12
40 259 36
276 51 18
462 450 -32
174 446 -31
70 391 -23
267 133 13
336 9 -47
422 266 9
333 244 23
185 98 22
284 403 -6
350 478 37
73 68 31
474 503 20
160 155 -20
156 135 -30
497 169 -7
413 492 -37
229 130 30
488 467 -3
211 375 21
398 290 -48
475 326 -12
142 365 41
148 484 -13
437 287 -27
403 188 -11
352 42 -40
111 195 -26
95 290 -8
60 59 21
98 348 -50
16 411 37
245 166 24
452 93 4
301 157 -19
271 280 31
160 19 26
372 6 12
228 147 -19
98 370 9
231 328 34
398 425 13
384 7 36
27 92 -42
393 359 -30
265 172 -36
362 160 -45
274 92 9
404 165 -23
185 192 -32
56 110 45
266 307 5
276 232 -21
5 424 -9
470 181 -32
28 464 15
1 354 -9
107 44 -24
225 418 -6
227 155 -8
382 321 8
113 419 12
261 68 9
14 28 -25
5 252 10
102 324 19
105 478 27
52 105 46
39 185 -36
418 137 -12
246 122 -8
380 37 46
487 254 -4
137 285 -22
297 180 -26
444 136 -14
145 419 -7
118 314 17
19 424 47
309 379 19
314 463 3
165 464 32
70 159 -48
409 252 -13
266 6 -30
279 4 -43
91 248 -20
112 391 10
381 462 35
296 51 9
120 254 -24
279 59 28
494 284 -13
139 141 -7
209 147 35
174 381 -11
303 469 -2
244 175 49
432 320 23
438 306 -41
83 475 -45
126 428 -6
382 398 -41
8 444 -14
1 162 -16
113 223 39
440 430 33
55 156 -38
65 133 8
148 304 20
423 273 -7
215 14 -10
376 411 -30
14 341 -16
387 427 9
476 412 32
311 324 47
485 376 22
29 288 -13
232 504 -46
77 428 -11
263 82 4
189 120 -36
253 266 -48
11 491 -22
3 33 27
489 234 3
497 198 -4
1 409 15
14 415 -10
449 256 -37
191 247 43
504 342 12
123 457 1
260 483 34
279 479 13
139 469 -2
427 145 -6
221 17 -41
112 353 49
503 85 -35
274 434 -12
278 307 3
87 151 31
380 452 45
13 299 41
142 394 -17
340 297 7
374 211 -3
101 436 -5
60 279 -46
279 440 7
382 437 29
67 9 -35
203 2 30
374 83 36
124 329 25
109 261 20
85 502 1
10 375 -14
84 14 -26
290 374 -7
466 126 14
65 105 27
396 282 1
102 121 26
307 380 27
53 14 46
493 398 32
307 130 26
47 355 -17
386 503 33
366 430 5
187 9 9
505 256 12
415 77 -35
289 173 -33
383 200 -10
119 418 -30
407 315 -22
231 466 28
150 443 -41
388 208 40
463 436 -44
245 261 40
284 381 -49
242 314 -25
433 278 32
243 463 24
356 440 28
425 309 2
359 278 32
170 439 6
498 122 -46
464 170 9
366 117 -43
159 152 10
289 442 1
355 327 37
3 423 -46
20 346 43
476 322 7
158 442 25
167 12 36
489 129 47
409 469 -21
465 504 -22
144 210 -43
289 278 -39
60 122 -33
410 172 -41
323 294 39
282 462 24
42 51 8
30 374 9
368 360 6
245 24 -50
468 360 -37
360 503 -38
161 126 48
171 221 11
483 170 4
136 375 -47
96 45 -7
312 217 6
196 164 3
364 83 19
73 49 -7
114 501 -50
126 250 24
279 143 25
281 188 -5
398 340 30
283 262 18
57 87 1
454 316 39
39 347 38
422 252 8
141 153 -21
41 1 -49
414 509 -4
412 73 -34
486 185 -19
483 355 -6
176 450 -28
427 255 4
405 404 48
393 42 -25
164 326 -12
103 431 -47
501 135 -17
350 174 48
488 405 -3
478 360 -14
77 492 29
8 399 1
147 320 -15
99 169 -28
154 2 -4
248 499 -15
167 71 -8
499 167 -42
145 127 47
278 378 27
205 306 38
294 122 44
435 74 -34
24 475 -18
26 83 -22
72 363 6
169 504 40
438 105 -49
28 480 -10
433 7 -8
264 20 -7
335 107 -16
39 375 -17
456 467 -5
213 252 -30
427 209 19
411 153 12
124 457 -50
245 461 32
80 144 -23
80 220 -29
71 206 -45
374 406 39
179 246 37
95 174 18
440 166 28
177 178 -6
162 413 2
340 47 -35
472 41 -46
17 471 5
236 225 16
406 474 -12
360 349 42
452 108 22
144 504 -46
405 208 -8
437 230 35
428 37 30
74 392 -7
106 4 15
434 496 20
0 6 -3
348 84 49
98 455 9
366 459 -21
142 72 20
355 426 -10
445 237 8
496 233 23
207 183 40
2 489 -7
300 200 -8
136 289 -41
436 308 19
354 57 -27
70 376 -13
193 434 -41
471 279 -37
453 440 45
408 170 -6
184 105 -39
338 399 35
166 221 -8
40 466 -35
88 245 -23
193 371 14
242 447 -40
