1037 9699
880 118 12
639 241 -25
953 62 -9
1011 50 -32
613 420 49
289 316 9
447 614 -46
342 669 -14
337 711 46
918 939 -36
797 48 -14
807 678 33
577 707 -27
186 843 -47
279 234 -9
366 723 -1
401 329 2
434 833 -39
744 149 -1
679 242 2
1008 70 -11
399 30 -42
824 378 45
274 68 -39
136 859 -27
619 816 10
1008 26 47
783 149 -18
539 1025 33
279 803 -39
340 147 -5
498 481 -35
827 807 -46
360 978 46
478 108 -44
991 79 6
647 654 33
646 160 43
745 11 23
249 859 3
744 183 -21
166 638 2
348 640 9
890 395 29
571 857 -33
401 221 27
1 828 26
179 894 -26
915 347 45
911 354 -8
850 828 -40
331 269 4
371 130 7
293 348 -33
596 1029 18
937 530 -7
618 305 -7
227 668 -41
603 648 20
91 38 -29
97 494 6
1015 873 -33
836 188 -21
557 653 2
241 877 -26
218 735 40
196 602 30
40 36 -4
672 317 4
317 770 2
459 803 -49
475 140 9
950 930 26
886 290 -12
728 383 -26
642 61 27
630 668 15
742 453 35
743 771 48
627 753 11
600 805 -1
992 147 45
549 75 -18
645 688 45
810 1020 48
278 493 4
648 403 4
656 397 -42
823 654 48
109 640 -37
252 204 -42
600 575 -13
414 241 47
990 353 26
912 690 -39
1 109 10
499 736 48
74 807 -24
606 407 -36
417 242 33
303 352 40
554 701 -15
361 244 24
96 20 -15
925 447 -1
535 658 -25
458 539 30
491 467 -9
797 888 39
553 898 12
271 1006 11
918 35 -32
659 918 -33
719 735 41
116 113 -25
993 949 -15
386 378 5
1024 910 -19
260 453 -2
340 453 38
330 724 28
158 886 7
769 994 -49
514 848 26
48 723 49
1014 167 -42
61 160 -5
264 513 7
367 86 20
799 748 -46
573 963 29
794 891 -13
633 415 45
883 869 20
849 710 -17
660 887 -26
996 121 -27
854 1015 -13
598 778 -42
17 444 -43
466 985 -17
693 538 -3
453 58 -8
788 162 -12
340 204 7
596 929 8
170 915 -32
411 1030 42
49 36 -17
314 610 18
686 321 -24
489 738 -43
875 810 -21
1036 834 19
550 776 18
829 262 13
601 360 -33
170 801 -15
374 772 41
1011 287 24
875 541 -16
158 134 32
941 458 45
206 586 -36
432 868 -43
438 744 20
683 130 6
1033 842 4
7 1028 -3
851 1012 -30
399 663 -13
327 912 19
916 548 -44
367 773 -13
976 235 1
106 368 -40
378 906 -28
497 309 36
659 19 -36
236 9 29
369 798 -6
851 809 36
881 391 13
930 120 -48
820 998 5
6 831 17
272 310 -49
972 700 16
295 1036 -14
808 279 12
329 156 -31
965 598 -3
710 914 -27
673 962 -40
411 300 -43
842 407 33
756 709 -22
186 281 41
148 652 -39
881 173 -2
305 931 -5
938 527 -49
959 865 19
53 721 36
97 949 -42
33 122 22
1022 972 -49
198 213 -48
232 575 23
458 736 -35
614 895 -3
3 860 8
657 745 33
605 958 -14
161 970 29
389 395 -14
176 405 -30
344 1012 -36
331 390 1
470 454 -32
202 201 5
985 15 16
478 971 -9
818 1002 -34
431 720 -40
776 38 -9
717 780 36
948 300 -3
545 52 15
320 273 -44
142 688 -29
693 450 -3
417 436 6
644 602 40
471 650 -21
350 331 -44
741 115 -25
813 839 -26
152 572 -10
530 611 -46
212 899 46
247 121 3
802 920 -29
789 195 -2
476 432 -46
189 206 20
720 385 23
979 135 -19
25 861 42
450 824 12
421 732 44
794 491 -19
140 839 18
502 430 -23
759 737 -7
817 254 49
61 673 30
967 336 23
705 242 -14
916 761 8
460 514 -26
675 846 -23
245 1020 -32
4 648 7
557 211 -29
69 290 3
819 393 -10
407 233 -49
98 685 -23
532 582 -36
454 535 -28
547 589 12
298 828 37
367 889 -14
1019 1018 -14
623 5 20
2 9 27
504 812 -40
598 83 -30
177 606 8
527 149 -25
854 1032 -5
976 18 11
939 272 40
540 844 -39
262 403 -16
364 64 -26
273 507 23
178 204 18
656 453 41
298 229 28
648 177 -14
1031 302 45
258 990 26
1013 540 15
170 421 -15
46 552 26
170 557 -20
412 190 40
885 540 42
953 751 49
578 782 20
78 11 22
593 551 10
842 759 -21
30 525 -11
376 828 2
661 292 -20
311 486 -31
86 858 40
454 956 26
629 168 -34
512 692 -14
1036 418 30
787 273 28
199 165 -48
752 358 -48
692 563 -44
986 64 40
911 628 -50
854 976 -1
835 596 -17
632 321 18
426 305 3
790 183 -6
625 872 -44
31 118 19
272 264 -20
716 946 46
766 141 2
583 264 34
488 720 -35
848 613 -18
663 992 -33
978 174 -49
85 744 17
392 689 -35
