281 5988
245 212 -49
75 238 24
273 218 39
218 246 -5
275 38 -35
223 167 4
278 62 8
193 37 -31
55 252 24
7 139 27
123 187 -12
66 269 -47
38 230 13
135 104 46
122 116 -1
254 216 10
67 3 4
136 105 -46
88 26 46
166 0 22
244 46 8
110 242 10
125 129 23
279 164 -7
85 222 35
238 142 18
144 4 -28
89 140 -41
45 143 8
184 187 24
144 98 -38
264 252 -38
16 11 28
73 184 37
90 115 43
148 63 -12
76 210 12
37 226 -36
261 222 37
207 6 24
275 139 26
192 168 4
195 128 -26
80 207 -8
206 87 -43
108 190 -20
243 3 -2
61 29 -40
160 181 43
180 107 -32
249 195 9
77 178 -38
188 129 -9
103 209 -26
278 262 -25
40 1 8
90 87 19
265 244 -20
277 258 28
104 213 9
113 69 22
172 262 -10
47 28 -14
192 127 -8
267 50 -43
66 63 34
61 146 23
175 91 47
221 257 -50
46 42 13
50 280 42
117 222 -28
171 268 23
242 90 -28
179 176 46
48 164 -48
92 109 -38
272 27 31
184 123 43
44 192 11
118 199 -20
43 180 23
40 8 -30
67 217 -37
181 142 14
31 213 35
155 113 -17
16 64 3
133 26 45
94 189 -13
259 27 28
168 205 -4
29 202 -8
101 66 38
40 31 -19
230 99 -19
274 118 -40
280 178 -14
51 122 11
85 279 -24
182 237 -40
149 248 -39
187 112 43
196 126 -38
201 76 -36
251 119 41
169 204 -7
58 201 -49
79 207 43
250 21 -2
185 43 -15
181 154 13
257 102 1
264 172 42
50 56 36
166 233 -41
184 211 25
190 63 -10
85 156 11
177 39 5
152 100 7
90 212 -34
172 126 -43
26 97 48
197 81 38
49 10 39
273 113 32
72 52 25
168 41 -35
279 36 -10
75 276 35
81 208 -46
95 206 -27
246 179 1
70 15 31
40 144 -41
43 227 -23
98 252 26
252 168 -50
94 255 21
29 170 22
205 90 -43
36 258 30
81 219 40
247 72 35
219 73 -22
221 191 9
26 91 -46
235 70 18
114 120 29
206 22 -7
49 172 -48
99 20 5
251 80 -16
43 24 -30
52 206 -47
69 277 3
213 1 44
52 279 -49
195 46 42
207 178 -46
55 235 -5
116 13 -31
280 141 -38
219 60 -26
227 97 8
259 238 -12
229 261 -32
77 42 -16
254 197 2
15 69 42
279 134 21
91 82 -2
46 104 11
160 137 -37
32 96 -17
50 35 11
185 19 -46
224 103 1
225 152 -31
255 126 -32
232 105 28
118 266 -27
243 41 -9
124 110 25
138 260 -18
180 207 5
153 38 -47
171 136 -1
262 176 -49
147 93 34
74 250 -46
49 148 2
123 260 -35
233 19 -41
231 7 -38
199 132 -15
215 74 -7
90 124 -27
131 263 -43
107 267 3
104 175 -22
14 190 -21
173 61 -18
193 23 -25
56 81 -35
52 191 18
58 231 -42
75 31 -41
235 197 47
89 124 -29
250 115 -42
107 72 39
214 83 -6
24 176 -47
187 50 -15
55 85 45
76 24 18
190 225 -49
189 6 44
277 84 37
16 46 36
51 207 2
186 160 41
149 122 -5
41 141 35
118 115 -20
31 16 34
258 87 -12
247 189 22
121 163 -46
266 179 -45
213 152 -33
81 147 -1
130 103 48
41 135 38
175 145 12
278 104 31
242 19 -21
219 241 -1
219 13 20
57 251 -39
166 275 -25
22 46 -19
171 163 1
144 86 41
178 172 -9
220 14 2
122 170 8
179 31 -28
79 63 -46
236 28 33
160 226 -23
155 223 -19
82 11 -40
222 100 -38
133 117 -2
98 119 -5
73 53 3
172 110 -29
146 70 -19
60 22 -29
65 2 -20
32 217 -46
53 22 20
164 172 38
235 84 -39
229 175 13
131 123 19
246 191 -5
237 241 -3
133 155 39
238 190 25
235 46 43
148 271 46
32 80 -6
2 74 3
59 51 -34
224 129 40
195 242 43
84 23 34
194 177 -41
15 139 -8
203 22 46
149 243 -4
225 41 43
18 258 -4
7 209 9
159 181 -13
149 65 22
84 31 -50
151 16 -49
58 245 -49
17 156 19
70 74 -18
244 198 19
8 203 38
150 16 -21
137 145 30
150 189 -24
81 102 -46
34 87 -21
153 23 -7
23 81 29
206 41 -46
231 168 -18
215 177 29
226 155 13
107 106 48
207 274 21
137 147 -46
259 224 -40
26 225 -32
5 210 8
183 33 27
43 116 44
75 211 34
16 159 14
172 109 17
73 188 39
271 203 31
212 33 34
140 54 -32
212 74 -37
277 242 31
137 20 -7
225 56 -50
118 58 -14
115 20 8
89 234 -41
107 239 33
280 8 25
21 200 28
116 195 45
201 33 -17
51 86 -17
48 57 4
132 114 42
207 1 -30
124 194 -14
139 113 1
109 189 8
116 239 31
218 170 32
23 263 -36
162 83 -11
115 132 -8
278 275 27
105 171 34
259 204 -13
66 213 4
207 130 33
129 249 6
248 0 -29
125 102 24
93 156 28
280 252 47
160 243 16
99 7 -18
130 252 -34
21 165 -49
209 124 40
260 224 -6
50 195 30
280 90 -11
41 2 -39
55 205 49
211 43 4
211 110 35
125 108 22
98 222 17
192 226 -21
233 189 3
256 160 -33
194 184 47
208 185 -40
101 169 -24
7 263 -40
162 29 -36
237 175 -38
270 249 31
8 198 23
205 162 43
236 181 41
127 14 40
162 202 33
21 17 -7
131 273 36
3 113 23
249 156 15
259 127 -32
253 146 -28
243 62 39
119 221 -16
41 251 -15
263 140 -6
265 87 45
185 160 4
271 217 12
22 183 -42
198 182 -22
18 236 -3
152 170 -2
70 112 -25
54 226 -9
48 120 -14
164 194 -34
246 259 15
72 112 11
170 217 25
153 174 10
170 82 15
52 11 48
41 88 4
227 136 21
231 108 31
182 122 40
122 260 24
138 233 -7
175 2 24
272 146 30
73 123 39
49 239 31
28 49 19
117 186 20
230 229 -15
168 102 -49
267 125 40
226 103 -17
224 181 -34
120 279 -21
131 238 27
88 96 26
112 51 -29
161 222 21
160 185 -5
147 236 -19
19 90 -50
171 10 32
111 187 21
51 118 -14
157 203 -12
196 280 -32
278 209 -32
33 100 42
129 264 -18
121 150 -7
112 266 7
260 77 34
243 257 28
156 102 -18
197 241 7
47 104 14
84 219 -41
168 244 7
42 92 27
209 44 -5
141 223 -27
160 50 -27
114 79 -10
10 233 -20
211 59 -24
222 50 35
87 23 -19
204 59 2
62 104 -8
28 103 -30
173 100 -37
69 178 41
121 93 -43
230 63 -42
33 258 -42
102 187 24
11 264 -19
63 262 -24
71 118 -5
239 14 49
97 196 2
234 218 -36
221 133 45
220 229 2
166 201 -43
237 39 -29
38 180 27
252 26 -11
95 195 2
53 119 -43
120 273 -38
182 45 34
79 230 1
239 191 -15
263 150 -36
190 62 9
165 129 -28
129 145 -41
280 131 46
194 176 47
89 207 45
144 213 10
206 197 -42
175 196 -14
221 222 -36
276 162 -6
171 82 -47
194 62 -44
280 50 -36
242 278 33
207 169 -11
101 79 27
71 17 -47
112 0 42
38 147 -3
206 194 3
247 162 43
51 7 -15
240 195 -44
86 276 13
180 270 -23
118 111 -45
135 45 -20
233 120 10
108 174 45
39 184 -35
148 41 39
189 183 41
200 215 -19
171 34 -23
21 206 10
175 130 -14
272 237 -6
221 260 30
87 17 -34
66 248 2
57 204 1
47 144 -50
12 22 49
114 277 16
199 257 -14
74 6 -23
201 131 -50
50 221 26
24 274 33
12 66 49
97 249 18
148 59 -15
196 6 -32
9 199 32
57 225 6
150 226 46
191 235 -33
238 34 43
51 200 -26
116 269 10
151 185 -20
