206 2545
189 17 -23
78 54 49
0 27 12
198 81 11
195 146 -21
165 73 -20
99 123 1
32 57 -42
163 147 -8
127 4 8
103 57 -32
33 138 -22
33 43 49
107 138 15
59 198 -1
55 171 9
169 162 35
89 33 28
72 30 6
163 1 -12
195 82 -25
17 8 -11
65 140 3
200 57 46
116 22 32
101 78 14
81 198 38
34 179 30
29 198 -4
200 194 -46
10 151 -27
165 58 -9
71 89 30
21 133 45
122 80 -5
114 175 7
33 184 42
145 201 5
86 197 -42
33 1 -20
196 70 -2
162 136 28
48 131 23
117 128 -12
109 43 42
5 8 -48
38 150 -42
83 165 40
200 54 -30
144 183 48
167 186 -49
190 130 -3
114 139 -42
3 5 -21
79 128 46
102 69 -21
87 7 18
149 133 47
155 145 -4
120 10 -2
81 173 4
96 94 3
0 109 23
48 124 27
176 123 28
22 28 47
91 182 -15
87 154 37
58 117 -22
85 35 -4
48 115 20
144 196 4
94 125 43
30 63 -16
112 132 21
116 50 -37
143 133 38
100 64 40
48 19 -1
41 70 25
99 147 6
114 156 22
2 110 -45
1 0 -37
146 184 -33
199 82 -29
74 152 -37
52 69 -31
15 195 29
176 90 -31
162 57 20
129 176 39
205 93 -28
102 118 -38
17 158 34
38 131 -16
120 8 -26
99 155 19
191 66 5
100 190 6
160 66 40
152 28 15
46 172 36
204 196 43
49 74 -38
152 76 10
110 201 48
12 76 34
160 152 -4
125 13 43
99 27 -35
200 53 29
80 203 -32
91 174 6
161 195 -43
24 170 -39
121 107 42
98 8 -26
167 20 30
37 41 -23
204 31 30
187 46 -2
33 142 -28
127 169 -27
150 131 -34
35 182 22
159 58 26
152 168 -5
67 70 -13
53 44 -43
109 125 13
198 181 46
108 119 -19
96 115 49
129 168 17
138 140 -18
124 136 -26
181 61 8
184 51 15
46 123 31
143 195 -28
21 180 -6
22 20 45
48 15 25
138 147 -44
49 195 4
197 93 -48
129 139 -24
93 177 -41
23 7 27
25 142 -35
32 92 -26
194 142 -8
143 155 38
147 174 -28
75 85 22
169 161 -41
120 49 -45
182 180 -38
8 46 -23
183 114 -19
43 79 25
150 97 -29
86 74 -40
24 48 6
62 82 36
53 43 -43
96 35 48
163 152 -8
13 80 24
183 28 48
133 120 -5
49 28 -21
4 160 -16
144 169 15
116 102 -38
87 68 28
73 42 12
124 12 48
44 47 -27
21 171 14
123 36 23
8 86 47
68 131 -44
11 28 13
53 94 31
54 182 16
117 118 -12
98 125 -9
70 21 -23
125 135 23
131 196 42
58 110 -29
104 164 8
126 164 11
100 33 18
120 4 27
92 64 -1
93 40 42
170 188 -43
164 42 49
55 36 21
172 154 10
110 138 25
144 7 -15
191 90 -14
58 172 41
142 191 -38
50 150 34
36 193 -18
107 22 29
0 150 -5
204 89 41
120 45 -16
168 40 6
64 37 -34
57 137 -33
44 160 -22
53 88 -36
72 70 10
33 158 23
24 53 45
138 172 1
26 37 -49
50 140 -17
127 52 25
91 17 31
71 70 4
157 110 41
115 33 -34
33 22 20
71 113 4
134 128 -33
70 159 -35
34 105 -10
93 107 18
70 59 43
86 7 6
182 22 -33
173 64 16
181 36 20
102 30 12
180 98 11
103 124 35
96 178 -50
47 152 36
157 164 -48
73 125 38
52 189 -39
204 202 2
12 153 15
4 81 16
29 116 -6
28 44 29
166 24 4
72 65 36
169 192 7
133 136 -18
108 168 42
2 102 -8
175 41 9
178 110 13
99 1 -29
56 124 -41
51 24 13
190 149 -31
80 193 -39
125 167 -38
155 83 -41
172 177 -32
14 64 12
116 40 -40
