349 3066
237 77 3
312 183 -16
202 262 -37
0 237 -28
246 45 -1
220 259 -19
217 160 -9
58 91 7
99 8 16
225 106 -46
124 111 26
206 20 -40
198 247 46
10 155 41
127 286 -11
308 289 28
137 131 -12
233 176 -3
34 242 40
256 56 -44
50 252 32
185 111 31
236 194 -38
158 160 -20
98 108 48
329 22 -24
246 105 48
319 164 30
111 264 -28
177 211 -2
259 33 -2
276 155 14
39 319 -40
217 15 -2
175 54 -29
290 220 16
339 48 -12
298 109 42
192 256 42
257 123 -47
12 86 -40
291 302 -2
261 194 -2
59 144 -50
231 0 34
143 262 41
211 61 -25
109 221 -30
60 269 -46
223 243 1
63 114 -12
36 123 19
181 248 12
95 79 -20
151 21 -35
143 44 9
82 296 14
261 299 10
228 300 -7
253 100 -25
300 104 -7
94 126 -6
92 217 -39
153 115 -29
297 110 47
207 279 16
283 162 13
304 241 -27
216 33 -6
196 130 -12
234 0 44
162 140 -13
81 312 -1
322 11 -44
107 316 8
189 34 -19
324 265 23
220 61 -13
291 275 -41
291 220 16
206 180 -8
184 324 -16
95 107 -44
167 127 -39
249 96 -11
78 319 36
13 280 30
205 318 48
236 221 22
200 87 48
42 122 35
264 49 -18
170 132 -50
232 52 -30
145 298 -34
10 257 -12
152 199 15
145 343 9
198 233 42
191 224 -6
231 57 28
269 232 20
73 237 -24
46 126 42
165 4 7
269 58 49
36 42 24
33 309 42
247 19 23
82 213 -12
166 124 -36
162 178 -36
40 281 33
211 326 48
277 59 -47
175 262 -39
129 213 34
121 69 32
198 259 -2
306 5 29
12 222 33
36 260 -13
170 1 -24
310 164 -26
26 285 -37
44 194 -10
53 70 33
185 318 31
194 36 -32
101 226 -21
166 298 -13
46 35 40
185 196 17
296 215 -16
317 119 -4
257 135 24
237 157 -20
44 227 -7
333 8 18
307 296 -24
335 301 24
259 133 43
247 214 -36
174 59 40
299 66 37
334 76 2
134 169 32
96 291 -12
69 250 49
316 215 34
206 171 41
46 137 12
18 190 14
221 15 3
52 194 42
219 89 4
187 307 -41
47 105 -1
164 344 -11
310 168 47
145 211 -34
165 120 41
174 122 -38
314 287 -13
158 145 -24
237 278 -33
104 324 -49
118 116 24
169 176 -28
212 16 -2
345 147 49
155 214 43
134 31 32
16 5 39
33 246 -45
29 138 48
46 211 3
110 60 -3
269 11 4
232 162 2
348 238 26
100 31 21
136 236 45
184 178 -20
340 175 19
166 343 -29
248 111 43
52 272 -8
52 281 -41
200 183 -20
241 161 33
25 52 26
10 172 9
203 208 -34
136 199 -50
48 114 2
0 241 -35
168 0 30
4 107 -15
317 127 18
174 157 40
91 77 -38
44 336 27
303 27 8
244 46 -14
75 311 -22
120 113 -5
235 232 -8
44 196 -32
218 159 -43
188 65 20
194 227 -33
328 16 38
258 147 -36
5 120 42
147 9 -19
214 94 37
37 40 48
190 147 -1
47 248 29
151 8 -30
20 42 -21
38 15 -6
57 127 -29
309 9 18
339 271 2
35 164 -17
105 44 44
271 341 -49
296 121 -44
252 84 -46
299 318 14
184 175 16
51 3 42
188 94 -14
266 238 -33
205 240 1
136 213 3
306 176 -7
70 270 36
160 128 -43
174 273 -8
10 213 29
162 9 13
206 60 14
88 25 -42
8 79 44
239 97 -13
193 213 3
92 105 11
156 346 -45
209 329 15
258 201 -10
180 84 -48
107 304 5
234 340 35
52 339 -17
134 237 -1
286 44 -39
82 43 37
35 138 24
52 62 11
132 269 26
197 1 -10
100 235 -30
171 296 -38
60 267 -41
126 265 -37
12 146 -48
189 91 -42
311 191 -30
208 180 -32
324 7 -31
50 336 -42
98 99 -23
181 295 9
55 203 21
236 332 40
228 296 -48
26 344 -12
161 172 -44
82 76 23
137 20 10
90 312 -47
117 31 -37
208 101 48
266 226 -14
26 234 -34
214 89 -24
104 301 -35
229 345 -38
289 93 3
202 85 47
62 38 33
186 271 -40
98 106 -34
49 250 -10
341 77 -44
228 224 3
170 213 48
271 280 -29
49 63 3
189 137 45
219 338 7
235 283 45
173 18 29
18 334 30
165 325 36
269 326 -49
279 245 -36
112 228 40
37 132 -46
60 121 -6
181 291 18
28 269 45
267 321 25
136 231 13
182 307 21
8 197 -13
57 284 1
226 95 26
216 213 18
272 258 23
20 127 -22
44 67 42
176 246 7
305 70 -50
84 107 -19
205 20 -50
86 0 28
348 57 -44
335 156 41
230 130 -30
309 310 -49
169 275 23
268 111 -36
28 48 -48
136 281 44
153 341 -30
81 234 3
239 80 -13
93 8 -23
141 194 -28
282 250 -15
103 182 41
121 78 10
85 220 -21
307 341 39
116 201 32
211 174 39
286 308 -44
264 41 18
28 326 -6
152 325 46
137 250 26
122 50 5
260 80 46
51 145 -35
148 233 33
230 288 41
77 1 8
23 14 30
203 260 24
17 336 -22
72 340 22
83 76 -38
230 243 9
58 228 -41
85 273 16
77 32 -21
254 54 -22
201 275 -37
92 122 24
49 190 -34
55 250 -29
29 243 -24
327 176 16
180 318 -3
338 245 24
320 199 -14
261 91 21
52 28 -13
122 198 -9
309 104 -19
262 135 29
77 70 30
141 121 -38
327 255 3
179 227 -31
112 223 -49
5 161 -33
37 131 17
30 337 -2
183 195 -6
272 262 13
31 160 -12
79 47 36
65 193 16
186 93 9
167 105 -48
247 85 1
32 292 29
204 95 -42
246 326 -6
346 311 -21
183 173 15
73 41 -22
98 195 -25
169 127 -40
233 35 42
109 117 5
47 244 -34
299 239 10
214 265 11
67 49 47
2 106 -37
324 145 -20
231 324 -37
43 269 -2
59 87 -22
307 170 4
347 236 40
124 66 26
206 300 -6
186 192 -45
198 256 -22
249 67 6
224 307 -2
143 288 -45
93 293 -8
19 75 36
348 90 -50
344 77 24
1 69 -41
108 236 -24
327 140 24
83 230 -9
341 74 -7
102 84 -45
306 173 -50
327 18 -8
296 306 36
321 6 -13
70 140 -32
330 331 38
260 27 2
238 138 -28
138 214 -13
295 161 6
313 47 -12
96 30 26
150 156 25
155 60 21
104 41 -34
140 201 44
308 179 21
45 121 14
113 45 5
75 185 37
316 245 7
89 234 -48
97 30 13
208 76 2
299 222 -32
312 219 -48
334 112 -41
320 46 33
136 33 -29
51 264 -32
173 304 -21
56 33 -27
76 77 -11
290 156 -21
251 20 43
301 345 -5
192 196 3
75 334 47
256 173 -27
215 263 34
256 114 11
229 25 -14
53 108 -6
279 96 28
110 280 9
175 63 26
127 293 -2
28 137 45
233 284 -24
76 331 -12
187 189 20
126 24 -1
27 55 31
183 269 -45
278 335 26
190 325 -41
209 149 30
103 172 21
153 11 24
76 25 29
213 115 46
137 117 -27
80 1 -47
150 39 -38
100 128 -26
58 68 48
133 115 39
149 36 -48
282 339 -20
84 132 -24
297 79 -5
171 110 4
239 87 4
126 225 12
248 48 -6
312 186 44
315 109 32
73 300 9
278 36 -13
220 155 -12
118 79 -4
173 120 -38
81 251 34
144 331 -49
163 279 24
144 135 2
1 108 24
286 238 -21
75 117 -11
332 25 -22
37 304 -43
106 188 26
269 302 -47
68 170 -5
251 114 -29
224 275 -16
310 158 15
1 46 37
189 141 1
259 320 40
143 113 44
189 244 5
75 134 -47
211 230 -36
275 93 -41
60 157 43
81 20 -28
246 136 -11
291 205 -19
137 82 24
4 150 -36
180 193 34
180 148 28
337 137 34
224 158 -15
50 247 -33
185 95 -47
121 173 -11
305 172 -9
305 205 41
292 236 18
156 244 16
