496 5892
94 480 17
67 370 -11
218 235 33
312 355 -18
174 9 34
153 433 10
114 468 -5
150 393 -23
243 223 -27
474 322 -23
396 352 9
199 192 -29
489 401 28
321 216 47
250 65 -9
461 369 17
167 368 -26
304 185 10
411 195 2
229 93 40
396 131 24
72 128 -38
60 259 -3
200 91 -19
98 485 -50
320 72 -36
421 434 -26
176 39 -25
22 420 42
277 13 39
277 368 -45
130 81 -38
297 8 46
9 105 -37
402 110 -23
194 22 14
383 43 21
207 224 -30
120 133 -25
425 310 24
346 111 -15
378 48 -4
340 59 6
426 410 37
329 130 -3
494 465 36
149 28 49
236 201 -5
266 374 -28
22 77 -35
183 62 -24
90 399 41
130 197 -2
238 372 -22
52 85 -32
94 321 44
413 121 29
82 135 -48
288 365 -22
52 344 20
478 306 5
252 359 -42
105 430 -32
194 353 -14
461 440 11
259 1 36
337 99 -23
77 150 -33
368 152 -39
311 273 -2
192 60 23
238 36 2
447 99 27
257 72 48
386 234 4
91 385 -9
48 376 41
240 115 22
241 193 -1
474 400 24
244 299 16
199 322 34
56 383 -26
119 76 -27
277 456 -50
299 25 -21
444 163 -27
414 6 20
53 56 -30
401 446 -26
144 98 13
124 68 -49
491 443 13
156 312 40
109 332 -42
376 31 22
436 254 37
493 137 49
19 356 26
119 80 -43
300 171 -35
396 208 -32
359 133 -8
468 431 2
400 486 14
412 53 -44
466 424 -42
165 464 30
218 448 -33
35 74 39
27 10 20
466 244 -46
80 252 2
191 403 23
58 179 34
184 129 17
337 23 -12
28 26 -27
33 10 -31
308 342 32
21 316 -7
490 233 -49
127 237 41
163 182 24
137 172 42
260 316 -38
108 117 22
221 199 13
60 196 -49
308 75 -23
372 46 21
410 207 -7
368 433 8
107 121 -47
137 108 -42
292 34 6
424 470 39
278 245 -35
288 354 17
468 196 -3
194 197 -19
354 434 10
206 389 42
16 255 13
410 195 -25
472 413 36
408 294 -30
297 313 -4
308 286 -40
412 162 -20
254 181 -41
123 188 -27
267 290 33
88 4 34
219 25 36
421 106 -32
323 177 -12
431 160 20
146 277 -41
256 260 8
239 56 -11
99 436 26
95 189 17
355 255 30
248 117 -41
384 233 21
480 254 -44
301 331 -12
3 45 12
427 129 6
40 132 -41
180 8 4
149 356 42
123 248 -33
471 253 -41
1 158 -41
350 366 -2
128 11 -28
480 436 -35
54 480 -34
120 330 -42
89 464 37
464 224 29
176 310 7
259 86 -10
87 458 -20
302 467 -47
110 45 -34
230 437 22
328 78 -25
252 216 27
315 52 31
315 148 8
103 351 -36
194 28 33
95 76 40
367 116 38
135 490 12
475 422 23
313 373 -11
13 329 -31
471 312 16
485 361 -10
289 392 39
47 456 -3
232 6 -26
369 383 23
433 77 30
457 168 8
450 42 28
348 88 27
267 403 -13
57 455 49
61 189 -46
401 136 48
78 31 -6
279 436 -32
420 375 -15
389 39 28
362 234 -26
397 20 42
60 292 13
294 458 -8
122 354 -6
219 294 -4
75 137 -8
199 8 40
89 356 40
402 169 38
252 218 11
67 16 -45
212 379 -40
211 181 36
487 324 42
375 433 -45
283 414 -8
182 138 3
105 389 -21
411 409 40
421 348 -24
218 22 -33
132 237 24
293 432 -33
357 406 24
320 24 -33
353 466 -47
420 409 -4
298 361 -12
316 97 -39
325 157 -16
261 331 -30
343 493 16
346 280 -50
346 217 -31
379 72 -5
363 334 -38
444 286 -5
364 32 41
237 1 -23
474 52 -8
230 233 15
283 299 -21
463 397 40
422 50 -35
162 64 -13
370 158 -17
406 370 29
464 239 22
10 13 19
172 252 47
256 296 -26
485 75 -42
452 389 -16
93 411 -36
406 161 42
77 264 -21
358 444 -32
215 188 -30
359 47 30
133 314 -39
175 93 45
443 147 -31
202 166 -24
260 485 -34
311 429 14
54 55 7
488 24 -40
451 105 9
459 103 19
486 206 -1
59 439 -32
238 197 -32
336 380 -8
105 463 -8
351 316 6
432 285 -16
314 441 34
494 332 -16
252 94 6
196 321 27
128 258 31
63 130 -17
21 311 27
62 372 12
8 70 -1
291 360 -37
72 264 24
32 270 36
17 369 -32
313 122 23
43 259 -23
417 7 -23
490 278 11
135 160 -22
225 408 49
278 486 -28
171 486 21
156 273 24
255 167 25
177 386 29
241 281 -10
89 296 -22
212 359 -48
27 453 -18
267 212 8
270 0 8
81 178 -16
343 134 -43
343 294 -20
184 209 -35
108 60 -10
280 337 -22
65 489 18
64 228 46
113 478 -34
144 445 22
224 321 26
345 430 35
43 356 9
381 465 -26
374 118 4
236 385 29
459 331 28
313 377 2
120 438 -31
425 118 -27
264 450 39
197 430 -32
117 451 7
165 62 -35
76 484 -8
314 378 -17
171 158 -13
195 351 -23
152 407 -22
70 432 24
429 438 10
152 52 -42
118 301 8
374 450 -43
185 424 17
487 469 11
101 13 -49
349 229 -35
461 92 -46
349 93 4
410 164 -21
473 120 12
417 449 40
291 129 8
123 134 -48
325 378 -5
87 253 27
6 134 -5
190 51 49
136 194 16
151 60 49
108 83 49
454 448 46
192 0 1
319 363 -19
349 333 34
213 459 -49
450 154 7
159 136 -43
468 313 44
