616 9218
260 261 24
315 405 -1
125 455 8
30 449 -41
480 224 -43
371 192 5
219 376 -4
436 135 18
529 337 39
514 140 -10
156 330 -1
50 24 5
91 538 29
36 346 12
166 243 -18
587 523 30
350 140 -21
168 121 46
254 2 -6
89 461 -49
115 173 26
592 414 14
260 412 -38
185 536 14
305 30 11
21 107 14
525 120 -44
528 95 22
456 155 -28
608 140 -6
327 508 5
401 27 -9
603 53 40
526 26 -30
137 146 35
360 503 1
511 458 25
176 312 -36
270 189 21
303 231 46
583 226 -41
534 248 37
431 515 -29
176 271 -24
251 307 -24
521 465 5
225 438 -16
287 200 30
447 363 -11
61 74 2
206 280 24
66 491 -4
210 272 -43
614 396 -29
22 547 8
470 360 -15
307 453 -1
229 341 -33
13 51 1
16 396 -8
102 386 15
412 398 1
110 321 -28
28 25 40
502 478 32
571 452 15
212 126 47
141 495 27
515 172 -34
397 275 -30
129 442 -23
171 279 -2
378 496 -50
483 415 17
527 495 -49
74 520 -36
76 508 -36
540 606 -30
203 566 38
455 59 -2
311 136 -21
425 421 -46
93 63 2
2 465 3
182 575 -32
306 610 -11
87 306 -14
269 333 32
135 609 -13
594 23 -46
90 463 7
78 421 -47
361 171 9
510 403 44
330 25 32
102 380 28
305 496 -8
347 282 14
381 194 39
546 331 40
583 144 -34
441 474 -34
199 557 -40
318 481 -36
449 20 -32
61 458 26
588 144 -31
484 168 8
51 46 9
318 216 4
489 116 -32
596 94 -20
600 126 -39
311 127 49
352 526 19
68 500 -43
88 528 -45
210 162 -7
511 119 -29
215 87 -35
159 162 -45
461 336 -22
355 103 49
234 529 30
160 137 29
542 309 39
334 361 -6
249 331 -24
412 364 3
538 50 21
2 287 49
265 369 7
1 248 1
587 25 35
177 29 -29
466 43 4
79 160 -29
459 243 47
295 131 -36
464 597 -19
597 144 42
379 244 40
248 263 36
324 578 29
610 458 10
374 267 -23
587 358 -15
361 11 22
209 62 -17
81 461 -29
131 206 -37
145 50 27
529 305 -29
519 513 14
454 498 41
44 533 48
488 570 -17
164 427 -2
227 286 -13
423 122 13
613 384 -42
104 0 -11
