141 1093
23 69 -28
64 107 -3
17 124 28
95 73 38
125 6 -10
101 20 31
53 2 5
12 60 -18
60 69 30
18 27 8
79 53 43
55 8 -23
129 70 17
117 87 -43
22 92 22
81 25 31
85 140 -22
109 129 -20
84 87 13
37 121 28
77 112 34
92 91 -23
134 104 44
47 23 42
107 114 -49
123 101 -46
3 99 2
130 42 20
3 131 -18
127 82 -35
14 3 -24
114 91 -1
81 38 12
3 58 -49
94 118 -23
140 99 -49
121 15 -34
138 44 7
115 112 38
99 34 11
75 13 -47
116 42 -28
80 113 27
38 97 -43
107 135 37
108 82 36
83 65 27
84 34 -3
100 57 -19
66 82 38
28 136 5
124 139 45
7 6 28
55 105 -45
93 44 -24
107 83 -4
70 2 -45
93 12 -42
54 137 5
57 112 -8
103 66 -30
9 93 18
7 81 13
7 51 5
96 19 -50
18 89 37
21 0 22
99 70 35
105 26 -15
134 19 -42
129 20 -37
132 117 8
18 137 -19
134 44 -45
5 10 -28
57 137 48
19 132 -9
107 77 -14
112 52 40
118 78 15
113 67 -22
124 4 -7
16 90 -26
113 3 -37
14 121 -46
33 11 -9
34 30 33
110 79 -1
2 90 -16
74 44 -46
74 121 18
27 15 -13
128 93 20
63 8 -24
41 131 -27
54 94 43
20 90 2
60 63 33
44 70 46
52 46 -15
121 38 -50
4 77 33
109 97 -15
63 82 -7
27 113 19
17 118 39
97 74 31
26 47 -38
80 76 28
41 99 15
13 79 30
129 74 -47
100 107 8
135 52 27
106 88 49
84 104 48
139 21 39
42 27 -43
15 80 46
23 118 -43
43 1 -33
66 43 13
102 11 33
70 72 -19
74 2 25
130 24 13
2 50 13
109 18 33
54 45 -33
117 75 -18
66 138 -24
76 100 -12
35 60 18
2 122 -15
82 70 38
0 98 37
85 131 -46
23 135 -23
58 104 -27
26 77 -32
75 51 -30
39 119 -13
114 63 49
10 98 -10
45 80 9
6 138 43
70 20 39
119 64 45
14 6 -35
41 96 -32
95 89 18
129 38 -18
34 9 -4
115 116 -45
118 88 3
130 58 15
68 61 46
112 33 -26
79 126 -22
97 92 14
67 95 9
24 131 45
121 27 48
92 114 -16
29 59 -10
102 96 -10
9 63 36
109 54 -8
66 104 -40
6 124 45
34 87 -29
50 19 -31
18 131 48
107 10 -45
88 6 -18
86 63 -24
5 90 38
139 91 -13
81 18 -27
52 67 3
12 99 22
103 16 -44
5 100 -39
111 139 21
0 106 11
85 57 -18
10 50 22
91 139 41
34 76 -7
123 53 -21
36 134 -37
87 78 -23
99 35 -21
134 37 38
18 123 35
20 6 9
57 125 39
99 22 -7
9 49 34
81 72 -22
30 72 37
131 48 -47
66 106 46
40 59 -45
5 61 27
29 138 11
110 33 2
113 10 -16
97 95 16
76 43 29
21 52 3
125 44 -27
93 20 -35
58 139 -36
32 67 33
58 112 9
75 72 -11
0 65 47
126 129 -15
50 69 -47
37 29 35
24 30 30
21 19 39
14 105 7
25 65 -12
62 135 -37
127 96 40
69 87 11
7 62 29
110 1 -32
80 14 8
99 105 -4
101 58 -28
97 107 17
7 45 -39
58 14 -29
66 130 -18
100 115 7
111 10 44
55 131 -31
105 49 35
40 10 34
13 129 -45
10 55 39
43 100 12
71 2 37
7 97 6
12 135 -37
8 23 26
85 38 -26
66 61 -2
70 45 -30
72 61 22
83 40 -49
47 35 41
13 40 -43
95 119 29
83 54 3
28 56 -25
54 0 21
80 88 -27
22 8 15
20 80 26
106 61 8
108 42 -39
47 15 32
63 31 -36
7 49 -37
56 55 -39
76 81 -17
122 36 18
43 69 49
114 116 31
5 69 -3
105 1 -6
36 106 11
54 37 30
139 58 -43
39 16 -18
53 49 25
15 25 -27
38 101 23
29 136 36
28 96 48
139 134 38
38 34 42
26 46 3
93 108 -21
105 65 -29
87 33 -30
138 20 -16
76 110 41
60 83 -45
122 73 8
56 106 -37
20 78 26
93 58 8
79 31 1
105 124 -35
27 64 -26
19 23 -12
139 64 -26
27 22 -40
49 8 -39
74 70 4
114 31 -8
45 55 37
120 64 -4
128 30 -4
105 77 12
13 6 -36
64 28 -19
134 23 2
30 139 29
