1101 6847
446 926 -2
516 680 -4
1071 306 -33
964 639 28
935 858 22
452 817 10
412 236 18
858 98 15
199 126 -14
243 506 -45
497 744 32
976 797 -25
427 695 -34
414 817 -16
1012 780 17
35 1033 -39
195 745 12
147 109 19
100 483 25
97 1087 1
326 483 43
1090 488 20
453 639 42
685 814 -17
532 897 1
358 361 -28
598 482 20
415 969 -38
863 181 24
226 73 44
336 822 36
779 165 -15
369 1010 -1
886 179 48
219 1044 1
303 12 -33
876 850 1
570 149 -17
902 433 32
722 842 20
395 433 44
179 447 -30
740 604 34
229 397 39
875 470 38
25 503 -3
180 523 16
232 763 17
936 197 34
858 1081 -30
533 1037 -25
240 997 35
626 612 -47
794 57 -2
910 718 -1
921 844 40
14 847 -21
721 341 -25
267 109 10
1036 714 25
155 641 -38
455 285 36
883 769 42
613 636 -39
896 734 31
935 103 -28
718 782 -40
980 139 -42
45 52 33
193 206 25
371 774 47
569 786 -10
1044 359 -46
666 297 49
113 849 33
971 760 33
335 826 28
323 1046 19
525 260 -4
154 1009 -25
29 557 26
909 270 15
6 154 18
371 972 -34
18 997 24
1039 58 44
193 673 8
1062 879 -38
63 54 38
273 1084 12
398 975 -43
251 793 -8
994 376 36
849 428 -9
581 26 -17
1098 557 17
144 767 -10
704 200 -15
680 539 -2
682 192 -25
126 395 -37
961 1097 -50
62 785 -11
394 815 -12
966 1014 -24
250 476 -13
46 735 -14
389 452 -37
29 436 49
331 908 6
71 929 10
513 990 12
402 976 -5
52 419 23
148 306 -30
125 724 16
388 380 26
588 365 26
704 258 -19
838 497 -35
382 428 -11
881 801 22
26 963 -32
200 426 -15
297 792 43
927 163 4
1058 481 -48
929 338 -10
859 1050 29
519 877 -14
1058 699 39
856 835 -34
190 513 38
161 507 24
1028 249 -43
782 1081 20
581 179 45
1044 33 28
652 413 -43
347 785 31
749 799 49
422 321 37
462 478 -31
631 453 -4
240 1016 24
371 880 -27
1030 1024 -1
640 778 -1
78 515 -40
502 317 -24
587 464 27
604 1005 26
1045 925 2
816 608 9
719 579 -38
96 247 17
564 474 19
108 916 -23
336 1088 48
578 733 16
917 760 13
652 775 -24
284 338 39
624 469 43
763 1079 -40
758 1015 39
148 605 -13
117 817 -31
297 732 -43
14 487 -24
612 134 46
1012 441 43
658 325 -45
524 709 -27
413 297 -22
42 263 -42
630 761 -30
845 121 33
847 1001 37
740 383 -39
805 151 29
780 210 -27
685 239 13
1099 968 -7
798 874 -11
119 417 46
210 8 5
1043 961 29
934 807 -41
516 269 28
37 997 8
243 582 -14
836 756 -15
1081 520 42
709 406 -42
20 794 6
361 702 -26
739 726 -39
393 203 -20
316 898 5
218 64 48
535 737 -44
683 576 17
71 1077 45
116 871 -32
831 52 -22
692 539 -44
843 273 -29
842 852 -18
366 805 27
859 500 44
810 828 32
271 807 -25
1045 369 -50
842 994 -7
180 1075 8
496 246 16
550 942 19
134 269 -40
464 899 28
895 708 -38
1035 540 -37
233 174 -48
351 169 -11
1043 659 12
303 1086 27
235 1069 48
888 876 39
1080 659 -35
251 980 -49
910 295 24
750 843 -29
711 268 23
842 745 -10
1027 334 -17
227 875 48
204 237 31
79 458 30
1067 947 -47
1080 218 44
635 253 15
310 437 39
558 727 -9
9 1005 -33
94 916 -13
104 361 3
925 400 28
1076 197 -49
566 421 17
987 111 -19
284 340 17
1060 485 -42
708 455 -22
831 76 19
1060 886 21
517 1055 -34
189 1082 28
208 892 35
866 195 40
854 808 -26
288 1084 25
659 449 47
246 103 36
351 706 29
895 548 49
1062 402 35
7 873 19
21 311 -46
645 719 39
1058 828 -8
432 1080 21
967 852 -41
744 14 48
122 57 29
866 429 -36
202 407 -13
479 1008 18
893 532 -46
745 733 -34
553 905 -1
985 303 16
971 911 -14
122 342 -4
68 797 38
1097 247 -16
99 676 -13
178 89 25
708 248 49
246 713 27
291 991 -24
646 70 -23
208 511 33
233 662 -31
541 163 30
706 233 49
981 591 27
236 687 -43
293 416 -37
333 755 12
361 48 -26
910 336 30
329 1065 28
907 186 32
977 10 12
504 367 -26
1004 53 -8
19 106 11
205 1095 8
638 136 26
772 175 3
106 974 -15
250 881 33
558 273 -6
517 725 -15
733 414 -18
189 214 8
887 382 -47
386 719 -5
247 691 6
562 916 -21
1059 177 38
984 926 -33
305 466 38
826 515 14
1084 567 20
232 440 40
1044 434 13
377 525 36
701 477 24
149 530 -11
144 259 -33
914 26 -34
223 712 17
1036 31 31
172 396 -11
114 577 -20
369 26 24
746 14 7
66 226 -16
19 540 32
1061 280 34
264 967 2
1049 169 33
562 865 -48
874 1033 16
903 611 32
945 219 -14
966 536 -47
560 382 38
591 566 -5
236 660 10
69 145 43
863 8 43
628 412 -43
446 796 -38
177 574 -20
529 252 33
862 356 -2
787 689 -20
400 1076 -48
442 485 8
714 376 -6
310 112 -17
20 758 -38
484 168 29
275 617 -36
952 558 -10
1001 399 11
1010 111 -2
629 150 -18
294 842 8
209 307 3
208 152 -38
824 164 14
918 892 4
215 892 -6
756 423 26
951 748 -50
841 658 -11
273 169 22
1030 797 -8
556 1017 15
1022 287 14
469 81 43
531 1093 -40
1009 915 -22
1055 1007 -24
258 1098 36
925 65 -21
733 899 6
913 209 -41
861 138 -37
641 873 3
464 264 23
1082 771 40
473 584 36
283 431 8
414 29 42
376 214 22
1039 201 -29
747 947 17
497 62 -42
637 664 -33
540 609 -12
600 338 31
444 570 -40
407 846 18
1088 320 -13
656 827 -30
479 867 27
554 426 43
409 793 -3
479 526 6
220 937 -28
1034 988 -2
722 583 -45
823 927 37
474 570 -15
504 464 15
218 144 -30
507 624 -8
925 103 27
777 1021 46
241 861 -25
82 597 -48
229 232 -38
119 976 11
703 133 -36
946 620 47
693 970 -23
991 260 24
181 473 45
745 565 -21
56 727 24
835 566 -29
265 221 41
381 605 -34
578 859 -45
86 143 5
1078 739 25
383 648 -2
223 731 -35
658 617 -48
615 432 -36
385 78 -27
572 1041 -22
719 56 -7
463 378 -39
418 1081 -40
885 34 2
886 81 -42
400 117 -36
445 439 12
380 837 1
876 497 -50
501 175 13
1095 988 22
50 841 -39
685 424 -44
998 455 -1
157 557 41
1085 148 19
854 863 -2
140 981 -8
834 413 -14
136 710 -41
158 879 -46
362 97 -20
1089 305 -39
895 964 -9
948 363 49
723 538 35
34 812 -11
1077 539 -6
911 974 43
623 1063 -22
1066 372 -34
446 86 10
1084 625 -50
146 989 -49
251 1021 -40
1023 503 -32
157 1009 27
609 575 -37
197 585 -15
573 565 37
1016 804 1
144 505 34
936 1011 -50
156 73 24
685 144 -33
539 730 -37
110 270 -32
710 769 -19
966 775 -15
247 921 -19
647 602 5
610 612 -7
367 767 -8
975 443 22
200 1086 46
198 318 -37
1100 8 22
627 1020 47
170 319 16
700 684 -26
905 492 -8
1033 15 11
611 885 6
79 618 5
301 945 5
118 506 32
152 1018 -23
93 210 15
535 534 -26
731 267 -18
880 991 39
428 176 44
310 394 5
1040 61 -5
924 885 44
1028 949 -47
116 187 45
171 289 29
294 649 -35
182 529 24
826 792 -5
381 698 -16
326 101 8
247 274 16
714 640 -39
972 590 13
311 676 -18
1091 202 35
475 23 25
241 920 -27
623 494 21
896 313 -2
461 401 -27
224 345 20
343 464 -45
548 472 35
939 722 25
328 693 45
1041 388 -42
404 36 28
930 762 13
368 380 -25
700 592 49
579 468 4
0 283 48
740 725 -31
120 98 30
808 657 1
174 794 4
63 965 -50
403 303 -29
3 248 28
638 1053 -5
296 178 31
471 923 -23
330 63 -31
613 450 -43
1006 938 -13
329 1100 -13
560 606 -31
858 249 -14
950 328 -14
706 259 2
835 207 -17
504 342 -31
904 647 -30
852 780 -10
723 736 9
809 900 20
678 371 2
170 646 -20
711 936 45
371 847 -32
313 464 33
476 1057 -21
655 525 -35
592 719 -13
239 818 -36
955 632 -19
413 337 15
774 220 -50
771 287 -16
1098 556 46
648 249 30
626 734 41
578 170 14
760 555 32
883 371 -22
884 519 30
343 281 32
918 759 -18
722 406 2
787 110 -43
901 543 22
434 743 -9
799 333 -35
532 551 -10
237 848 19
158 1011 -20
627 296 -22
272 1064 29
230 492 23
580 641 -46
289 245 -26
319 665 -49
1071 566 -15
621 355 -18
285 177 -36
99 1017 -46
209 605 -13
528 542 43
1004 282 26
734 1046 -18
679 397 21
534 74 49
226 702 -33
403 754 -10
1036 37 -36
763 190 -36
534 407 -47
583 854 45
439 430 24
507 861 23
211 667 -21
749 586 33
786 759 41
569 590 -25
813 279 -48
1055 356 38
733 905 -41
404 849 -1
99 821 -17
1030 253 -35
349 235 7
287 264 45
793 35 -35
341 1095 -34
642 149 -38
335 529 -5
500 528 -30
803 30 21
188 79 11
954 382 18
352 478 33
985 788 2
490 851 48
543 120 -45
191 789 -39
774 276 39
813 1016 -19
229 7 -40
797 12 6
528 239 -3
914 459 14
829 784 -24
612 368 12
777 624 -29
1084 672 -23
11 20 2
275 1096 9
560 207 -47
172 255 20
854 547 -12
764 819 30
259 315 16
633 480 -9
217 306 13
691 257 -34
144 785 -33
237 320 44
243 211 46
593 562 -40
460 466 6
185 25 47
170 578 -11
385 450 -34
255 828 -9
283 222 14
1039 29 43
925 82 -13
333 194 1
342 784 -16
788 351 49
387 1089 -9
281 141 33
658 39 -4
79 82 -25
711 69 -26
782 146 49
300 517 -1
690 82 12
137 30 -46
218 143 -15
304 84 -32
433 1018 30
731 410 46
565 693 45
1096 330 5
111 418 -26
855 399 19
682 476 -11
220 290 27
948 1066 5
998 275 -1
738 153 6
496 237 12
74 297 -21
611 444 -25
58 469 -50
1026 296 13
828 1036 -20
597 1050 29
223 248 -26
180 921 28
145 294 4
299 227 28
460 199 22
841 510 -44
331 572 -48
1004 638 -38
901 850 -13
843 481 10
1030 831 -2
967 329 -40
989 288 22
188 686 -29
710 541 -31
1073 656 -42
409 1086 1
611 108 -22
964 164 -32
671 320 -35
90 1061 46
107 624 -17
512 987 -33
1096 976 -13
840 225 21
484 1040 17
587 589 -46
684 679 -23
412 1014 -6
621 149 42
1034 486 -36
720 537 49
195 403 -45
300 197 21
962 108 26
100 538 -8
1001 950 -25
94 765 -19
107 351 -44
283 968 -12
636 546 -34
137 547 -23
577 410 -18
403 187 31
300 128 -20
446 580 -20
582 614 34
510 899 -48
193 698 12
836 832 -8
1045 57 -14
1097 323 -23
999 562 6
778 138 49
193 810 2
616 274 -39
318 637 5
214 892 9
243 984 36
934 800 -5
632 225 -20
351 812 31
864 376 -11
435 1029 16
1081 623 -38
1025 1036 -37
471 190 24
1011 517 27
946 1067 49
36 30 36
692 879 27
953 129 1
3 98 19
374 172 -48
588 959 19
137 494 -37
366 326 -18
907 259 7
772 994 13
442 30 -6
1078 388 11
478 905 -19
898 180 -50
574 364 25
910 93 -6
907 585 30
809 226 19
941 245 -5
904 359 -47
364 103 32
21 613 34
1061 27 -48
41 762 14
531 969 -19
93 639 10
351 179 -26
364 120 -10
1045 316 -29
1076 929 6
735 438 41
401 923 1
1083 959 -40
281 834 -22
968 178 -32
319 528 -16
144 483 -21
1092 32 30
1031 1037 28
374 669 -9
685 390 -14
888 862 15
553 832 -48
1017 228 -5
123 388 -4
321 137 17
1062 182 -40
913 222 21
668 177 -37
197 25 11
381 869 -47
22 40 23
474 547 17
1015 724 -43
120 850 -19
817 885 -16
116 137 -7
236 649 34
98 149 -29
1090 912 42
585 290 12
637 242 -29
743 928 -20
662 1028 -23
335 795 -19
231 858 -44
473 297 8
955 752 -11
787 196 32
505 864 -9
1072 479 23
153 1065 -36
1074 106 33
373 1068 4
523 945 -33
346 189 14
369 227 45
64 501 -9
532 502 -20
565 688 -45
409 527 -40
812 114 9
558 244 27
178 8 3
328 391 2
294 1064 -3
75 661 -44
1005 914 -24
357 422 44
587 381 -37
6 641 19
66 393 -39
831 75 -5
314 935 -13
550 21 -1
849 202 -17
710 125 -20
901 18 11
802 625 -7
726 102 -1
42 362 28
782 272 -23
5 949 -50
576 570 -30
707 928 44
