459 2679
227 1 -42
368 266 26
130 93 20
98 294 -47
3 228 -47
414 410 -16
82 26 -35
195 402 49
308 428 41
118 384 6
81 29 -26
334 136 -37
31 332 18
355 382 6
89 387 -36
314 77 32
68 378 27
91 17 -14
343 444 -21
303 404 -26
16 282 32
382 227 -1
122 89 -46
410 214 -15
335 318 -8
269 361 27
321 269 5
223 118 -5
2 228 34
93 112 45
62 105 31
214 46 -2
190 164 30
416 172 -10
132 215 22
160 247 34
83 234 -14
164 109 1
7 319 -10
249 126 39
208 407 4
83 97 44
92 184 29
52 330 -12
343 411 25
245 281 -27
320 362 43
332 47 -13
385 66 -36
116 108 -19
140 106 -39
50 212 42
75 368 -45
12 168 6
215 34 16
401 136 -44
299 126 4
119 55 47
214 224 -44
140 237 -38
210 33 25
309 407 41
97 359 10
140 292 -3
16 414 -34
458 80 6
357 327 -36
342 448 -4
135 416 1
107 374 -27
341 117 -24
175 182 7
222 283 -31
1 290 -22
69 73 28
85 455 -50
245 215 -6
380 38 11
299 427 37
277 285 45
401 219 -43
413 219 12
14 432 -18
7 27 1
277 5 11
334 346 14
85 346 37
185 426 -4
250 137 -47
366 390 14
260 380 33
224 243 -13
428 129 4
190 383 21
19 190 -33
120 375 40
37 368 43
43 143 27
103 226 -33
92 368 23
219 232 27
333 317 28
199 140 2
378 398 42
351 84 29
214 404 12
176 282 47
116 394 -19
445 199 31
127 68 44
296 153 -37
332 424 -44
401 64 48
14 96 47
227 436 -1
16 384 -28
10 185 -6
178 338 47
145 89 -20
72 320 49
69 276 -48
245 55 -9
286 295 41
234 57 -46
141 20 41
17 20 -7
151 12 -27
157 178 3
172 57 -24
248 421 46
270 223 -8
60 328 28
337 82 21
419 259 -14
304 363 21
446 11 -20
240 175 -15
196 47 27
252 97 18
51 78 36
318 401 -46
338 343 22
161 105 45
215 389 -6
347 205 18
430 258 -7
259 235 22
284 245 -46
211 64 27
255 427 29
6 431 26
178 383 -13
183 167 -4
314 316 -46
351 380 -9
8 132 20
307 392 -46
379 100 1
66 62 -43
68 141 -18
288 312 26
76 11 6
164 226 1
154 388 18
201 302 31
390 299 -5
70 10 -11
237 392 48
64 136 42
375 316 -46
291 422 47
420 260 -28
309 428 43
390 98 -10
155 220 -31
458 264 31
12 376 22
252 256 -47
441 374 3
410 192 33
389 440 31
415 284 49
29 333 -3
413 34 -15
162 93 -37
12 46 -8
218 398 -36
399 291 29
346 158 11
72 215 -32
402 147 40
15 105 -21
420 402 -44
383 415 -46
442 190 1
160 404 -45
26 208 -42
381 432 8
256 224 47
139 70 -2
78 34 -7
452 415 -49
284 296 -2
217 149 34
2 214 -21
225 107 18
185 124 -22
89 256 23
160 286 47
413 233 -5
330 137 -7
65 279 -40
421 196 -6
107 290 -23
168 28 20
413 379 41
58 37 -3
458 388 -46
85 262 4
63 175 26
204 165 -18
115 366 -21
177 249 -45
8 277 -17
404 263 40
38 400 -18
339 164 6
80 408 -30
113 6 43
136 101 34
393 61 49
355 100 -9
264 102 -27
64 151 31
119 57 6
75 232 -30
315 147 4
354 223 -43
271 273 -17
31 170 12
342 353 -49
207 449 27
225 311 33
255 211 32
200 89 9
210 108 -36
424 338 -11
73 332 9
286 92 -18
204 283 32
144 236 46
285 50 19
367 238 -11
442 269 -22
107 281 4
218 85 -27
150 378 -20
169 253 -48
159 235 -16
29 349 48
152 322 -37
12 171 6
126 251 -8
382 104 -3
234 238 11
48 52 -15
255 240 33
68 184 28
136 124 49
299 225 14
372 191 -12
145 170 32
39 292 6
9 25 -28
73 436 15
203 216 -12
133 152 -7
239 136 38
239 425 34
341 245 -21
54 450 5
356 306 -43
375 175 -30
375 120 14
161 165 23
123 197 -3
189 183 -22
162 320 -12
85 440 -41
185 389 -6
410 331 1
196 237 19
275 142 -22
201 37 19
299 329 26
452 176 17
117 62 27
121 50 -17
183 303 30
20 401 -20
39 256 -1
191 364 20
134 327 11
101 368 31
323 25 -23
63 426 34
449 116 -30
237 448 15
25 228 -49
311 86 41
208 205 7
297 159 -28
219 284 -38
257 342 -45
303 37 -26
435 418 22
259 283 -8
354 358 -31
281 32 10
69 61 -29
367 370 -20
134 104 -1
249 282 -46
218 239 -14
391 47 -19
235 32 23
71 232 -12
309 91 -3
211 447 8
106 338 40
335 122 49
88 264 35
3 50 -9
10 259 25
382 100 -42
430 118 -2
48 191 -10
369 74 -6
149 34 -10
116 211 -3
38 373 1
215 393 1
290 245 -26
100 181 -38
193 457 -11
415 353 -3
255 160 -29
444 367 -24
324 167 38
252 39 -35
124 217 -37
139 269 32
73 128 -10
275 47 1
349 15 -19
449 224 5
314 328 26
298 113 35
235 199 -42
295 67 5
183 112 29
355 151 -37
40 131 9
207 410 -31
177 256 24
186 180 -35
313 37 20
429 53 -49
452 108 23
47 253 -17
185 164 -18
323 101 -17
179 320 31
102 415 15
260 123 31
210 419 37
54 146 -13
224 134 23
234 76 -25
121 423 29
227 417 -22
325 245 25
283 202 -47
436 424 -38
1 47 35
226 115 -18
322 404 38
380 128 38
454 135 2
364 358 45
30 88 -2
40 120 46
359 91 20
259 345 -14
303 311 -43
104 29 25
320 105 -21
332 261 16
354 264 7
103 406 -41
281 454 21
18 276 -47
91 144 36
422 411 26
118 168 -13
189 380 -46
67 410 7
137 196 -10
95 195 23
88 246 41
240 354 4
71 131 -30
385 250 -34
333 39 8
101 1 -23
290 78 19
200 266 -24
375 59 -9
310 40 -47
174 308 -44
87 186 -15
443 394 -6
408 143 20
174 132 24
387 96 33
373 120 -24
373 29 18
173 132 -35
292 361 17
174 153 40
325 432 -17
67 306 -47
413 147 45
417 235 23
445 201 33
414 370 23
0 143 -30
292 178 43
379 216 -39
322 245 19
175 5 24
45 276 20
110 424 -3
338 382 12
203 336 -12
175 201 -41
171 281 -4
158 285 37
424 177 29
387 407 11
352 449 -10
279 343 -35
138 119 35
71 446 -43
283 397 -16
200 431 -36
417 18 -38
157 97 17
296 332 -33
323 219 -46
192 345 12
270 44 42
70 176 48
413 405 41
211 133 15
269 431 -33
360 147 -23
421 109 23
152 179 -45
411 56 18
246 194 42
19 217 -32
264 217 -36
58 458 21
191 157 1
353 365 -8
7 148 -26
151 222 -15
458 164 45
222 136 -36
0 227 -33
34 40 -5
20 56 27
353 92 -2
160 63 27
313 25 43
378 381 47
288 231 -43
156 144 -44
393 279 -6
83 170 -5
86 222 15
101 411 34
420 99 12
400 438 -38
341 413 -46
368 92 3
242 143 -15
365 356 -8
260 236 30
320 292 -8
390 92 -36
277 119 -39
305 335 -27
263 340 -18
181 279 -10
277 391 -45
141 381 -3
170 352 8
291 404 10
38 292 -50
68 424 -10
366 281 -18
112 94 30
330 138 12
126 301 8
118 300 24
216 446 14
343 62 6
321 322 20
377 391 14
366 369 -31
82 180 42
337 313 -5
394 101 -5
291 401 9
208 190 29
76 37 -39
415 372 48
106 447 -11
272 79 -16
140 428 20
387 183 1
430 303 33
17 452 29
4 354 6
416 368 30
175 343 -34
252 391 44
121 373 -49
65 195 27
362 22 19
144 62 48
1 228 -19
138 386 -48
0 139 4
405 250 -3
83 4 -2
153 389 -24
273 6 -45
284 315 -7
333 366 -49
370 319 -50
318 283 -49
276 228 -37
50 445 40
19 291 -43
47 331 11
69 410 1
17 346 24
365 47 11
93 341 -35
85 431 26
89 117 -35
241 430 -42
310 298 -31
298 24 -8
111 454 -6
218 103 5
296 168 -32
355 91 -24
54 330 -22
206 111 28
47 304 -32
40 18 -18
228 56 9
410 18 27
26 247 -40
116 318 -13
406 447 -37
49 281 -49
388 167 40
183 311 -8
23 207 12
256 305 -17
320 289 -17
394 451 -16
334 13 -39
326 27 2
334 451 4
267 238 40
206 29 -28
139 380 -33
317 442 -16
27 134 45
68 317 -46
164 136 4
390 168 14
114 215 -13
112 434 34
356 191 -16
231 284 -35
47 21 -30
171 11 38
231 390 -36
167 59 -37
360 21 -1
64 348 24
423 50 30
454 271 23
447 177 -44
58 176 -37
238 261 26
184 79 -11
163 211 -40
371 161 36
405 17 -31
240 397 -19
369 263 43
120 7 33
170 27 7
63 237 -50
259 448 26
293 420 34
354 413 -16
453 107 -22
175 90 40
374 215 -2
199 129 11
290 433 -45
13 377 -48
158 417 25
442 162 -35
297 347 -23
125 457 -41
430 197 -35
457 361 -46
342 113 -40
23 414 -17
135 6 16
299 183 6
255 394 -46
311 412 26
282 271 -16
233 342 -28
102 107 -12
243 34 30
90 391 -47
101 34 48
176 86 17
412 95 -41
456 415 -18
105 248 20
320 419 46
358 60 -20
285 322 -25
174 192 10
218 326 8
241 444 -24
20 398 -37
180 23 35
387 279 34
193 203 -8
127 144 -44
109 355 49
320 282 33
72 434 -14
395 106 -43
34 167 15
405 389 -17
177 366 -44
295 297 42
245 264 -2
444 214 4
213 219 22
73 361 1
398 3 25
409 58 -20
320 299 42
182 30 -32
323 305 -6
335 185 22
274 351 29
